participant,age,trial_index,stimulus,response
75,34,20,conversation,chat
75,34,21,price,cost
75,34,22,code,data-symbols
75,34,23,gaming,video-play
75,34,24,detail,minutia
75,34,25,injury,sore
75,34,26,opposition,against
75,34,27,length,long
75,34,28,enthusiasm,eagerness
75,34,29,performance,show
75,34,30,trip,vacation
75,34,31,warrior,fierce-soldier
75,34,32,coal,firestarter
75,34,33,travel,journey
75,34,34,clause,get-out
75,34,35,south,north-opposite
75,34,36,skull,brain-case
75,34,37,gravity,spacefloat
75,34,38,communication,contact
75,34,39,album,music-compilation
75,34,40,arrangement,agreement
75,34,41,military,army
75,34,42,purity,wholeness
75,34,43,trade,exchange
75,34,44,syndrome,complication
75,34,45,danger,risk
75,34,46,process,develop
75,34,47,branch,tree-twig
75,34,48,nature,mother-earth
76,34,1,mineral,vitamin
76,34,2,association,relationship
76,34,3,experiment,trial
76,34,4,obstacle,blockage
76,34,5,serial,serious
76,34,6,draft,mock
76,34,7,regime,routine
76,34,8,middle,centre
76,34,9,dark,night
76,34,10,deposition,off
76,34,11,platinum,highend
76,34,12,rumor,tail
76,34,13,liability,dangerous
76,34,14,decline,refuse
76,34,15,violence,abuse
76,34,16,warning,danger
76,34,17,heaven,restful
76,34,18,survival,warrior
76,34,19,fear,scared
76,34,20,community,belonging
76,34,21,fuel,energy
76,34,22,cloth,material
76,34,23,reach,stretch
76,34,24,understanding,knowing
76,34,25,assumption,conclusion
76,34,26,mystery,unsolved
76,34,27,evolution,born
76,34,28,ability,doing
76,34,29,competition,winning
76,34,30,loan,borrow
76,34,31,glow,light
76,34,32,sunshine,bright
76,34,33,correspondence,open
76,34,34,thief,robber
76,34,35,pride,proud
76,34,36,accountant,boring
76,34,37,script,story
76,34,38,reunion,together
76,34,39,reference,connection
76,34,40,curse,swear
76,34,41,illusion,imagine
76,34,42,village,community
76,34,43,flight,plane
76,34,44,criticism,feedback
76,34,45,precedent,presence
76,34,46,criminal,bad
76,34,47,union,togther
76,34,48,globe,world
77,35,1,riot,comotion
77,35,2,determination,willful
77,35,3,penny,littleworth
77,35,4,atmosphere,air
77,35,5,spell,writeout
77,35,6,plantation,treearea
77,35,7,dance,freeflowmovement
77,35,8,diabetes,insulindisorder
77,35,9,steam,mistfromkettle
77,35,10,message,memo
77,35,11,norm,common
77,35,12,score,goal
77,35,13,tobacco,smoke
77,35,14,loss,gone
77,35,15,supply,give
77,35,16,conspiracy,untruth
77,35,17,photograph,image
77,35,18,value,commongoal
77,35,19,win,succeed
77,35,20,weekend,daysoff
77,35,21,advertising,selling
77,35,22,cruelty,harm
77,35,23,toilet,loo
77,35,24,celebration,party
77,35,25,fix,solve
77,35,26,attorney,will
77,35,27,air,atmospehere
77,35,28,revenge,getback
77,35,29,homeland,origin
77,35,30,item,thing
77,35,31,tissue,hanky
77,35,32,shot,hit
77,35,33,repair,fix
77,35,34,curiosity,knowledgeseeker
77,35,35,ruler,measurestick
77,35,36,friendship,companion
77,35,37,click,tap
77,35,38,war,conflict
77,35,39,beast,beautyslove
77,35,40,color,rainbow
77,35,41,compliment,praise
77,35,42,discretion,secret
77,35,43,department,faculty
77,35,44,billion,lotsof
77,35,45,republican,americanpolitics
77,35,46,sentiment,kindwords
77,35,47,impulse,unthinking
77,35,48,series,setof
78,20,1,stone,rock
78,20,2,aggression,angryou
78,20,3,truth,honesty
78,20,4,grief,sadatdeath
78,20,5,dialogue,conversation
78,20,6,argument,conflict
78,20,7,employment,job
78,20,8,lottery,winningnumbers
78,20,9,instruction,orders
78,20,10,freezing,verycold
78,20,11,quarter,fourth
78,20,12,investigation,detectivework
78,20,13,mention,say
78,20,14,receipt,bill
78,20,15,excitement,eagerness
78,20,16,shortage,lack
78,20,17,printing,marking
78,20,18,leadership,oneinpowerness
78,20,19,violation,intrusion
78,20,20,perfection,topnotch
78,20,21,attraction,liking
78,20,22,boyfriend,malecompanion
78,20,23,insurance,moneyincase
78,20,24,collapse,falldown
78,20,25,slave,servant
78,20,26,frustration,annoyance
78,20,27,meantime,spareminute
78,20,28,noon,midday
78,20,29,wit,cleverhumour
78,20,30,role,position
78,20,31,journey,trek
78,20,32,author,writer
78,20,33,temptation,wanting
78,20,34,murder,homicide
78,20,35,state,setting
78,20,36,total,sum
78,20,37,holiday,vacation
78,20,38,expression,faceposition
78,20,39,puppet,controlledthing
78,20,40,cheer,celebrate
78,20,41,gateway,pathinto
78,20,42,submarine,shipundersea
78,20,43,hatred,abhorrence
78,20,44,cargo,stock
78,20,45,nose,smellingorgan
78,20,46,feeling,sense
78,20,47,entertainment,enjoymentmaking
78,20,48,slavery,unpaidwork
79,35,1,crisis,urgent-trouble
79,35,2,assistant,helper
79,35,3,honesty,truthfulness
79,35,4,trench,ditch
79,35,5,definition,meaning
79,35,6,notion,idea
79,35,7,lecture,speech
79,35,8,input,load-code
79,35,9,orientation,direction
79,35,10,innocence,blamelessness
79,35,11,effect,consequence
79,35,12,assurance,guarantee
79,35,13,philosopher,thinker
79,35,14,trick,prank
79,35,15,error,mistake
79,35,16,spectrum,rainbow
79,35,17,romance,love-story
79,35,18,cake,gateau
79,35,19,region,location
79,35,20,welfare,well-being
79,35,21,defense,protect
79,35,22,merit,achievement
79,35,23,fortune,plunder
79,35,24,payment,cash
79,35,25,assessment,test
79,35,26,county,region
79,35,27,pause,timebreak
79,35,28,cartoon,caricature
79,35,29,mining,digging
79,35,30,database,number-collection
79,35,31,laughter,chortle
79,35,32,treasure,plunder
79,35,33,chaos,riot
79,35,34,force,energy
79,35,35,suicide,self-extermination
79,35,36,expertise,localised-knowledge
79,35,37,scent,smell
79,35,38,battalion,army
79,35,39,pension,retiment-money
79,35,40,charity,money-gifts
79,35,41,terror,fear
79,35,42,drain,pipehole
79,35,43,sense,intuit
79,35,44,sea,ocean
79,35,45,darkness,light-lack
79,35,46,recipe,food-instructions
79,35,47,intention,want
79,35,48,victory,win
80,34,1,layout,organisation
80,34,2,compassion,empathy
80,34,3,voyage,journey
80,34,4,interview,questioning
80,34,5,sadness,not-happy
80,34,6,laboratory,science-office
80,34,7,venture,explore
80,34,8,actress,she-actor
80,34,9,inconvenience,annoying
80,34,10,countryside,rural
80,34,11,reputation,legacy
80,34,12,conception,planned
80,34,13,explosion,detonation
80,34,14,terrorist,fearmonger
80,34,15,talent,skill
80,34,16,stroke,gentle-rub
80,34,17,era,time-period
80,34,18,secret,confidential
80,34,19,music,singsounds
80,34,20,regard,look-at
80,34,21,evaluation,judgement
80,34,22,battle,bigfight
80,34,23,festival,party-time
80,34,24,prosecutor,lawyer
80,34,25,answer,response
80,34,26,horror,shock
80,34,27,cut,sever
80,34,28,gambling,betting
80,34,29,dream,sleep-film
80,34,30,oxygen,life-gas
80,34,31,cry,sob
80,34,32,prisoner,inmate
80,34,33,fantasy,make-believe
80,34,34,example,demonstrate
80,34,35,poem,rhyme
80,34,36,depot,warehouse
80,34,37,fraud,fake
80,34,38,access,way-in
80,34,39,midnight,witching-hour
80,34,40,rain,melted-snow
80,34,41,disaster,catastrophe
80,34,42,corps,deceased
80,34,43,angle,corner
80,34,44,commitment,attachment
80,34,45,warrant,license
80,34,46,joke,pun
80,34,47,plastic,polymer
80,34,48,earth,soil
81,37,1,snack,smallquickfood
81,37,2,obsession,objectoffixation
81,37,3,email,electronicletter
81,37,4,leap,jumpover
81,37,5,quote,predictheprice
81,37,6,plot,allotmentsquare
81,37,7,application,infosenttogetjob
81,37,8,type,putyourfingersonthekeypad
81,37,9,extreme,overthetopreaction
81,37,10,seizure,collapseonground
81,37,11,closure,feelinglikeyouhaveresolvedthesituation
81,37,12,river,largewaterchannel
81,37,13,programming,enteringcomputercode
81,37,14,commission,moneyearntonasale
81,37,15,appreciation,whatyoufeelwhenyoureceiveflowers
81,37,16,rally,carsracingoffroad
81,37,17,article,blockoftextinanewspaper
81,37,18,skill,abilitytodosomething
81,37,19,management,peoplewhorunacompany
81,37,20,id,cardwithyourfaceon
81,37,21,insert,putin
81,37,22,outlook,microsoftemailplatform
81,37,23,intent,whatyouplantodo
81,37,24,discipline,usedtocontrolbehaviour
81,37,25,vacation,holiday
81,37,26,scout,maleguide
81,37,27,encounter,meeting
81,37,28,philosophy,worldviewafterwittgenstein
81,37,29,creation,makingsomething
81,37,30,photographer,picturetaker
81,37,31,language,systemofwords
81,37,32,category,subdivision
81,37,33,audience,peoplewatchingtheatre
81,37,34,debt,moneyowed
81,37,35,smell,vapoursforthenose
81,37,36,strength,howmanyweightsyoucanlift
81,37,37,reaction,chemicalscombining
81,37,38,land,aircrafttouchesthetarmac
81,37,39,gold,likesilver
81,37,40,smoke,comesupfromafire
81,37,41,principle,firmlyheldbelief
81,37,42,pattern,usedtocutoutclothing
81,37,43,concentration,focusonsomething
81,37,44,tomb,stoneboxfordead
81,37,45,program,writecomputercode
81,37,46,minimum,lowestpoint
81,37,47,gram,athousandmakeakilo
81,37,48,epic,verylongnovel
82,45,1,drain,de-water
82,45,2,database,informationhome
82,45,3,philosopher,deepthinkingman
82,45,4,scent,pheromone
82,45,5,notion,idea
82,45,6,error,mistake
82,45,7,assistant,personalhelper
82,45,8,honesty,virtuous
82,45,9,expertise,highlevelskills
82,45,10,defense,notwall
82,45,11,charity,gifthelp
82,45,12,treasure,goldchest
82,45,13,sea,ocean
82,45,14,effect,consequence
82,45,15,romance,lovingness
82,45,16,force,magneticpower
82,45,17,laughter,giggles
82,45,18,input,insidegolfhole
82,45,19,recipe,instructions
82,45,20,intention,notion
82,45,21,mining,coaldigging
82,45,22,assessment,testandreport
82,45,23,welfare,caring
82,45,24,terror,scaredstiff
82,45,25,battalion,soldiergroup
82,45,26,spectrum,colourwheel
82,45,27,pension,oldpersonmoney
82,45,28,county,towngroup
82,45,29,orientation,induction
82,45,30,payment,cashtransfer
82,45,31,victory,success
82,45,32,assurance,promises
82,45,33,trick,con
82,45,34,merit,award
82,45,35,sense,feel
82,45,36,chaos,mess
82,45,37,region,area
82,45,38,cake,bakedsweettreat
82,45,39,suicide,owndeath
82,45,40,pause,freeze
82,45,41,innocence,pure
82,45,42,trench,earthchannel
82,45,43,definition,meaning
82,45,44,fortune,wealthpile
82,45,45,darkness,antisun
82,45,46,lecture,boringlesson
82,45,47,crisis,disaster
82,45,48,cartoon,drawnfilm
83,46,1,cut,slice-line
83,46,2,corps,soldier-group
83,46,3,prisoner,bad-detainee
83,46,4,regard,view
83,46,5,music,earmusement
83,46,6,talent,gift-skill
83,46,7,fraud,deception
83,46,8,era,historytime
83,46,9,layout,planarrange
83,46,10,depot,truckcentre
83,46,11,commitment,promisetodo
83,46,12,gambling,moneyriskgame
83,46,13,conception,lifestart
83,46,14,terrorist,fearbomber
83,46,15,stroke,handaffection
83,46,16,festival,musicgather
83,46,17,interview,job-please
83,46,18,evaluation,assessment
83,46,19,dream,sleepthoughts
83,46,20,earth,homeplanet
83,46,21,midnight,nightpeaktime
83,46,22,sadness,frownfacecry
83,46,23,angle,cornerturn
83,46,24,inconvenience,putmeout
83,46,25,reputation,precedesme
83,46,26,explosion,boombomb
83,46,27,compassion,thoughtfullnothers
83,46,28,plastic,ocean-killerfiller
83,46,29,cry,eyeleaking
83,46,30,voyage,seatrip
83,46,31,actress,dramalady
83,46,32,poem,artywords
83,46,33,oxygen,breath-fuel
83,46,34,battle,warpiece
83,46,35,laboratory,experiroom
83,46,36,countryside,anti-town
83,46,37,secret,shhknow
83,46,38,fantasy,dreamplans
83,46,39,example,showone
83,46,40,venture,expedout
83,46,41,prosecutor,saysyoudid-wig
83,46,42,answer,antiquestion
83,46,43,disaster,ohno-event
83,46,44,warrant,documentarrest
83,46,45,rain,wetfall
83,46,46,joke,laughphrase
83,46,47,horror,goreeeeeeeek
83,46,48,access,getwayin
84,25,1,warrant,justify
84,25,2,layout,blueprint
84,25,3,actress,lady-actor
84,25,4,venture,journey
84,25,5,cry,wail
84,25,6,horror,scare-genre
84,25,7,fraud,deceit
84,25,8,interview,interrogate
84,25,9,terrorist,bomber
84,25,10,battle,war
84,25,11,festival,party
84,25,12,disaster,crisis
84,25,13,depot,warehouse
84,25,14,earth,dirt
84,25,15,explosion,blast
84,25,16,inconvenience,disruption
84,25,17,voyage,journey
84,25,18,talent,skill
84,25,19,midnight,twelve-am
84,25,20,prosecutor,district-attorney
84,25,21,stroke,brush
84,25,22,oxygen,air
84,25,23,gambling,betting
84,25,24,plastic,elastic
84,25,25,secret,classified
84,25,26,music,melody
84,25,27,prisoner,jailbird
84,25,28,cut,slice
84,25,29,rain,precipitation
84,25,30,access,entry
84,25,31,era,epoch
84,25,32,poem,verse
84,25,33,dream,ideal
84,25,34,evaluation,summary
84,25,35,joke,laugh
84,25,36,sadness,unhappiness
84,25,37,countryside,farmland
84,25,38,conception,fertilisation
84,25,39,answer,solution
84,25,40,commitment,promise
84,25,41,laboratory,science-room
84,25,42,example,sample
84,25,43,compassion,love
84,25,44,reputation,notoriety
84,25,45,corps,body
84,25,46,regard,consider
84,25,47,fantasy,dream
84,25,48,angle,perspective
85,36,1,principle,point-of
85,36,2,tomb,dead-king-grave
85,36,3,rally,muddy-carrace
85,36,4,email,spam-bringer
85,36,5,vacation,holiday
85,36,6,scout,not-girlguide
85,36,7,encounter,meet-alien
85,36,8,audience,band-watchers
85,36,9,article,paper-story
85,36,10,skill,good-at
85,36,11,strength,lift-big
85,36,12,gold,shiny-fish
85,36,13,land,not-sea
85,36,14,gram,kilo-parts
85,36,15,closure,final-ending
85,36,16,debt,owe-money
85,36,17,photographer,picture-taker
85,36,18,obsession,likes-loads
85,36,19,minimum,not-maximum
85,36,20,extreme,furthest-point
85,36,21,philosophy,old-greek-stuff
85,36,22,quote,how-much
85,36,23,plot,plan
85,36,24,leap,jump
85,36,25,snack,between-meals
85,36,26,smoke,light-up
85,36,27,appreciation,thankful
85,36,28,category,subject-section
85,36,29,river,floods-alot
85,36,30,seizure,brain-problem
85,36,31,pattern,not-plain
85,36,32,smell,stinks
85,36,33,reaction,some-action
85,36,34,concentration,focus-hard
85,36,35,language,native-speech
85,36,36,management,worker-boss
85,36,37,insert,put-in
85,36,38,outlook,future-view
85,36,39,intent,camping
85,36,40,program,pc-software
85,36,41,commission,artists-work
85,36,42,epic,great-film
85,36,43,programming,teach-computer
85,36,44,id,backward-di
85,36,45,application,asking-form
85,36,46,type,keyboard-action
85,36,47,creation,something-made
85,36,48,discipline,tell-off
86,22,1,curiosity,wonderment
86,22,2,celebration,party
86,22,3,norm,anti-different
86,22,4,billion,one-thousand-million
86,22,5,loss,anti-gain
86,22,6,tissue,snot-wiper
86,22,7,diabetes,insulin-problems
86,22,8,determination,set-on
86,22,9,item,object
86,22,10,friendship,pals
86,22,11,supply,give
86,22,12,cruelty,torture
86,22,13,click,snap
86,22,14,steam,water-fog
86,22,15,impulse,unplanned
86,22,16,photograph,image
86,22,17,department,sector
86,22,18,advertising,marketing
86,22,19,spell,witch-activity
86,22,20,war,fight
86,22,21,ruler,leader
86,22,22,plantation,planned-settling
86,22,23,air,oxygen
86,22,24,penny,one-hundredth-pound
86,22,25,score,achieved
86,22,26,discretion,own-thought
86,22,27,weekend,not-working
86,22,28,win,anti-lose
86,22,29,tobacco,smoking-substance
86,22,30,toilet,urinevehicle
86,22,31,fix,mend
86,22,32,sentiment,feeling
86,22,33,revenge,retaliated-plan
86,22,34,compliment,nice-saying
86,22,35,homeland,notaway
86,22,36,series,television-form
86,22,37,repair,mend
86,22,38,message,written-note
86,22,39,value,worth
86,22,40,shot,from-gun
86,22,41,color,spectrum
86,22,42,atmosphere,space-layer
86,22,43,conspiracy,truth-seeking
86,22,44,beast,anti-beauty
86,22,45,attorney,judge
86,22,46,republican,not-democrat
86,22,47,dance,boogie
86,22,48,riot,revolt
87,51,1,burst,explode
87,51,2,branch,arm
87,51,3,nature,wilderness
87,51,4,refuge,safehouse
87,51,5,skull,headbone
87,51,6,parliament,government
87,51,7,forum,group
87,51,8,travel,meander
87,51,9,south,bottom
87,51,10,coal,fuel
87,51,11,military,fighters
87,51,12,opposition,others
87,51,13,performance,ability
87,51,14,territory,land
87,51,15,enthusiasm,excitement
87,51,16,dragon,firelizard
87,51,17,syndrome,condition
87,51,18,log,trunk
87,51,19,gaming,play
87,51,20,purpose,objective
87,51,21,jungle,hotwood
87,51,22,warrior,fighter
87,51,23,length,size
87,51,24,price,cost
87,51,25,clause,point
87,51,26,trade,exchange
87,51,27,code,secret
87,51,28,analyst,student
87,51,29,loyalty,love
87,51,30,trip,journey
87,51,31,symbol,emblem
87,51,32,album,collection
87,51,33,arrangement,composition
87,51,34,detail,characteristic
87,51,35,mistake,error
87,51,36,cruise,travel
87,51,37,winter,coldtime
87,51,38,seminar,meeting
87,51,39,gravity,downpull
87,51,40,graduation,doneit
87,51,41,injury,hurt
87,51,42,communication,talking
87,51,43,practice,repeat
87,51,44,danger,alert
87,51,45,purity,clean
87,51,46,conversation,talking
87,51,47,process,doingstuff
87,51,48,scenario,episode
88,29,1,burst,pop
88,29,2,cruise,holidayboat
88,29,3,analyst,datafinder
88,29,4,nature,trees
88,29,5,south,bottom
88,29,6,branch,twig
88,29,7,code,css
88,29,8,syndrome,diagnosis
88,29,9,trip,holiday
88,29,10,danger,unsafe
88,29,11,travel,adventure
88,29,12,practice,try
88,29,13,skull,head
88,29,14,territory,own
88,29,15,length,size
88,29,16,injury,hurt
88,29,17,log,stick
88,29,18,seminar,university
88,29,19,conversation,talk
88,29,20,gravity,space
88,29,21,graduation,ceremony
88,29,22,communication,chat
88,29,23,parliament,commons
88,29,24,purity,basic
88,29,25,detail,elaborate
88,29,26,scenario,hypethetical
88,29,27,coal,blackbrick
88,29,28,mistake,wrong
88,29,29,winter,cold
88,29,30,loyalty,allegiance
88,29,31,forum,blog
88,29,32,jungle,rainforest
88,29,33,price,cost
88,29,34,clause,caveat
88,29,35,opposition,against
88,29,36,purpose,aim
88,29,37,trade,deal
88,29,38,album,cd
88,29,39,warrior,fighter
88,29,40,gaming,play
88,29,41,enthusiasm,positive
88,29,42,refuge,asylum
88,29,43,dragon,firebreath
88,29,44,arrangement,deal
88,29,45,military,army
88,29,46,symbol,icon
88,29,47,process,order
88,29,48,performance,achievement
89,43,1,dialogue,content
89,43,2,slavery,exploit
89,43,3,wit,humour
89,43,4,collapse,break
89,43,5,insurance,policy
89,43,6,excitement,butterflies
89,43,7,cargo,load
89,43,8,cheer,clap
89,43,9,mention,comment
89,43,10,murder,homicide
89,43,11,grief,loss
89,43,12,noon,midday
89,43,13,entertainment,show
89,43,14,violation,exposed
89,43,15,printing,publish
89,43,16,gateway,entrance
89,43,17,truth,honest
89,43,18,aggression,anger
89,43,19,meantime,timebeing
89,43,20,journey,holiday
89,43,21,stone,rock
89,43,22,instruction,guide
89,43,23,state,government
89,43,24,puppet,character
89,43,25,leadership,boss
89,43,26,author,writer
89,43,27,hatred,loathe
89,43,28,attraction,beauty
89,43,29,role,position
89,43,30,investigation,check
89,43,31,freezing,cold
89,43,32,argument,disagreement
89,43,33,frustration,stuck
89,43,34,shortage,lack
89,43,35,nose,hooter
89,43,36,expression,animate
89,43,37,total,equals
89,43,38,temptation,lure
89,43,39,quarter,fraction
89,43,40,submarine,boat
89,43,41,receipt,record
89,43,42,employment,job
89,43,43,slave,victim
89,43,44,holiday,travel
89,43,45,boyfriend,partner
89,43,46,lottery,jackpot
89,43,47,perfection,flawless
