condition;ID;gender;age;text;text2;type;resp
1;16;F;22;ulivo;ambizione;mouse esterno;ambizione
1;16;F;22;causa;stomaco;mouse esterno;causa
1;16;F;22;bocca;riverente;mouse esterno;riverente
1;16;F;22;aereo;allerta;mouse esterno;allerta
1;16;F;22;giardino;salute;mouse esterno;salute
1;16;F;22;vittoria;ombrello;mouse esterno;vittoria
1;16;F;22;poesia;penna;mouse esterno;poesia
1;16;F;22;pugnale;fortuito;mouse esterno;fortuito
1;16;F;22;tromba;potenza;mouse esterno;potenza
1;16;F;22;atletica;scarpa;mouse esterno;atletica
1;16;F;22;brutale;miele;mouse esterno;brutale
1;16;F;22;evidente;serbatoio;mouse esterno;evidente
1;16;F;22;magnifico;zanzara;mouse esterno;magnifico
1;16;F;22;giocattolo;insipido;mouse esterno;insipido
1;16;F;22;freddo;cappotto;mouse esterno;freddo
1;16;F;22;grezzo;barile;mouse esterno;grezzo
1;16;F;22;scarafaggio;orribile;mouse esterno;orribile
1;16;F;22;grave;caviglia;mouse esterno;grave
1;16;F;22;elefante;innocente;mouse esterno;innocente
1;16;F;22;caos;quaderno;mouse esterno;caos
1;16;F;22;orecchio;disturbare;mouse esterno;disturbare
1;16;F;22;riparato;tenda;mouse esterno;riparato
1;16;F;22;vetro;giustizia;mouse esterno;giustizia
1;16;F;22;piatto;insipido;mouse esterno;insipido
1;16;F;22;prete;devoto;mouse esterno;devoto
1;16;F;22;burro;tenero;mouse esterno;tenero
1;16;F;22;camera;cortesia;mouse esterno;cortesia
1;16;F;22;deforme;tronco;mouse esterno;deforme
1;16;F;22;fetido;calza;mouse esterno;fetido
1;16;F;22;dono;perspicacia;mouse esterno;dono
1;16;F;22;asilo;motivo;mouse esterno;motivo
1;16;F;22;insolente;vasca;mouse esterno;insolente
1;16;F;22;muscoloso;debole;mouse esterno;debole
1;16;F;22;buio;balcone;mouse esterno;buio
1;16;F;22;intelletto;idrante;mouse esterno;intelletto
1;16;F;22;pianta;saggio;mouse esterno;saggio
1;16;F;22;scrivania;pensieroso;mouse esterno;pensieroso
1;16;F;22;rasoio;stritolare;mouse esterno;stritolare
1;16;F;22;lussuria;prateria;mouse esterno;lussuria
1;16;F;22;natale;albero;mouse esterno;natale
1;16;F;22;corrotto;gonna;mouse esterno;corrotto
1;16;F;22;laureato;dio;mouse esterno;dio
1;16;F;22;elegante;felpa;mouse esterno;elegante
1;16;F;22;ottimismo;profumo;mouse esterno;ottimismo
1;16;F;22;intimo;mistico;mouse esterno;mistico
1;16;F;22;guarire;ospedale;mouse esterno;guarire
1;16;F;22;umano;morale;mouse esterno;morale
1;16;F;22;stanco;divano;mouse esterno;stanco
1;16;F;22;latte;fetore;mouse esterno;fetore
1;16;F;22;gattino;dettaglio;mouse esterno;dettaglio
1;16;F;22;veloce;vespa;mouse esterno;veloce
1;16;F;22;ispirato;geranio;mouse esterno;ispirato
1;16;F;22;carcere;pena;mouse esterno;pena
1;16;F;22;assediato;ferito;mouse esterno;ferito
1;16;F;22;annoiato;mestolo;mouse esterno;annoiato
1;17;F;21;disprezzo;sorriso;mouse esterno;disprezzo
1;17;F;21;libreria;spazio;mouse esterno;spazio
1;17;F;21;immorale;attrezzo;mouse esterno;immorale
1;17;F;21;dentista;fiducioso;mouse esterno;fiducioso
1;17;F;21;miracolo;applauso;mouse esterno;miracolo
1;17;F;21;cappello;rovente;mouse esterno;rovente
1;17;F;21;riparato;tenda;mouse esterno;riparato
1;17;F;21;facile;morbido;mouse esterno;facile
1;17;F;21;coltello;demonio;mouse esterno;demonio
1;17;F;21;diavolo;prigione;mouse esterno;diavolo
1;17;F;21;ostile;nuvoloso;mouse esterno;ostile
1;17;F;21;finestra;triste;mouse esterno;triste
1;17;F;21;paralisi;sedia;mouse esterno;paralisi
1;17;F;21;infedele;sposa;mouse esterno;infedele
1;17;F;21;freddo;cappotto;mouse esterno;freddo
1;17;F;21;magnifico;zanzara;mouse esterno;magnifico
1;17;F;21;eccellenza;diamante;mouse esterno;eccellenza
1;17;F;21;dollaro;utile;mouse esterno;utile
1;17;F;21;caramella;melodia;mouse esterno;melodia
1;17;F;21;prestigio;lusso;mouse esterno;prestigio
1;17;F;21;dono;perspicacia;mouse esterno;perspicacia
1;17;F;21;gattino;dettaglio;mouse esterno;dettaglio
1;17;F;21;cane;cortese;mouse esterno;cortese
1;17;F;21;rosso;bicchiere;mouse esterno;bicchiere
1;17;F;21;vaso;gloria;mouse esterno;gloria
1;17;F;21;assediato;ferito;mouse esterno;assediato
1;17;F;21;occhio;inganno;mouse esterno;inganno
1;17;F;21;estasi;sughero;mouse esterno;estasi
1;17;F;21;piatto;insipido;mouse esterno;insipido
1;17;F;21;statua;audace;mouse esterno;audace
1;17;F;21;rancido;insalata;mouse esterno;rancido
1;17;F;21;laureato;dio;mouse esterno;dio
1;17;F;21;stanco;divano;mouse esterno;stanco
1;17;F;21;pugnale;fortuito;mouse esterno;fortuito
1;17;F;21;ulivo;ambizione;mouse esterno;ambizione
1;17;F;21;febbre;pino;mouse esterno;febbre
1;17;F;21;idiota;scimmia;mouse esterno;idiota
1;17;F;21;intimo;mistico;mouse esterno;mistico
1;17;F;21;grato;abbraccio;mouse esterno;abbraccio
1;17;F;21;rasoio;stritolare;mouse esterno;stritolare
1;17;F;21;paletta;collisione;mouse esterno;collisione
1;17;F;21;poltrona;fiducia;mouse esterno;fiducia
1;17;F;21;giocattolo;insipido;mouse esterno;insipido
1;17;F;21;infuriato;forchetta;mouse esterno;infuriato
1;17;F;21;frigido;forcina;mouse esterno;frigido
1;17;F;21;lussuria;prateria;mouse esterno;lussuria
1;17;F;21;farfalla;fantasia;mouse esterno;fantasia
1;17;F;21;vetro;giustizia;mouse esterno;giustizia
1;17;F;21;elegante;felpa;mouse esterno;elegante
1;17;F;21;abito;solenne;mouse esterno;solenne
1;17;F;21;asilo;motivo;mouse esterno;motivo
1;17;F;21;mobilita;gomma;mouse esterno;mobilita
1;17;F;21;orecchio;disturbare;mouse esterno;disturbare
1;17;F;21;umano;morale;mouse esterno;morale
1;17;F;21;natale;albero;mouse esterno;natale
1;17;F;21;tromba;potenza;mouse esterno;potenza
1;17;F;21;insolente;vasca;mouse esterno;insolente
1;17;F;21;atletica;scarpa;mouse esterno;atletica
1;17;F;21;maglia;vincere;mouse esterno;vincere
1;17;F;21;onore;vino;mouse esterno;onore
1;17;F;21;leggenda;scala;mouse esterno;leggenda
1;17;F;21;dormire;paradiso;mouse esterno;paradiso
1;17;F;21;veloce;vespa;mouse esterno;veloce
1;17;F;21;gatto;spaventato;mouse esterno;spaventato
1;17;F;21;specchio;spirito;mouse esterno;spirito
1;17;F;21;tavolo;pressione;mouse esterno;pressione
1;17;F;21;pentola;mente;mouse esterno;mente
1;17;F;21;montagna;codardo;mouse esterno;codardo
1;17;F;21;bocca;riverente;mouse esterno;riverente
1;17;F;21;sedile;agile;mouse esterno;agile
1;17;F;21;annoiato;mestolo;mouse esterno;annoiato
1;17;F;21;mercato;vantaggio;mouse esterno;vantaggio
1;17;F;21;muscoloso;debole;mouse esterno;debole
1;17;F;21;lenire;ferite;mouse esterno;lenire
1;17;F;21;burro;tenero;mouse esterno;tenero
1;17;F;21;fastidio;naso;mouse esterno;fastidio
1;17;F;21;musica;violino;mouse esterno;musica
1;17;F;21;ricatto;schiaffo;mouse esterno;ricatto
1;17;F;21;prete;devoto;mouse esterno;devoto
1;17;F;21;latte;fetore;mouse esterno;fetore
1;17;F;21;vittoria;ombrello;mouse esterno;vittoria
1;17;F;21;camera;cortesia;mouse esterno;cortesia
1;17;F;21;sfera;fase;mouse esterno;fase
1;17;F;21;precipizio;orrore;mouse esterno;orrore
1;17;F;21;grave;caviglia;mouse esterno;grave
1;17;F;21;aereo;allerta;mouse esterno;allerta
1;17;F;21;intelletto;idrante;mouse esterno;intelletto
1;17;F;21;appetitoso;pizza;mouse esterno;appetitoso
1;17;F;21;crepuscolo;orologio;mouse esterno;orologio
1;17;F;21;elefante;innocente;mouse esterno;innocente
1;17;F;21;scarafaggio;orribile;mouse esterno;orribile
1;17;F;21;gomito;astio;mouse esterno;astio
1;17;F;21;ottimismo;profumo;mouse esterno;ottimismo
1;17;F;21;guarire;ospedale;mouse esterno;guarire
1;17;F;21;maniaco;ossessione;mouse esterno;ossessione
1;17;F;21;scrivania;pensieroso;mouse esterno;pensieroso
1;17;F;21;genere;cioccolato;mouse esterno;genere
1;17;F;21;giardino;salute;mouse esterno;salute
1;17;F;21;ispirato;geranio;mouse esterno;ispirato
1;17;F;21;deforme;tronco;mouse esterno;deforme
1;17;F;21;evidente;serbatoio;mouse esterno;evidente
1;17;F;21;poesia;penna;mouse esterno;poesia
1;17;F;21;puzza;stufa;mouse esterno;puzza
1;17;F;21;opzione;giacca;mouse esterno;opzione
1;17;F;21;avventura;vacanza;mouse esterno;avventura
1;17;F;21;meraviglia;cornice;mouse esterno;meraviglia
1;17;F;21;grezzo;barile;mouse esterno;grezzo
1;17;F;21;buio;balcone;mouse esterno;buio
1;17;F;21;corrotto;gonna;mouse esterno;corrotto
1;17;F;21;fetido;calza;mouse esterno;fetido
1;17;F;21;cavallo;arte;mouse esterno;arte
1;17;F;21;carcere;pena;mouse esterno;pena
1;17;F;21;causa;stomaco;mouse esterno;causa
1;17;F;21;pianta;saggio;mouse esterno;saggio
1;17;F;21;bicicletta;passione;mouse esterno;passione
1;17;F;21;attico;modesto;mouse esterno;modesto
1;17;F;21;brutale;miele;mouse esterno;brutale
1;17;F;21;lavare;attivare;mouse esterno;attivare
1;17;F;21;incidente;colpa;mouse esterno;colpa
1;17;F;21;caos;quaderno;mouse esterno;caos
1;18;F;27;incidente;colpa;mouse esterno;colpa
1;18;F;27;montagna;codardo;mouse esterno;codardo
1;18;F;27;estasi;sughero;mouse esterno;estasi
1;18;F;27;fastidio;naso;mouse esterno;fastidio
1;18;F;27;dormire;paradiso;mouse esterno;paradiso
1;18;F;27;insolente;vasca;mouse esterno;insolente
1;18;F;27;rosso;bicchiere;mouse esterno;rosso
1;18;F;27;precipizio;orrore;mouse esterno;orrore
1;18;F;27;freddo;cappotto;mouse esterno;freddo
1;18;F;27;immorale;attrezzo;mouse esterno;immorale
1;18;F;27;dono;perspicacia;mouse esterno;perspicacia
1;18;F;27;ispirato;geranio;mouse esterno;ispirato
1;18;F;27;prestigio;lusso;mouse esterno;prestigio
1;18;F;27;causa;stomaco;mouse esterno;causa
1;18;F;27;tromba;potenza;mouse esterno;potenza
1;18;F;27;gomito;astio;mouse esterno;astio
1;18;F;27;crepuscolo;orologio;mouse esterno;crepuscolo
1;18;F;27;guarire;ospedale;mouse esterno;guarire
1;18;F;27;aereo;allerta;mouse esterno;allerta
1;18;F;27;camera;cortesia;mouse esterno;cortesia
1;18;F;27;ulivo;ambizione;mouse esterno;ambizione
1;18;F;27;scrivania;pensieroso;mouse esterno;pensieroso
1;18;F;27;carcere;pena;mouse esterno;pena
1;18;F;27;magnifico;zanzara;mouse esterno;magnifico
1;18;F;27;onore;vino;mouse esterno;onore
1;18;F;27;burro;tenero;mouse esterno;tenero
1;18;F;27;intimo;mistico;mouse esterno;mistico
1;18;F;27;stanco;divano;mouse esterno;stanco
1;18;F;27;musica;violino;mouse esterno;musica
1;18;F;27;cappello;rovente;mouse esterno;rovente
1;18;F;27;sedile;agile;mouse esterno;agile
1;18;F;27;riparato;tenda;mouse esterno;riparato
1;18;F;27;febbre;pino;mouse esterno;febbre
1;18;F;27;ottimismo;profumo;mouse esterno;ottimismo
1;18;F;27;dentista;fiducioso;mouse esterno;fiducioso
1;18;F;27;occhio;inganno;mouse esterno;inganno
1;18;F;27;laureato;dio;mouse esterno;dio
1;18;F;27;natale;albero;mouse esterno;natale
1;18;F;27;farfalla;fantasia;mouse esterno;fantasia
1;18;F;27;bocca;riverente;mouse esterno;riverente
1;18;F;27;vittoria;ombrello;mouse esterno;vittoria
1;18;F;27;bicicletta;passione;mouse esterno;passione
1;18;F;27;mobilita;gomma;mouse esterno;mobilita
1;18;F;27;giocattolo;insipido;mouse esterno;insipido
1;18;F;27;maglia;vincere;mouse esterno;vincere
1;18;F;27;elegante;felpa;mouse esterno;elegante
1;18;F;27;grezzo;barile;mouse esterno;grezzo
1;18;F;27;brutale;miele;mouse esterno;brutale
1;18;F;27;miracolo;applauso;mouse esterno;miracolo
1;18;F;27;finestra;triste;mouse esterno;triste
1;18;F;27;piatto;insipido;mouse esterno;insipido
1;18;F;27;giardino;salute;mouse esterno;salute
1;18;F;27;leggenda;scala;mouse esterno;leggenda
1;18;F;27;muscoloso;debole;mouse esterno;debole
1;18;F;27;vetro;giustizia;mouse esterno;giustizia
1;18;F;27;evidente;serbatoio;mouse esterno;evidente
1;18;F;27;poltrona;fiducia;mouse esterno;fiducia
1;18;F;27;orecchio;disturbare;mouse esterno;disturbare
1;18;F;27;eccellenza;diamante;mouse esterno;eccellenza
1;18;F;27;caramella;melodia;mouse esterno;melodia
1;18;F;27;meraviglia;cornice;mouse esterno;meraviglia
1;18;F;27;fetido;calza;mouse esterno;fetido
1;18;F;27;sfera;fase;mouse esterno;sfera
1;18;F;27;avventura;vacanza;mouse esterno;avventura
1;18;F;27;rancido;insalata;mouse esterno;rancido
1;18;F;27;poesia;penna;mouse esterno;poesia
1;18;F;27;corrotto;gonna;mouse esterno;corrotto
1;18;F;27;assediato;ferito;mouse esterno;ferito
1;18;F;27;umano;morale;mouse esterno;morale
1;18;F;27;scarafaggio;orribile;mouse esterno;orribile
1;18;F;27;buio;balcone;mouse esterno;buio
1;18;F;27;frigido;forcina;mouse esterno;frigido
1;18;F;27;specchio;spirito;mouse esterno;spirito
1;18;F;27;asilo;motivo;mouse esterno;motivo
1;18;F;27;annoiato;mestolo;mouse esterno;annoiato
1;18;F;27;tavolo;pressione;mouse esterno;pressione
1;18;F;27;vaso;gloria;mouse esterno;gloria
1;18;F;27;infuriato;forchetta;mouse esterno;infuriato
1;18;F;27;paralisi;sedia;mouse esterno;paralisi
1;18;F;27;grato;abbraccio;mouse esterno;grato
1;18;F;27;idiota;scimmia;mouse esterno;idiota
1;18;F;27;gattino;dettaglio;mouse esterno;dettaglio
1;18;F;27;diavolo;prigione;mouse esterno;diavolo
1;18;F;27;grave;caviglia;mouse esterno;grave
1;18;F;27;puzza;stufa;mouse esterno;puzza
1;18;F;27;lussuria;prateria;mouse esterno;lussuria
1;18;F;27;attico;modesto;mouse esterno;modesto
1;18;F;27;cavallo;arte;mouse esterno;arte
1;18;F;27;lavare;attivare;mouse esterno;attivare
1;18;F;27;deforme;tronco;mouse esterno;deforme
1;18;F;27;intelletto;idrante;mouse esterno;intelletto
1;18;F;27;maniaco;ossessione;mouse esterno;maniaco
1;18;F;27;mercato;vantaggio;mouse esterno;vantaggio
1;18;F;27;infedele;sposa;mouse esterno;infedele
1;18;F;27;statua;audace;mouse esterno;audace
1;18;F;27;caos;quaderno;mouse esterno;caos
1;18;F;27;gatto;spaventato;mouse esterno;spaventato
1;18;F;27;abito;solenne;mouse esterno;solenne
1;18;F;27;rasoio;stritolare;mouse esterno;stritolare
1;18;F;27;ostile;nuvoloso;mouse esterno;ostile
1;18;F;27;paletta;collisione;mouse esterno;collisione
1;18;F;27;prete;devoto;mouse esterno;devoto
1;18;F;27;dollaro;utile;mouse esterno;utile
1;18;F;27;disprezzo;sorriso;mouse esterno;disprezzo
1;18;F;27;atletica;scarpa;mouse esterno;atletica
1;18;F;27;pianta;saggio;mouse esterno;saggio
1;18;F;27;appetitoso;pizza;mouse esterno;appetitoso
1;18;F;27;libreria;spazio;mouse esterno;spazio
1;18;F;27;veloce;vespa;mouse esterno;veloce
1;18;F;27;pugnale;fortuito;mouse esterno;fortuito
1;18;F;27;coltello;demonio;mouse esterno;demonio
1;18;F;27;elefante;innocente;mouse esterno;innocente
1;18;F;27;facile;morbido;mouse esterno;facile
1;18;F;27;latte;fetore;mouse esterno;fetore
1;18;F;27;opzione;giacca;mouse esterno;opzione
1;18;F;27;cane;cortese;mouse esterno;cortese
1;18;F;27;ricatto;schiaffo;mouse esterno;ricatto
1;18;F;27;lenire;ferite;mouse esterno;lenire
1;18;F;27;pentola;mente;mouse esterno;mente
1;18;F;27;genere;cioccolato;mouse esterno;genere
1;19;femmina;23;burro;tenero;trackpad;tenero
1;19;femmina;23;fastidio;naso;trackpad;fastidio
1;19;femmina;23;cappello;rovente;trackpad;rovente
1;19;femmina;23;dollaro;utile;trackpad;utile
1;19;femmina;23;buio;balcone;trackpad;buio
1;19;femmina;23;freddo;cappotto;trackpad;freddo
1;19;femmina;23;maniaco;ossessione;trackpad;ossessione
1;19;femmina;23;mercato;vantaggio;trackpad;vantaggio
1;19;femmina;23;annoiato;mestolo;trackpad;annoiato
1;19;femmina;23;brutale;miele;trackpad;brutale
1;19;femmina;23;febbre;pino;trackpad;febbre
1;19;femmina;23;avventura;vacanza;trackpad;avventura
1;19;femmina;23;guarire;ospedale;trackpad;guarire
1;19;femmina;23;idiota;scimmia;trackpad;idiota
1;19;femmina;23;ottimismo;profumo;trackpad;ottimismo
1;19;femmina;23;appetitoso;pizza;trackpad;appetitoso
1;19;femmina;23;estasi;sughero;trackpad;estasi
1;19;femmina;23;poesia;penna;trackpad;poesia
1;19;femmina;23;evidente;serbatoio;trackpad;evidente
1;19;femmina;23;caos;quaderno;trackpad;caos
1;19;femmina;23;latte;fetore;trackpad;fetore
1;19;femmina;23;vittoria;ombrello;trackpad;vittoria
1;19;femmina;23;fetido;calza;trackpad;fetido
1;19;femmina;23;laureato;dio;trackpad;dio
1;19;femmina;23;gomito;astio;trackpad;astio
1;19;femmina;23;stanco;divano;trackpad;stanco
1;19;femmina;23;scrivania;pensieroso;trackpad;pensieroso
1;19;femmina;23;crepuscolo;orologio;trackpad;crepuscolo
1;19;femmina;23;muscoloso;debole;trackpad;debole
1;19;femmina;23;poltrona;fiducia;trackpad;fiducia
1;19;femmina;23;riparato;tenda;trackpad;riparato
1;19;femmina;23;causa;stomaco;trackpad;causa
1;19;femmina;23;lavare;attivare;trackpad;attivare
1;19;femmina;23;grato;abbraccio;trackpad;grato
1;19;femmina;23;piatto;insipido;trackpad;insipido
1;19;femmina;23;precipizio;orrore;trackpad;orrore
1;19;femmina;23;sfera;fase;trackpad;fase
1;19;femmina;23;deforme;tronco;trackpad;deforme
1;19;femmina;23;coltello;demonio;trackpad;demonio
1;19;femmina;23;orecchio;disturbare;trackpad;disturbare
1;19;femmina;23;aereo;allerta;trackpad;allerta
1;19;femmina;23;farfalla;fantasia;trackpad;fantasia
1;19;femmina;23;libreria;spazio;trackpad;spazio
1;19;femmina;23;caramella;melodia;trackpad;melodia
1;19;femmina;23;vaso;gloria;trackpad;gloria
1;19;femmina;23;bicicletta;passione;trackpad;passione
1;19;femmina;23;paralisi;sedia;trackpad;paralisi
1;19;femmina;23;dono;perspicacia;trackpad;perspicacia
1;19;femmina;23;gatto;spaventato;trackpad;spaventato
1;19;femmina;23;intelletto;idrante;trackpad;intelletto
1;19;femmina;23;immorale;attrezzo;trackpad;immorale
1;19;femmina;23;gattino;dettaglio;trackpad;dettaglio
1;19;femmina;23;veloce;vespa;trackpad;veloce
1;19;femmina;23;miracolo;applauso;trackpad;miracolo
1;19;femmina;23;paletta;collisione;trackpad;collisione
1;19;femmina;23;onore;vino;trackpad;onore
1;19;femmina;23;vetro;giustizia;trackpad;giustizia
1;19;femmina;23;pentola;mente;trackpad;mente
1;19;femmina;23;leggenda;scala;trackpad;leggenda
1;19;femmina;23;mobilita;gomma;trackpad;mobilita
1;19;femmina;23;bocca;riverente;trackpad;riverente
1;19;femmina;23;disprezzo;sorriso;trackpad;disprezzo
1;19;femmina;23;meraviglia;cornice;trackpad;meraviglia
1;19;femmina;23;incidente;colpa;trackpad;colpa
1;19;femmina;23;asilo;motivo;trackpad;motivo
1;19;femmina;23;prestigio;lusso;trackpad;prestigio
1;19;femmina;23;ricatto;schiaffo;trackpad;ricatto
1;19;femmina;23;umano;morale;trackpad;morale
1;19;femmina;23;pugnale;fortuito;trackpad;fortuito
1;19;femmina;23;occhio;inganno;trackpad;inganno
1;19;femmina;23;puzza;stufa;trackpad;puzza
1;19;femmina;23;finestra;triste;trackpad;triste
1;19;femmina;23;atletica;scarpa;trackpad;atletica
1;19;femmina;23;ulivo;ambizione;trackpad;ambizione
1;19;femmina;23;diavolo;prigione;trackpad;diavolo
1;19;femmina;23;insolente;vasca;trackpad;insolente
1;19;femmina;23;musica;violino;trackpad;musica
1;19;femmina;23;grezzo;barile;trackpad;grezzo
1;19;femmina;23;sedile;agile;trackpad;agile
1;19;femmina;23;cane;cortese;trackpad;cortese
1;19;femmina;23;giardino;salute;trackpad;salute
1;19;femmina;23;ostile;nuvoloso;trackpad;ostile
1;19;femmina;23;maglia;vincere;trackpad;vincere
1;19;femmina;23;tavolo;pressione;trackpad;pressione
1;19;femmina;23;opzione;giacca;trackpad;opzione
1;19;femmina;23;corrotto;gonna;trackpad;corrotto
1;19;femmina;23;grave;caviglia;trackpad;grave
1;19;femmina;23;intimo;mistico;trackpad;mistico
1;19;femmina;23;statua;audace;trackpad;audace
1;19;femmina;23;pianta;saggio;trackpad;saggio
1;19;femmina;23;rasoio;stritolare;trackpad;stritolare
1;19;femmina;23;elefante;innocente;trackpad;innocente
1;19;femmina;23;montagna;codardo;trackpad;codardo
1;19;femmina;23;assediato;ferito;trackpad;assediato
1;19;femmina;23;prete;devoto;trackpad;devoto
1;19;femmina;23;elegante;felpa;trackpad;elegante
1;19;femmina;23;eccellenza;diamante;trackpad;eccellenza
1;19;femmina;23;abito;solenne;trackpad;solenne
1;19;femmina;23;camera;cortesia;trackpad;cortesia
1;19;femmina;23;lenire;ferite;trackpad;lenire
1;19;femmina;23;scarafaggio;orribile;trackpad;orribile
1;19;femmina;23;frigido;forcina;trackpad;frigido
1;19;femmina;23;facile;morbido;trackpad;facile
1;19;femmina;23;carcere;pena;trackpad;pena
1;19;femmina;23;specchio;spirito;trackpad;spirito
1;19;femmina;23;lussuria;prateria;trackpad;lussuria
1;19;femmina;23;genere;cioccolato;trackpad;genere
1;19;femmina;23;rancido;insalata;trackpad;rancido
1;19;femmina;23;attico;modesto;trackpad;modesto
1;19;femmina;23;dentista;fiducioso;trackpad;fiducioso
1;19;femmina;23;giocattolo;insipido;trackpad;insipido
1;19;femmina;23;natale;albero;trackpad;natale
1;19;femmina;23;magnifico;zanzara;trackpad;magnifico
1;19;femmina;23;rosso;bicchiere;trackpad;rosso
1;19;femmina;23;tromba;potenza;trackpad;potenza
1;19;femmina;23;ispirato;geranio;trackpad;ispirato
1;19;femmina;23;dormire;paradiso;trackpad;paradiso
