"","participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy"
"1017",13,47,"acqua giacca","ARMONTURIA","LAVESCIA",2,"Correct"
"1018",13,48,"tramonto tavolo","SDRAIOLIO","CERBOSCELLO",2,"Incorrect"
"1019",13,49,"acqua insalata","LAVESCIA","IDRANGIA",2,"Correct"
"1020",13,50,"camera roccia","CAMATINCIA","ARMONTURIA",1,"Incorrect"
"1021",13,51,"martello prato","RAPALINCIO","FIOCOSCRIO",2,"Incorrect"
"1022",13,52,"piazza roccia","PALCAVERIA","IDRACIOLA",2,"Incorrect"
"1023",13,53,"specchio fazzoletto","SGUARELLIO","ARMORICELLO",1,"Correct"
"1024",13,54,"giacca bambola","VESTOLETTA","POZZETTERIA",1,"Correct"
"1025",13,55,"fazzoletto albero","ROSCESCOLO","FIORECCIANDOLO",1,"Incorrect"
"1026",13,56,"prato vaso","FIONCOLIOLO","LUMERSTERSIMO",2,"Incorrect"
"1027",13,57,"vaso fazzoletto","FIORECCIANDOLO","FIORINELLO",2,"Correct"
"1028",13,58,"roccia finestra","FRICOTTELA","MURICATTOLA",2,"Correct"
"1029",13,59,"tramonto albero","ROSCESCOLO","PARTONCELLO",1,"Correct"
"1030",13,60,"libro albero","PICATTOLO","NARAMPICOLO",1,"Incorrect"
"1031",13,61,"scarpa acqua","IDRANDINA","IDRATOLANA",2,"Correct"
"1032",13,62,"camera scarpa","CLICCATTOLA","RETTIELLIA",1,"Incorrect"
"1033",13,63,"roccia scarpa","CLIETTOLA","MURANTURIA",2,"Correct"
"1034",13,64,"vaso albero","FIORICELLO","FIORISITOLO",1,"Correct"
"1035",13,65,"bambola roccia","COSTRELLINA","CLIETTONDOLA",2,"Incorrect"
"1036",13,66,"finestra giacca","POZZONELLA","CLIETTONDOLA",1,"Incorrect"
"1037",13,67,"tramonto vaso","FIORARIOLO","SGUARELLIO",1,"Correct"
"1038",13,68,"tenda roccia","CINCOTTELLA","IMMONTURA",2,"Correct"
"1039",13,69,"specchio libro","SUONANNARIO","RABELLIMENTO",2,"Correct"
"1040",13,70,"tavolo prato","SDRAIARELLO","RABELLIMENTO",1,"Correct"
"1041",13,71,"tenda giacca","GIUBBIATURA","GIUBBITINA",1,"Incorrect"
"1042",13,72,"piazza camera","SENDINAIA","PANCOTTELLA",1,"Correct"
"1043",13,73,"vaso libro","FIORISITOLO","SDRANGOLIO",1,"Correct"
"1044",13,74,"libro tramonto","LUMERSTERSIMO","SRADINELLO",1,"Correct"
"1045",13,75,"albero violino","FIOTTINO","MUSTONCELLO",2,"Correct"
"1046",13,76,"violino libro","SUONISCRIO","FIORICELLO",1,"Correct"
"1047",13,77,"prato fazzoletto","FIOTTINO","SUONISCRIO",1,"Correct"
"1048",13,78,"roccia insalata","ERRACIOLINA","FRIGLIANZA",2,"Incorrect"
"1049",13,79,"muro tavolo","CIGOLITELLO","VISUONDOLO",1,"Correct"
"1050",13,80,"specchio tavolo","SDRANGOLIO","ROCCERIOLO",1,"Correct"
"1051",13,81,"torta acqua","GIUBBITINA","GOCCOTTELLA",2,"Correct"
"1052",14,1,"tavolo specchio","SRADINELLO","SDRANGOLIO",2,"Correct"
"1053",14,2,"bambola torta","CLICCATTOLA","CENSARELLINA",1,"Incorrect"
"1054",14,3,"violino tavolo","SUONCOLLO","SGUARELLIO",1,"Correct"
"1055",14,4,"prato martello","ARMORICELLO","RAPALINCIO",1,"Incorrect"
"1056",14,5,"libro prato","SDRAIARELLO","FIOCOSCRIO",2,"Correct"
"1057",14,6,"insalata tenda","POZZANELLA","FRIGLIANZA",2,"Correct"
"1058",14,7,"roccia scarpa","MURANTURIA","SICCOTTELA",1,"Correct"
"1059",14,8,"scarpa torta","SENDINAIA","PANCOTTELLA",2,"Correct"
"1060",14,9,"insalata camera","MURANTURIA","COTTOLIOLIA",2,"Correct"
"1061",14,10,"albero libro","NARAMPICOLO","CROIETTOLO",1,"Correct"
"1062",14,11,"tenda finestra","GIUBBIATURA","TERNOTELLA",1,"Incorrect"
"1063",14,12,"giacca camera","GIUBBIATINA","CINCOTTELLA",2,"Incorrect"
"1064",14,13,"violino prato","VISUONDOLO","SUONANELLO",2,"Correct"
"1065",14,14,"roccia camera","SDRANZIA","ARMONTURIA",2,"Correct"
"1066",14,15,"specchio albero","GRAMINELLO","SRADINELLO",2,"Correct"
"1067",14,16,"tavolo albero","PARTONCELLO","MUSTONCELLO",2,"Incorrect"
"1068",14,17,"scarpa tenda","MURICATTOLA","SDRAIATURA",2,"Correct"
"1069",14,18,"acqua giacca","LAVESCIA","FRICOTTELA",1,"Correct"
"1070",14,19,"tramonto violino","SUONANNARIO","SUONCOLLO",1,"Correct"
"1071",14,20,"scarpa finestra","CLICCATTOLA","FRIGLIANZA",2,"Incorrect"
"1072",14,21,"piazza torta","CINCOTTELLA","VESTINETTA",1,"Correct"
"1073",14,22,"tavolo tramonto","FIORARIOLO","SDRAIOLIO",2,"Correct"
"1074",14,23,"libro tramonto","SPURIALLIO","LUMERSTERSIMO",2,"Correct"
"1075",14,24,"finestra piazza","GIAPRIATOLA","CLIETTONDOLA",2,"Incorrect"
"1076",14,25,"piazza tenda","BANDINAIA","VESTOLETTA",1,"Correct"
"1077",14,26,"acqua torta","GOCCOTTELLA","CAPPETTELLA",1,"Correct"
"1078",14,27,"martello vaso","ROCCERIOLO","ROSCESCOLO",1,"Correct"
"1079",14,28,"camera scarpa","CAMATINCIA","RETTIELLIA",1,"Incorrect"
"1080",14,29,"insalata roccia","GOCCOTTELLA","ERRACIOLINA",2,"Correct"
"1081",14,30,"acqua camera","IDRANDINA","ARMONTURIA",1,"Correct"
"1082",14,31,"roccia torta","APRIATTOLA","GHIANCIOLA",1,"Incorrect"
"1083",14,32,"tavolo vaso","SUONACARIO","GRAMINELLO",2,"Correct"
"1084",14,33,"vaso libro","FIORISITOLO","NARAMPICOLO",1,"Correct"
"1085",14,34,"acqua finestra","PALCAVERIA","POZZONELLA",2,"Correct"
"1086",14,35,"roccia finestra","ERRACIOLINA","MURICATTOLA",2,"Correct"
"1087",14,36,"vaso albero","FIORICELLO","SDRAIOLIO",1,"Correct"
"1088",14,37,"roccia bambola","BANCOTTINA","COSTRELLINA",1,"Incorrect"
"1089",14,38,"libro martello","PICATTOLO","FIORISITOLO",2,"Incorrect"
"1090",14,39,"prato fazzoletto","FIOTTINO","SUONISCRIO",1,"Correct"
"1091",14,40,"camera torta","SICCOTTELA","PANCOTTELLA",2,"Incorrect"
"1092",14,41,"albero violino","FIOTTINO","MUSTONCELLO",1,"Incorrect"
"1093",14,42,"acqua insalata","IDRANGIA","LAVESCIA",1,"Correct"
"1094",14,43,"giacca tenda","GIUBBITINA","RETTIELLIA",1,"Correct"
"1095",14,44,"violino martello","RAPALINCIO","SUONACARIO",2,"Correct"
"1096",14,45,"specchio prato","SPURIALLIO","SUONANNARIO",2,"Incorrect"
"1097",14,46,"tavolo muro","FIONCOLIOLO","CIGOLITELLO",2,"Correct"
"1098",14,47,"vaso violino","ARMORICELLO","RABELLIMENTO",1,"Correct"
"1099",14,48,"camera piazza","IDRATOLANA","SENDINAIA",2,"Correct"
"1100",14,49,"fazzoletto specchio","SGUARELLIO","LUMERSTERSIMO",1,"Correct"
"1101",14,50,"tenda camera","SDRANZIA","COTTOLIOLIA",1,"Correct"
"1102",14,51,"finestra insalata","CLIETTOLA","GIUBBIATINA",1,"Correct"
"1103",14,52,"acqua tenda","SDRAIATURA","POZZANELLA",2,"Correct"
"1104",14,53,"piazza giacca","IDRANDINA","CAMATINCIA",1,"Incorrect"
"1105",14,54,"tenda roccia","IMMONTURA","BANDINAIA",2,"Incorrect"
"1106",14,55,"finestra giacca","CENSARELLINA","CLIETTONDOLA",1,"Incorrect"
"1107",14,56,"fazzoletto tavolo","SEDINOCCIO","CERBOSCELLO",1,"Correct"
"1108",14,57,"scarpa acqua","POZZONELLA","IDRATOLANA",2,"Correct"
"1109",14,58,"acqua piazza","CLIETTOLA","POZZETTERIA",2,"Correct"
"1110",14,59,"bambola giacca","COSTRELLINA","VESTOLETTA",2,"Correct"
"1111",14,60,"albero fazzoletto","ROCCERIOLO","FIORECCIANDOLO",1,"Incorrect"
"1112",14,61,"insalata piazza","BANCOTTINA","IMMONTURA",1,"Correct"
"1113",14,62,"acqua roccia","IDRACIOLA","POZZETTERIA",1,"Correct"
"1114",14,63,"torta finestra","TERNOTELLA","POLIETTOLA",1,"Incorrect"
"1115",14,64,"specchio martello","SPALENTOLO","SDRANGOLIO",2,"Incorrect"
"1116",14,65,"tramonto vaso","FIORARIOLO","SUONANELLO",1,"Correct"
"1117",14,66,"piazza roccia","GIUBBITINA","PALCAVERIA",1,"Incorrect"
"1118",14,67,"fazzoletto vaso","FIORINELLO","FIOCOSCRIO",2,"Incorrect"
"1119",14,68,"giacca scarpa","GIUBBIATURA","SICCOTTELLA",1,"Correct"
"1120",14,69,"torta giacca","IDRACIOLA","CAPPETTELLA",1,"Incorrect"
"1121",14,70,"specchio muro","CROIETTOLO","PARTONCELLO",1,"Correct"
"1122",14,71,"finestra camera","APRIATTOLA","GIAPRIATOLA",1,"Correct"
"1123",14,72,"giacca insalata","IDRANGIA","VESTINETTA",2,"Correct"
"1124",14,73,"insalata torta","POLIETTOLA","FRICOTTELA",2,"Correct"
"1125",14,74,"prato albero","PICATTOLO","CERBOSCELLO",2,"Correct"
"1126",14,75,"specchio libro","RABELLIMENTO","FIORINELLO",2,"Incorrect"
"1127",14,76,"libro violino","SUONISCRIO","SEDINOCCIO",1,"Correct"
"1128",14,77,"torta tenda","GHIANCIOLA","SICCOTTELLA",2,"Correct"
"1129",14,78,"vaso prato","FIONCOLIOLO","FIORICELLO",2,"Incorrect"
"1130",14,79,"prato tavolo","SDRAIARELLO","SPALENTOLO",1,"Correct"
"1131",14,80,"tramonto albero","ROSCESCOLO","FIORECCIANDOLO",2,"Incorrect"
"1132",14,81,"specchio violino","CIGOLITELLO","VISUONDOLO",2,"Correct"
"1133",15,1,"fazzoletto specchio","SGUARELLIO","CERBOSCELLO",1,"Correct"
"1134",15,3,"roccia tenda","GIUBBITINA","IMMONTURA",2,"Correct"
"1135",15,4,"tenda finestra","SICCOTTELA","TERNOTELLA",1,"Incorrect"
"1136",15,5,"insalata roccia","CAPPETTELLA","ERRACIOLINA",2,"Correct"
"1137",15,6,"insalata tenda","FRIGLIANZA","SDRANZIA",2,"Incorrect"
"1138",15,7,"specchio martello","SUONCOLLO","SPALENTOLO",2,"Correct"
"1139",15,8,"tramonto albero","FIORISITOLO","ROSCESCOLO",2,"Correct"
"1140",15,9,"finestra roccia","MURICATTOLA","GOCCOTTELLA",1,"Correct"
"1141",15,10,"albero libro","NARAMPICOLO","SPURIALLIO",1,"Correct"
"1142",15,11,"prato specchio","SDRAIARELLO","SPURIALLIO",2,"Correct"
"1143",15,12,"vaso fazzoletto","FIOCOSCRIO","FIORINELLO",2,"Correct"
"1144",15,13,"torta insalata","FRICOTTELA","GIUBBIATURA",1,"Correct"
"1145",15,14,"bambola torta","CENSARELLINA","GHIANCIOLA",1,"Correct"
"1146",15,15,"giacca finestra","FRICOTTELA","CLIETTONDOLA",1,"Incorrect"
"1147",15,16,"prato albero","LUMERSTERSIMO","CERBOSCELLO",2,"Correct"
"1148",15,17,"violino tavolo","SUONCOLLO","FIORARIOLO",1,"Correct"
"1149",15,18,"piazza torta","CINCOTTELLA","IMMONTURA",1,"Correct"
"1150",15,19,"camera piazza","SENDINAIA","TERNOTELLA",1,"Correct"
"1151",15,20,"piazza roccia","PALCAVERIA","ERRACIOLINA",2,"Incorrect"
"1152",15,21,"torta scarpa","POZZANELLA","PANCOTTELLA",2,"Correct"
"1153",15,22,"insalata giacca","VESTINETTA","GIAPRIATOLA",1,"Correct"
"1154",15,23,"vaso violino","SGUARELLIO","ARMORICELLO",2,"Correct"
"1155",15,24,"prato libro","FIOCOSCRIO","PICATTOLO",2,"Incorrect"
"1156",15,25,"torta finestra","POZZONELLA","POLIETTOLA",1,"Incorrect"
"1157",15,26,"acqua giacca","LAVESCIA","SENDINAIA",1,"Correct"
"1158",15,27,"finestra camera","CLIETTONDOLA","APRIATTOLA",2,"Correct"
"1159",15,28,"tenda scarpa","SDRAIATURA","MURICATTOLA",1,"Correct"
"1160",15,29,"specchio libro","CIGOLITELLO","RABELLIMENTO",2,"Correct"
"1161",15,30,"tavolo prato","SDRANGOLIO","SDRAIARELLO",2,"Correct"
"1162",15,31,"tavolo specchio","FIOTTINO","SDRANGOLIO",2,"Correct"
"1163",15,32,"finestra piazza","GIAPRIATOLA","PALCAVERIA",2,"Incorrect"
"1164",15,33,"roccia scarpa","IDRANGIA","MURANTURIA",2,"Correct"
"1165",15,34,"torta acqua","GOCCOTTELLA","CLICCATTOLA",1,"Correct"
"1166",15,35,"acqua finestra","POZZONELLA","COTTOLIOLIA",1,"Correct"
"1167",15,36,"martello violino","MUSTONCELLO","SUONACARIO",1,"Incorrect"
"1168",15,37,"insalata acqua","IDRANGIA","CINCOTTELLA",1,"Correct"
"1169",15,38,"albero fazzoletto","FIORECCIANDOLO","SUONANNARIO",1,"Correct"
"1170",15,39,"tenda acqua","POZZANELLA","FRIGLIANZA",1,"Correct"
"1171",15,40,"camera scarpa","CAMATINCIA","RETTIELLIA",1,"Incorrect"
"1172",15,41,"torta tenda","SICCOTTELLA","POLIETTOLA",1,"Correct"
"1173",15,42,"tenda giacca","GIUBBITINA","IDRATOLANA",1,"Correct"
"1174",15,43,"camera tenda","SDRANZIA","LAVESCIA",2,"Incorrect"
"1175",15,44,"specchio albero","SUONISCRIO","SRADINELLO",2,"Correct"
"1176",15,45,"prato vaso","FIORECCIANDOLO","FIONCOLIOLO",1,"Incorrect"
"1177",15,46,"scarpa giacca","GIUBBIATINA","GIUBBIATURA",1,"Incorrect"
"1178",15,47,"piazza acqua","POZZETTERIA","RETTIELLIA",1,"Correct"
"1179",15,48,"libro vaso","FIORISITOLO","CROIETTOLO",1,"Correct"
"1180",15,49,"libro tramonto","PARTONCELLO","LUMERSTERSIMO",2,"Correct"
"1181",15,50,"bambola roccia","ARMONTURIA","COSTRELLINA",2,"Correct"
"1182",15,51,"roccia torta","GHIANCIOLA","BANDINAIA",1,"Correct"
"1183",15,52,"piazza giacca","CLIETTOLA","CAMATINCIA",2,"Correct"
"1184",15,53,"acqua scarpa","IDRATOLANA","MURANTURIA",1,"Correct"
"1185",15,54,"finestra scarpa","CLICCATTOLA","COSTRELLINA",2,"Incorrect"
"1186",15,55,"martello prato","RAPALINCIO","SPALENTOLO",1,"Correct"
"1187",15,56,"finestra insalata","CLIETTOLA","CENSARELLINA",2,"Incorrect"
"1188",15,57,"violino albero","GRAMINELLO","MUSTONCELLO",2,"Correct"
"1189",15,58,"vaso tramonto","FIONCOLIOLO","FIORARIOLO",2,"Correct"
"1190",15,59,"violino prato","SUONACARIO","SUONANELLO",2,"Correct"
"1191",15,60,"piazza insalata","VESTOLETTA","BANCOTTINA",2,"Correct"
"1192",15,61,"giacca torta","CAPPETTELLA","PANCOTTELLA",1,"Correct"
"1193",15,62,"albero tavolo","SRADINELLO","PARTONCELLO",1,"Incorrect"
"1194",15,63,"acqua roccia","IDRACIOLA","APRIATTOLA",1,"Correct"
"1195",15,64,"vaso martello","FIORINELLO","ROCCERIOLO",2,"Correct"
"1196",15,65,"fazzoletto prato","FIORICELLO","FIOTTINO",1,"Incorrect"
"1197",15,66,"piazza tenda","POZZETTERIA","BANDINAIA",1,"Incorrect"
"1198",15,67,"muro specchio","CROIETTOLO","SUONANELLO",1,"Correct"
"1199",15,68,"camera insalata","COTTOLIOLIA","BANCOTTINA",1,"Correct"
"1200",15,69,"martello libro","ARMORICELLO","PICATTOLO",2,"Correct"
"1201",15,70,"vaso tavolo","GRAMINELLO","VISUONDOLO",1,"Correct"
"1202",15,71,"fazzoletto tavolo","ROCCERIOLO","SEDINOCCIO",2,"Correct"
"1203",15,72,"giacca bambola","SDRAIATURA","VESTOLETTA",2,"Correct"
"1204",15,73,"camera roccia","ARMONTURIA","IDRANDINA",1,"Correct"
"1205",15,74,"albero vaso","NARAMPICOLO","FIORICELLO",2,"Correct"
"1206",15,75,"tramonto tavolo","RAPALINCIO","SDRAIOLIO",1,"Incorrect"
"1207",15,76,"violino tramonto","RABELLIMENTO","SUONANNARIO",2,"Correct"
"1208",15,77,"specchio violino","ROSCESCOLO","VISUONDOLO",2,"Correct"
"1209",15,78,"muro tavolo","CIGOLITELLO","SEDINOCCIO",1,"Correct"
"1210",15,79,"violino libro","SDRAIOLIO","SUONISCRIO",2,"Correct"
"1211",15,80,"giacca camera","SICCOTTELLA","GIUBBIATINA",2,"Correct"
"1212",15,81,"camera torta","VESTINETTA","SICCOTTELA",2,"Correct"
"1213",16,1,"torta tenda","SICCOTTELLA","FRIGLIANZA",2,"Incorrect"
"1214",16,2,"martello libro","FIONCOLIOLO","PICATTOLO",1,"Incorrect"
"1215",16,3,"piazza acqua","SDRAIATURA","POZZETTERIA",2,"Correct"
"1216",16,4,"giacca finestra","CLIETTONDOLA","APRIATTOLA",2,"Incorrect"
"1217",16,5,"acqua scarpa","IDRATOLANA","RETTIELLIA",1,"Correct"
"1218",16,6,"acqua tenda","BANDINAIA","POZZANELLA",2,"Correct"
"1219",16,7,"albero tramonto","ROSCESCOLO","FIORECCIANDOLO",2,"Incorrect"
"1220",16,8,"fazzoletto specchio","SDRAIOLIO","SGUARELLIO",2,"Correct"
"1221",16,9,"giacca piazza","CAMATINCIA","GIUBBIATINA",2,"Incorrect"
"1222",16,10,"prato violino","RABELLIMENTO","SUONANELLO",2,"Correct"
"1223",16,11,"libro albero","ROSCESCOLO","NARAMPICOLO",2,"Correct"
"1224",16,12,"roccia tenda","IDRANDINA","IMMONTURA",2,"Correct"
"1225",16,13,"piazza tenda","BANDINAIA","CINCOTTELLA",1,"Correct"
"1226",16,14,"scarpa camera","RETTIELLIA","IMMONTURA",2,"Incorrect"
"1227",16,15,"finestra tenda","PANCOTTELLA","TERNOTELLA",1,"Incorrect"
"1228",16,16,"giacca insalata","ARMONTURIA","VESTINETTA",2,"Correct"
"1229",16,17,"bambola torta","CENSARELLINA","CLICCATTOLA",1,"Correct"
"1230",16,18,"roccia piazza","PALCAVERIA","MURANTURIA",2,"Incorrect"
"1231",16,19,"vaso prato","FIONCOLIOLO","SDRANGOLIO",2,"Incorrect"
"1232",16,20,"camera finestra","SICCOTTELA","APRIATTOLA",2,"Correct"
"1233",16,21,"albero vaso","SUONISCRIO","FIORICELLO",1,"Incorrect"
"1234",16,22,"insalata tenda","SENDINAIA","FRIGLIANZA",2,"Correct"
"1235",16,23,"tenda camera","SDRANZIA","LAVESCIA",1,"Correct"
"1236",16,24,"violino libro","SUONISCRIO","LUMERSTERSIMO",1,"Correct"
"1237",16,25,"vaso tavolo","CIGOLITELLO","GRAMINELLO",2,"Correct"
"1238",16,26,"acqua roccia","IDRACIOLA","IDRATOLANA",2,"Incorrect"
"1239",16,27,"insalata finestra","CLIETTOLA","SICCOTTELLA",1,"Correct"
"1240",16,28,"specchio violino","VISUONDOLO","CERBOSCELLO",1,"Correct"
"1241",16,29,"piazza finestra","GIAPRIATOLA","POZZONELLA",1,"Correct"
"1242",16,30,"piazza camera","SENDINAIA","GIUBBIATURA",1,"Correct"
"1243",16,31,"finestra torta","POLIETTOLA","IDRACIOLA",2,"Incorrect"
"1244",16,32,"albero prato","SDRAIARELLO","CERBOSCELLO",1,"Incorrect"
"1245",16,33,"albero specchio","SRADINELLO","SPURIALLIO",1,"Correct"
"1246",16,34,"acqua insalata","IDRANGIA","GHIANCIOLA",1,"Correct"
"1247",16,35,"tavolo prato","SDRAIARELLO","FIORICELLO",1,"Correct"
"1248",16,36,"insalata torta","POLIETTOLA","FRICOTTELA",2,"Correct"
"1249",16,37,"albero fazzoletto","PICATTOLO","FIORECCIANDOLO",1,"Incorrect"
"1250",16,38,"fazzoletto vaso","GRAMINELLO","FIORINELLO",1,"Incorrect"
"1251",16,39,"insalata roccia","ERRACIOLINA","TERNOTELLA",2,"Incorrect"
"1252",16,40,"camera roccia","ERRACIOLINA","ARMONTURIA",2,"Correct"
"1253",16,41,"scarpa torta","GIAPRIATOLA","PANCOTTELLA",2,"Correct"
"1254",16,42,"acqua finestra","POZZONELLA","IDRANGIA",2,"Incorrect"
"1255",16,43,"specchio martello","SUONANNARIO","SPALENTOLO",1,"Incorrect"
"1256",16,44,"violino tramonto","RAPALINCIO","SUONANNARIO",2,"Correct"
"1257",16,45,"camera acqua","IDRANDINA","BANCOTTINA",1,"Correct"
"1258",16,46,"tavolo fazzoletto","SEDINOCCIO","VISUONDOLO",2,"Incorrect"
"1259",16,47,"torta roccia","VESTOLETTA","GHIANCIOLA",1,"Incorrect"
"1260",16,48,"roccia bambola","COSTRELLINA","POZZANELLA",2,"Incorrect"
"1261",16,49,"tavolo specchio","FIOCOSCRIO","SDRANGOLIO",2,"Correct"
"1262",16,50,"tavolo violino","SUONCOLLO","ROCCERIOLO",1,"Correct"
"1263",16,51,"torta acqua","GOCCOTTELLA","POZZETTERIA",2,"Incorrect"
"1264",16,52,"tavolo tramonto","NARAMPICOLO","SDRAIOLIO",2,"Correct"
"1265",16,53,"tenda scarpa","SDRAIATURA","CLIETTOLA",1,"Correct"
"1266",16,54,"specchio prato","SPURIALLIO","SUONCOLLO",2,"Incorrect"
"1267",16,55,"prato libro","FIORARIOLO","FIOCOSCRIO",1,"Incorrect"
"1268",16,56,"specchio muro","SEDINOCCIO","CROIETTOLO",1,"Incorrect"
"1269",16,57,"finestra scarpa","CAMATINCIA","CLICCATTOLA",1,"Incorrect"
"1270",16,58,"acqua giacca","LAVESCIA","CLIETTONDOLA",1,"Correct"
"1271",16,59,"giacca tenda","GIUBBITINA","MURICATTOLA",1,"Correct"
"1272",16,60,"prato martello","SRADINELLO","RAPALINCIO",1,"Incorrect"
"1273",16,61,"camera giacca","SDRANZIA","GIUBBIATINA",2,"Correct"
"1274",16,62,"specchio libro","RABELLIMENTO","FIOTTINO",1,"Correct"
"1275",16,63,"piazza torta","PALCAVERIA","CINCOTTELLA",2,"Correct"
"1276",16,64,"violino martello","FIORINELLO","SUONACARIO",2,"Correct"
"1277",16,65,"vaso violino","CROIETTOLO","ARMORICELLO",2,"Correct"
"1278",16,66,"giacca bambola","VESTOLETTA","FRICOTTELA",1,"Correct"
"1279",16,67,"prato fazzoletto","FIOTTINO","SUONACARIO",1,"Correct"
"1280",16,68,"libro vaso","SGUARELLIO","FIORISITOLO",2,"Correct"
"1281",16,69,"muro tavolo","PARTONCELLO","CIGOLITELLO",1,"Incorrect"
"1282",16,70,"giacca torta","CENSARELLINA","CAPPETTELLA",2,"Correct"
"1283",16,71,"insalata piazza","CAPPETTELLA","BANCOTTINA",2,"Correct"
"1284",16,72,"vaso martello","ROCCERIOLO","FIORISITOLO",2,"Incorrect"
"1285",16,73,"insalata camera","COSTRELLINA","COTTOLIOLIA",1,"Incorrect"
"1286",16,74,"torta camera","SICCOTTELA","GOCCOTTELLA",2,"Incorrect"
"1287",16,75,"tramonto vaso","ARMORICELLO","FIORARIOLO",2,"Correct"
"1288",16,76,"libro tramonto","SPALENTOLO","LUMERSTERSIMO",2,"Correct"
"1289",16,77,"albero tavolo","PARTONCELLO","MUSTONCELLO",1,"Correct"
"1290",16,78,"scarpa giacca","COTTOLIOLIA","GIUBBIATURA",2,"Correct"
"1291",16,79,"roccia scarpa","GIUBBITINA","MURANTURIA",2,"Correct"
"1292",16,80,"roccia finestra","MURICATTOLA","VESTINETTA",1,"Correct"
"1293",16,81,"violino albero","SUONANELLO","MUSTONCELLO",1,"Incorrect"
"1294",17,1,"scarpa torta","PANCOTTELLA","COTTOLIOLIA",1,"Correct"
"1295",17,2,"prato libro","CIGOLITELLO","FIOCOSCRIO",2,"Correct"
"1296",17,3,"acqua finestra","RETTIELLIA","POZZONELLA",2,"Correct"
"1297",17,4,"acqua insalata","IDRANGIA","CLIETTONDOLA",1,"Correct"
"1298",17,5,"tramonto tavolo","SDRAIOLIO","SUONANELLO",1,"Correct"
"1299",17,6,"piazza roccia","CLICCATTOLA","PALCAVERIA",2,"Correct"
"1300",17,7,"martello prato","RAPALINCIO","SDRAIOLIO",1,"Correct"
"1301",17,8,"tramonto vaso","FIORARIOLO","SRADINELLO",1,"Correct"
"1302",17,9,"bambola torta","CENSARELLINA","CINCOTTELLA",1,"Correct"
"1303",17,10,"libro specchio","RABELLIMENTO","ROCCERIOLO",1,"Correct"
"1304",17,11,"fazzoletto albero","FIORECCIANDOLO","PICATTOLO",1,"Correct"
"1305",17,12,"tramonto violino","SUONISCRIO","SUONANNARIO",2,"Correct"
"1306",17,13,"prato violino","SUONANELLO","FIOCOSCRIO",1,"Correct"
"1307",17,14,"specchio violino","VISUONDOLO","SEDINOCCIO",1,"Correct"
"1308",17,15,"roccia scarpa","MURANTURIA","IMMONTURA",1,"Correct"
"1309",17,16,"specchio fazzoletto","SGUARELLIO","LUMERSTERSIMO",1,"Correct"
"1310",17,17,"acqua roccia","SENDINAIA","IDRACIOLA",2,"Correct"
"1311",17,18,"scarpa acqua","PALCAVERIA","IDRATOLANA",2,"Correct"
"1312",17,19,"finestra piazza","GIAPRIATOLA","CAPPETTELLA",2,"Incorrect"
"1313",17,20,"specchio prato","SPURIALLIO","SUONANNARIO",1,"Correct"
"1314",17,21,"vaso violino","NARAMPICOLO","ARMORICELLO",2,"Correct"
"1315",17,22,"camera tenda","TERNOTELLA","SDRANZIA",2,"Correct"
"1316",17,23,"prato fazzoletto","MUSTONCELLO","FIOTTINO",2,"Correct"
"1317",17,24,"tavolo violino","SUONACARIO","SUONCOLLO",1,"Incorrect"
"1318",17,25,"insalata torta","VESTINETTA","FRICOTTELA",2,"Correct"
"1319",17,26,"piazza camera","SENDINAIA","SICCOTTELA",1,"Correct"
"1320",17,27,"vaso albero","FIONCOLIOLO","FIORICELLO",2,"Correct"
"1321",17,28,"giacca insalata","CLIETTOLA","VESTINETTA",2,"Correct"
"1322",17,29,"violino martello","FIORINELLO","SUONACARIO",2,"Correct"
"1323",17,30,"tavolo albero","CERBOSCELLO","PARTONCELLO",1,"Incorrect"
"1324",17,31,"specchio tavolo","ARMORICELLO","SDRANGOLIO",2,"Correct"
"1325",17,32,"tenda piazza","ERRACIOLINA","BANDINAIA",1,"Incorrect"
"1326",17,33,"scarpa giacca","MURANTURIA","GIUBBIATURA",2,"Correct"
"1327",17,34,"piazza giacca","CAMATINCIA","IDRANDINA",1,"Correct"
"1328",17,35,"albero prato","FIORECCIANDOLO","CERBOSCELLO",1,"Incorrect"
"1329",17,36,"acqua piazza","LAVESCIA","POZZETTERIA",2,"Correct"
"1330",17,37,"fazzoletto vaso","SUONCOLLO","FIORINELLO",2,"Correct"
"1331",17,38,"finestra roccia","SICCOTTELLA","MURICATTOLA",2,"Correct"
"1332",17,39,"roccia torta","SDRANZIA","GHIANCIOLA",2,"Correct"
"1333",17,40,"scarpa camera","GIAPRIATOLA","RETTIELLIA",1,"Incorrect"
"1334",17,41,"insalata roccia","IDRACIOLA","ERRACIOLINA",2,"Correct"
"1335",17,42,"albero libro","SDRANGOLIO","NARAMPICOLO",2,"Correct"
"1336",17,43,"bambola giacca","GOCCOTTELLA","VESTOLETTA",2,"Correct"
"1337",17,44,"tramonto albero","CROIETTOLO","ROSCESCOLO",2,"Correct"
"1338",17,45,"acqua camera","IDRANDINA","GHIANCIOLA",1,"Correct"
"1339",17,46,"finestra scarpa","CLICCATTOLA","BANCOTTINA",1,"Correct"
"1340",17,47,"fazzoletto tavolo","SEDINOCCIO","SGUARELLIO",1,"Correct"
"1341",17,48,"giacca acqua","ARMONTURIA","LAVESCIA",2,"Correct"
