"","participant_id","rt","trial_id","gender","age","language","speech_therapy","mental_conditions","sentence","test_item","phenomenon","condition","response","accuracy","repetition","stability"
"1290","222366",814.100000023842,110,"male",29,"english","no","no","The trophy that the athlete who the restaurant had hired as a spokesman was stolen later","TS 6","Center Embedding","ungrammatical","c",0,10,0
"1291","222366",10208.6999999881,18,"male",29,"english","no","no","The apartment that the maid who the service had sent over was well decorated","TS 7","Center Embedding","ungrammatical","n",1,1,NA
"1292","222366",17324.7000000477,21,"male",29,"english","no","no","The apartment that the maid who the service had sent over was well decorated","TS 7","Center Embedding","ungrammatical","n",1,2,0
"1293","222366",4316.40000003576,39,"male",29,"english","no","no","The apartment that the maid who the service had sent over was well decorated","TS 7","Center Embedding","ungrammatical","c",0,3,1
"1294","222366",1688.40000003576,52,"male",29,"english","no","no","The apartment that the maid who the service had sent over was well decorated","TS 7","Center Embedding","ungrammatical","c",0,4,0
"1295","222366",7418.5,62,"male",29,"english","no","no","The apartment that the maid who the service had sent over was well decorated","TS 7","Center Embedding","ungrammatical","c",0,5,0
"1296","222366",2649,63,"male",29,"english","no","no","The apartment that the maid who the service had sent over was well decorated","TS 7","Center Embedding","ungrammatical","c",0,6,0
"1297","222366",3141.40000003576,71,"male",29,"english","no","no","The apartment that the maid who the service had sent over was well decorated","TS 7","Center Embedding","ungrammatical","c",0,7,0
"1298","222366",2320.80000001192,75,"male",29,"english","no","no","The apartment that the maid who the service had sent over was well decorated","TS 7","Center Embedding","ungrammatical","c",0,8,0
"1299","222366",6544.10000002384,86,"male",29,"english","no","no","The apartment that the maid who the service had sent over was well decorated","TS 7","Center Embedding","ungrammatical","c",0,9,0
"1300","222366",2428.90000003576,87,"male",29,"english","no","no","The apartment that the maid who the service had sent over was well decorated","TS 7","Center Embedding","ungrammatical","c",0,10,0
"1301","222366",4972.90000003576,9,"male",29,"english","no","no","The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned","TS 8","Center Embedding","ungrammatical","c",0,1,NA
"1302","222366",6917.30000001192,22,"male",29,"english","no","no","The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned","TS 8","Center Embedding","ungrammatical","c",0,2,0
"1303","222366",9880.69999998808,29,"male",29,"english","no","no","The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned","TS 8","Center Embedding","ungrammatical","c",0,3,0
"1304","222366",13703.6999999881,36,"male",29,"english","no","no","The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned","TS 8","Center Embedding","ungrammatical","c",0,4,0
"1305","222366",8227.09999996424,38,"male",29,"english","no","no","The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned","TS 8","Center Embedding","ungrammatical","c",0,5,0
"1306","222366",2082.29999995232,45,"male",29,"english","no","no","The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned","TS 8","Center Embedding","ungrammatical","c",0,6,0
"1307","222366",2111.30000001192,47,"male",29,"english","no","no","The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned","TS 8","Center Embedding","ungrammatical","c",0,7,0
"1308","222366",4027.69999998808,73,"male",29,"english","no","no","The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned","TS 8","Center Embedding","ungrammatical","c",0,8,0
"1309","222366",2210.59999996424,101,"male",29,"english","no","no","The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned","TS 8","Center Embedding","ungrammatical","c",0,9,0
"1310","222366",2337.09999996424,106,"male",29,"english","no","no","The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned","TS 8","Center Embedding","ungrammatical","c",0,10,0
"1311","222366",7135.80000001192,6,"male",29,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical","c",0,1,NA
"1312","222366",10015.9000000358,32,"male",29,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical","c",0,2,0
"1313","222366",2797.10000002384,37,"male",29,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical","c",0,3,0
"1314","222366",3991.19999998808,55,"male",29,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical","c",0,4,0
"1315","222366",1882,56,"male",29,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical","c",0,5,0
"1316","222366",3215.30000001192,69,"male",29,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical","c",0,6,0
"1317","222366",5908.69999998808,72,"male",29,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical","c",0,7,0
"1318","222366",1414.30000001192,79,"male",29,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical","c",0,8,0
"1319","222366",5187.70000004768,83,"male",29,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical","c",0,9,0
"1320","222366",2557.09999996424,112,"male",29,"english","no","no","The lecture that the professor who the newspaper story had just profiled in detail was not well attended","TS 9","Center Embedding","ungrammatical","c",0,10,0
"1321","262936",3860.80000001192,10,"female",56,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,1,NA
"1322","262936",2017.19999998808,58,"female",56,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,2,0
"1323","262936",2914.89999997616,78,"female",56,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,3,0
"1324","262936",2082.59999996424,82,"female",56,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,4,0
"1325","262936",1236,94,"female",56,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,5,0
"1326","262936",5360.09999996424,19,"female",56,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,1,NA
"1327","262936",2312.80000001192,21,"female",56,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,2,0
"1328","262936",1952.19999998808,45,"female",56,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,3,0
"1329","262936",1712.20000004768,76,"female",56,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,4,0
"1330","262936",2327,105,"female",56,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,5,0
"1331","262936",8705,5,"female",56,"english","no","no","The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page","TS 1","Center Embedding","grammatical","n",0,1,NA
