"","participant","fullscreen","html_button_response","exp_duration","mean_duration","med_duration","...1","number","item","internal_name","label_cond","label_word","val_label","type","listname","gender","age","language","monolingual","attention","distractions","notice","easy_hard","about","trial_order","subject","pronoun","picture","prompt","valence","resp.order","critical","exclude","critical_new","corrected","exclude2","valence_crit"
"1329","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,326,24,8,"museum_sewer","no_label",,0,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",1,"general referent","this","museum_sewer.png","Sewer decorated as an art gallery",50,"critical2","artistic","no","artistic",,,7
"1330","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,322,61,21,"leader_dictator","positive","leader",6.24,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",11,"general referent","this","leader_dictator.png","Scepter with gaping mouth and military hat standing on a trophy and being worshiped by particles",7,"critical3","control","no","control",,,4.43
"1331","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,323,6,2,"masterpiece_trash","no_label",,0,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",3,"general referent","this","masterpiece_trash.png","household appliances, like a washing machine woven into a nest with a giant spoon, merge surreal art with practical use",13,"critical2","artistic","no","artistic",,,7
"1332","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,314,11,4,"creator_destroyer","negative","destroyer",2.16,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",13,"general referent","this","creator_destroyer.png","Sharp drill drilling through the sky to reach the other side",8,"critical2","space","no","space",,,6.89
"1333","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,331,7,3,"rebirth_apocalypse","positive","rebirth",6.3,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",9,"general referent","this","rebirth_apocalypse.png","A bursting stone floor with stones flying in all directions. From the center of the explosion, brown cords grow towards a light coming from above.""",3,"critical2","danger","no","danger",,,2.66
"1334","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,316,51,17,"ecstasy_agony","no_label",,0,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",12,"general referent","this","ecstasy_agony.png","Jello lying flat on the floor, its soul half moving out of it like steam. Salvador Dali style background.",22,"critical2","deflated","no","deflated",,,4.89594149575716
"1335","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,327,34,12,"oracle_impostor","positive","oracle",6.16,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",4,"general referent","this","oracle_impostor.png","Iris and large pupil, flow in whirlpools. Octopus arms grow out. Sits on a red velvet cushion",48,"critical1","mythical","no","mythical",,,6.11
"1336","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,317,15,5,"explorer_invader","no_label",,0,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",8,"general referent","this","explorer_invader.png","Lampshade sits on a jellyfish and makes tracks through a cornfield. Birds eye view",50,"critical1","lonely","no","lonely",,,2.67
"1337","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,324,42,14,"medley_chaos","no_label",,0,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",20,"general referent","this","medley_chaos.png","Various scraps mixed with Polaroid photos shrink-wrapped in foil in a gold-plated picture frame",100,"critical1","memories","no","memories",,,7
"1338","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,320,69,23,"guest_intruder","no_label",,0,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",17,"concrete referent","it","guest_intruder.png","Friendly creature with dinosaur skin that enters a room through a door",20,"critical3","troublesome","no","troublesome",,,2.74
"1339","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,319,33,11,"guardian_nemesis","no_label",,0,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",22,"general referent","this","guardian_nemesis.png","Outstretched hand consisting of clouds of mist tries to cover the black hole underneath. Surrealism style",1,"critical2","ending","no","ending",,,4.23
"1340","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,316,51,17,"ecstasy_agony","no_label",,0,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",12,"general referent","this","ecstasy_agony.png","Jello lying flat on the floor, its soul half moving out of it like steam. Salvador Dali style background.",22,"critical1","burnt","no","burnt",,,3.83920085591253
"1341","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,333,47,16,"safety_isolation","negative","isolation",3.77,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",7,"general referent","this","safety_isolation.png","Clear yellow liquid in thick glass plate wrapped with dense wire mesh. Behind the liquid you can see paradise",77,"critical2","nature","no","nature",,,6.88
"1342","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,330,70,24,"protector_warden","positive","protector",7.37,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",6,"concrete referent","it","protector_warden.png","balloon with jellyfish tentacles protecting a creature beneath them",18,"critical1","scary","no","scary",,,3
"1343","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,318,56,19,"fairy_demon","negative","demon",3,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",19,"general referent","this","fairy_demon.png","Charred, thin strand of string with a halo that snakes elegantly toward the sky.",4,"critical3","unnatural","no","unnatural",,,4.53
"1344","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,329,25,9,"pet_pest","positive","pet",7.05,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",18,"general referent","this","pet_pest.png","Animal with skelleton on the outside looking cute",76,"critical3","alien","no","alien",,,4.45
"1345","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,328,43,15,"organism_virus","positive","organism",6,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",14,"general referent","this","organism_virus.png","Green ball made of little broccolies flying in space",50,"critical2","germ","no","germ",,,2.5
"1346","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,316,51,17,"ecstasy_agony","no_label",,0,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",12,"general referent","this","ecstasy_agony.png","Jello lying flat on the floor, its soul half moving out of it like steam. Salvador Dali style background.",22,"critical3","overworked","no","overworked",,,1.9
"1347","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,335,16,6,"security_captivity","positive","security",6.41,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",0,"general referent","this","security_captivity.png","Cross section of a wooden box containing an inflatable bouncy castle that looks like a holey cheese.",50,"critical3","colourful","no","colorful","colorful","no",7.43
"1348","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,317,15,5,"explorer_invader","no_label",,0,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",8,"general referent","this","explorer_invader.png","Lampshade sits on a jellyfish and makes tracks through a cornfield. Birds eye view",50,"critical3","natural","no","natural",,,6.42
"1349","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,322,61,21,"leader_dictator","positive","leader",6.24,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",11,"general referent","this","leader_dictator.png","Scepter with gaping mouth and military hat standing on a trophy and being worshiped by particles",7,"critical1","authority","no","authority",,,4.76
"1350","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,325,65,22,"mend_damage","negative","damage",2.98,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",2,"general referent","this","mend_damage.png","Green slime stain attached with nails to a labeled sheet of paper",22,"critical3","odd","no","odd",,,4.56
"1351","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,336,60,20,"unity_separation","no_label",,0,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",21,"general referent","this","unity_separation.png","Nerve cells on puzzle pieces that are inserted one after the other into real nerve tissue",45,"critical2","brain","no","brain",,,6.22
"1352","association_156042.csv",10475,962807,15.8722,16.2041638888889,14.4621416666667,328,43,15,"organism_virus","positive","organism",6,"critical","itemlist0","female",29,"english","yes","yes","no","no","no","how we perceive and feel about unnatural scenarios",14,"general referent","this","organism_virus.png","Green ball made of little broccolies flying in space",50,"critical1","living","no","living",,,5.92243477743622
