participant_id,source_file,age,gender,nationality,first_language,occupation,stem_background,trial_id,trial_order,stimulus,response1,response2,response3,stimulus_valence,response1_valence,response2_valence,response3_valence
cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s.csv,41,female,american,,Teacher,,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s_trial_001,1,mathematics,limits,waves,factoring,5,5,5,3
cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s.csv,41,female,american,,Teacher,,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s_trial_002,2,biology,linnaean nomenclature,genetics,microbiology,5,5,5,5
cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s.csv,41,female,american,,Teacher,,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s_trial_003,3,life,love,liberty,the pursuit of happiness,5,5,5,5
cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s.csv,41,female,american,,Teacher,,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s_trial_004,4,university,labs,libraries,theses,5,5,5,5
cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s.csv,41,female,american,,Teacher,,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s_trial_005,5,system,navigation,plotting,representation,3,3,3,3
cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s.csv,41,female,american,,Teacher,,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s_trial_006,6,school,children,play,chalkboards,5,5,5,5
cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s.csv,41,female,american,,Teacher,,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s_trial_007,7,complex,music,math,time,5,5,5,5
cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s.csv,41,female,american,,Teacher,,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s_trial_008,8,physics,retrocausality,entropy,gravity,3,5,5,5
cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s.csv,41,female,american,,Teacher,,cfm_v5_15477624854bd9eb6ed351cec6d7e289717d375053_s_trial_009,9,art,rousseau,patriot,chopin,5,5,5,5
cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s.csv,21,male,united states,,Student,,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s_trial_000,0,physics,math,astronomy,star,5,5,4,4
cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s.csv,21,male,united states,,Student,,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s_trial_001,1,biology,animal,plant,blood,2,4,3,2
cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s.csv,21,male,united states,,Student,,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s_trial_002,2,university,college,professor,class,3,3,4,4
cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s.csv,21,male,united states,,Student,,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s_trial_003,3,complex,systems,analysis,numbers,5,5,5,5
cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s.csv,21,male,united states,,Student,,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s_trial_004,4,life,death,living,blood,4,2,3,2
cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s.csv,21,male,united states,,Student,,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s_trial_005,5,system,architecture,administrator,design,5,5,2,2
cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s.csv,21,male,united states,,Student,,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s_trial_006,6,school,class,learn,educations,3,4,5,5
cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s.csv,21,male,united states,,Student,,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s_trial_007,7,mathematics,numbers,theory,proof,5,5,3,4
cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s.csv,21,male,united states,,Student,,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s_trial_008,8,chemistry,atom,molecule,chemical,1,2,1,1
cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s.csv,21,male,united states,,Student,,cfm_v5_154778567130099649966f37c7791ff1693e0fc9d1_s_trial_009,9,art,painting,movie,music,1,3,5,4
cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s.csv,67,female,italian,,Housewife,,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s_trial_000,0,university,books,study,time,5,5,5,5
cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s.csv,67,female,italian,,Housewife,,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s_trial_001,1,mathematics,numbers,speed,skill,3,5,3,4
cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s.csv,67,female,italian,,Housewife,,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s_trial_002,2,art,beauty,colour,museum,4,4,5,3
cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s.csv,67,female,italian,,Housewife,,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s_trial_003,3,biology,nature,flowers,animals,5,5,4,4
cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s.csv,67,female,italian,,Housewife,,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s_trial_004,4,chemistry,difficulty,subject,person,3,2,3,5
cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s.csv,67,female,italian,,Housewife,,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s_trial_005,5,physics,universe,stars,matter,3,5,5,3
cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s.csv,67,female,italian,,Housewife,,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s_trial_006,6,complex,music,numbers,brain,5,4,4,5
cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s.csv,67,female,italian,,Housewife,,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s_trial_007,7,school,students,books,fun,5,5,4,4
cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s.csv,67,female,italian,,Housewife,,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s_trial_008,8,system,operations,complexity,elements,4,4,4,5
cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s.csv,67,female,italian,,Housewife,,cfm_v5_15478060988dacfb766ff6e0053fc3ef86e690aa39_s_trial_009,9,life,health,fun,universe,5,5,4,4
cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s.csv,75,male,italian,,Retired professional,,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s_trial_000,0,university,study,exams,job,5,5,4,5
cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s.csv,75,male,italian,,Retired professional,,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s_trial_001,1,mathematics,problems,graphs,functions,5,4,4,4
cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s.csv,75,male,italian,,Retired professional,,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s_trial_002,2,art,artists,sculptors,painters,5,4,4,4
cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s.csv,75,male,italian,,Retired professional,,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s_trial_003,3,biology,cell,exams,elements,5,4,5,4
cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s.csv,75,male,italian,,Retired professional,,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s_trial_004,4,chemistry,components,mixture,compounds,5,4,3,4
cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s.csv,75,male,italian,,Retired professional,,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s_trial_005,5,physics,work,force,balance,5,5,5,5
cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s.csv,75,male,italian,,Retired professional,,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s_trial_006,6,complex,difficult,hard,physical,4,3,2,3
cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s.csv,75,male,italian,,Retired professional,,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s_trial_007,7,school,education,skill,results,5,5,5,4
cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s.csv,75,male,italian,,Retired professional,,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s_trial_008,8,system,optical,economic,physical,4,4,5,5
cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s.csv,75,male,italian,,Retired professional,,cfm_v5_1547806606e035cc7a35dd2353bff71ec4c8e8ab78_s_trial_009,9,life,long,good,difficult,5,5,5,3
cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s.csv,31,male,italian,,Academia,,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s_trial_000,0,university,research,physics,architecture,4,4,4,3
cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s.csv,31,male,italian,,Academia,,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s_trial_001,1,mathematics,pde,integrals,yellow,4,3,3,4
cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s.csv,31,male,italian,,Academia,,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s_trial_002,2,art,painting,pop,red,4,4,3,4
cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s.csv,31,male,italian,,Academia,,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s_trial_003,3,biology,cell,bacteria,virus,3,3,2,2
cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s.csv,31,male,italian,,Academia,,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s_trial_004,4,chemistry,bunsen,carbon,hexagon,3,2,3,4
cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s.csv,31,male,italian,,Academia,,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s_trial_005,5,physics,quantum,green,spectrum,4,4,4,3
cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s.csv,31,male,italian,,Academia,,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s_trial_006,6,complex,system,network,relationship,3,3,3,4
cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s.csv,31,male,italian,,Academia,,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s_trial_007,7,school,morning,day,,3,2,3,
cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s.csv,31,male,italian,,Academia,,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s_trial_008,8,system,closed,complex,,3,3,3,
cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s.csv,31,male,italian,,Academia,,cfm_v5_154780694177c6249ea2a687465febcfdc45dc0085_s_trial_009,9,life,complex,hard,rewarding,5,3,2,4
cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s.csv,31,male,italian,,Data Scientist,,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s_trial_000,0,system,input,output,function,5,5,5,5
cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s.csv,31,male,italian,,Data Scientist,,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s_trial_001,1,life,carbon,alive,me,5,5,5,5
cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s.csv,31,male,italian,,Data Scientist,,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s_trial_002,2,art,expression,freedom,everything,5,5,5,5
cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s.csv,31,male,italian,,Data Scientist,,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s_trial_003,3,chemistry,bond,material,substance,5,5,5,5
cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s.csv,31,male,italian,,Data Scientist,,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s_trial_004,4,biology,life,animal,earth,5,5,5,5
cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s.csv,31,male,italian,,Data Scientist,,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s_trial_005,5,mathematics,numbers,functions,mapping,5,5,5,5
cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s.csv,31,male,italian,,Data Scientist,,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s_trial_006,6,university,learning,school,people,5,5,5,5
cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s.csv,31,male,italian,,Data Scientist,,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s_trial_007,7,complex,elegant,working,production,5,5,5,5
cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s.csv,31,male,italian,,Data Scientist,,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s_trial_008,8,school,people,structure,mornings,5,5,5,5
cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s.csv,31,male,italian,,Data Scientist,,cfm_v5_1547895200ad8af7e154c694f79d4a2b3246f135bf_s_trial_009,9,physics,planes,photons,feynman,5,5,5,5
cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s.csv,54,female,us,,Teacher,,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s_trial_000,0,complex,full,difficult,fun,4,3,5,5
cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s.csv,54,female,us,,Teacher,,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s_trial_001,1,life,lots,diverse,game,4,4,5,4
cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s.csv,54,female,us,,Teacher,,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s_trial_002,2,physics,oh la la,nature of science,fun,5,5,5,5
cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s.csv,54,female,us,,Teacher,,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s_trial_003,3,school,paycheck,community,ugh,3,4,3,1
cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s.csv,54,female,us,,Teacher,,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s_trial_004,4,mathematics,beautiful,diverse,for all,4,4,4,3
cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s.csv,54,female,us,,Teacher,,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s_trial_005,5,biology,slimey,growth,life,3,4,4,4
cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s.csv,54,female,us,,Teacher,,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s_trial_006,6,university,money,gatekeeper,not for all,4,2,2,4
cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s.csv,54,female,us,,Teacher,,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s_trial_007,7,chemistry,molecules,models,glasses,3,3,5,2
cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s.csv,54,female,us,,Teacher,,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s_trial_008,8,system,overlap,connect,ideas,4,5,5,5
cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s.csv,54,female,us,,Teacher,,cfm_v5_1547996070abec9304f048147f67b8dbd654f4bbb3_s_trial_009,9,art,pretty,personal,variety,5,4,4,3
cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s.csv,26,male,american,,Graduate Teaching Assistant,,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s_trial_000,0,biology,worm,level,alive,4,5,3,4
cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s.csv,26,male,american,,Graduate Teaching Assistant,,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s_trial_001,1,chemistry,mix,drug,take,4,5,3,3
cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s.csv,26,male,american,,Graduate Teaching Assistant,,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s_trial_002,2,school,learn,go,take,3,5,5,3
cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s.csv,26,male,american,,Graduate Teaching Assistant,,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s_trial_003,3,physics,math,science,problem,4,5,3,5
cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s.csv,26,male,american,,Graduate Teaching Assistant,,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s_trial_004,4,system,together,bring,mix,5,5,3,5
cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s.csv,26,male,american,,Graduate Teaching Assistant,,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s_trial_005,5,life,all,organism,total,3,5,5,5
cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s.csv,26,male,american,,Graduate Teaching Assistant,,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s_trial_006,6,art,something,whatever,color,5,5,5,5
cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s.csv,26,male,american,,Graduate Teaching Assistant,,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s_trial_007,7,mathematics,good,problem,solution,5,5,5,4
cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s.csv,26,male,american,,Graduate Teaching Assistant,,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s_trial_008,8,university,learn,people,students,3,5,3,4
cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s.csv,26,male,american,,Graduate Teaching Assistant,,cfm_v5_154800268127a02adadf2760cb230e439808dbe055_s_trial_009,9,complex,difficult,combined,always,5,2,4,3
cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s.csv,50,male,german,,Professor,,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s_trial_000,0,chemistry,organic,industry,sustainability,2,2,3,4
cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s.csv,50,male,german,,Professor,,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s_trial_001,1,life,work,joy,love,4,4,5,4
cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s.csv,50,male,german,,Professor,,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s_trial_002,2,mathematics,numbers,formula,results,4,4,4,4
cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s.csv,50,male,german,,Professor,,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s_trial_003,3,physics,astro phyics,quantum physic,newton,4,4,4,3
cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s.csv,50,male,german,,Professor,,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s_trial_004,4,complex,emergence,nodes,ties,4,4,4,5
cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s.csv,50,male,german,,Professor,,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s_trial_005,5,university,teaching,professor,methods,4,4,5,4
cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s.csv,50,male,german,,Professor,,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s_trial_006,6,system,environment,distinction,whole/parts,4,4,5,3
cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s.csv,50,male,german,,Professor,,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s_trial_007,7,school,teacher,kids,learning,3,3,4,4
cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s.csv,50,male,german,,Professor,,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s_trial_008,8,biology,nature,networks,neuro,3,3,4,3
cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s.csv,50,male,german,,Professor,,cfm_v5_15480073409d5514ebe0957d10a6a3bce14cc6f822_s_trial_009,9,art,paintings,music,networks,3,3,4,4
cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s,cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s.csv,59,male,german,,Researcher,,cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s_trial_000,0,life,science,disease,file,5,5,5,3
cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s,cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s.csv,59,male,german,,Researcher,,cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s_trial_001,1,art,smart,music,mozart,3,4,5,3
cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s,cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s.csv,59,male,german,,Researcher,,cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s_trial_002,2,biology,life,cell,gene,5,5,5,5
cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s,cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s.csv,59,male,german,,Researcher,,cfm_v5_1548012099ba94a0270fad9e656c26280c2575cc11_s_trial_003,3,mathematics,matrix,topology,graph,5,5,5,4
