"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","targetUP","targetDOWN","foil","targetwhere","KEY","RT","Accuracy","ID"
"941",50,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"14","violino","vaso","ROSCESCOLO","left",1,3980,1,12
"942",51,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"4","finestra","roccia","ERRACIOLINA","left",2,3350,0,12
"943",52,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"2","violino","tramonto","FIORECCIANDOLO","right",2,2750,1,12
"944",53,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"16","acqua","scarpa","PALCAVERIA","right",2,2113,1,12
"945",54,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"9","scarpa","finestra","COSTRELLINA","right",1,3154,0,12
"946",55,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"17","fazzoletto","specchio","CERBOSCELLO","left",1,2797,1,12
"947",56,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"42","torta","finestra","SDRAIATURA","left",1,2696,1,12
"948",57,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"28","tramonto","libro","RABELLIMENTO","left",1,2931,1,12
"949",58,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"9","albero","violino","SEDINOCCIO","right",2,2032,1,12
"950",59,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"41","tenda","roccia","BANDINAIA","left",2,2941,0,12
"951",60,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"5","vaso","libro","FIONCOLIOLO","left",1,3196,1,12
"952",61,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"35","tenda","scarpa","GIAPRIATOLA","left",2,7908,0,12
"953",62,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"36","libro","violino","FIOCOSCRIO","right",2,5000,1,12
"954",63,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"26","piazza","acqua","IDRATOLANA","right",1,2450,0,12
"955",64,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"15","tavolo","violino","MUSTONCELLO","right",1,2608,0,12
"956",65,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"34","prato","martello","PICATTOLO","left",2,2061,0,12
"957",66,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"19","insalata","camera","TERNOTELLA","left",1,2233,1,12
"958",67,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"34","torta","acqua","CLICCATTOLA","right",2,1768,1,12
"959",68,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"30","prato","fazzoletto","SDRANGOLIO","right",2,2276,1,12
"960",69,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"10","tavolo","tramonto","FIORISITOLO","left",1,2279,1,12
"961",70,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"1","camera","acqua","IDRACIOLA","right",1,3332,0,12
"962",71,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"1","tavolo","fazzoletto","FIORINELLO","right",1,1945,0,12
"963",72,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"6","prato","tavolo","FIORICELLO","right",1,2812,0,12
"964",73,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"28","roccia","torta","CAMATINCIA","left",1,1913,1,12
"965",74,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"31","libro","prato","VISUONDOLO","left",2,2405,0,12
"966",75,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"7","fazzoletto","albero","ARMORICELLO","right",1,3802,0,12
"967",76,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"2","camera","finestra","VESTOLETTA","right",2,2803,1,12
"968",77,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"38","finestra","giacca","SICCOTTELLA","right",2,2197,1,12
"969",78,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"24","scarpa","camera","GHIANCIOLA","left",1,3507,1,12
"970",79,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"30","camera","torta","APRIATTOLA","left",2,5618,0,12
"971",80,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"33","tavolo","muro","RAPALINCIO","left",2,2498,0,12
"972",81,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"14","insalata","torta","CLIETTOLA","left",2,4179,0,12
"973",1,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"44","torta","bambola","SENDINAIA","right",2,6208,1,13
"974",2,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"9","torta","roccia","COSTRELLINA","right",1,5113,0,13
"975",3,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"17","tenda","insalata","CAPPETTELLA","right",2,6492,1,13
"976",4,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"5","vaso","martello","FIONCOLIOLO","right",2,4781,1,13
"977",5,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"20","piazza","insalata","GOCCOTTELLA","right",2,5720,1,13
"978",6,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"35","vaso","violino","SPURIALLIO","left",1,4519,1,13
"979",7,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"32","violino","tavolo","SDRAIARELLO","left",1,4890,1,13
"980",8,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"33","libro","martello","RAPALINCIO","right",1,3309,0,13
"981",9,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"8","libro","prato","FIORARIOLO","right",1,3817,0,13
"982",10,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"15","scarpa","torta","POZZANELLA","left",1,2963,1,13
"983",11,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"35","acqua","tenda","GIAPRIATOLA","left",2,3320,0,13
"984",12,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"43","insalata","finestra","SDRANZIA","left",2,2975,0,13
"985",13,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"3","tenda","finestra","IDRANGIA","right",2,1819,1,13
"986",14,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"33","piazza","tenda","MURANTURIA","left",2,2365,0,13
"987",15,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"39","camera","acqua","SICCOTTELA","left",1,3047,1,13
"988",16,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"19","specchio","violino","SUONANELLO","left",2,1587,0,13
"989",17,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"26","finestra","camera","IDRATOLANA","left",1,2078,1,13
"990",18,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"11","violino","martello","CROIETTOLO","left",2,2856,0,13
"991",19,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"12","piazza","giacca","MURICATTOLA","left",1,1922,1,13
"992",20,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"24","insalata","torta","GHIANCIOLA","right",2,1546,1,13
"993",21,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"26","muro","specchio","SDRAIOLIO","right",1,2198,0,13
"994",22,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"23","finestra","scarpa","IMMONTURA","right",1,2626,0,13
"995",23,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"13","tavolo","fazzoletto","SUONACARIO","right",2,2522,1,13
"996",24,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"38","camera","giacca","SICCOTTELLA","left",1,1485,1,13
"997",25,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"4","tenda","torta","ERRACIOLINA","right",2,2505,1,13
"998",26,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"23","martello","specchio","GRAMINELLO","right",2,1897,1,13
"999",27,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"22","piazza","acqua","GIUBBIATINA","left",1,1936,1,13
"1000",28,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"2","finestra","torta","VESTOLETTA","left",2,1753,0,13
"1001",29,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"18","albero","tavolo","NARAMPICOLO","right",1,3706,0,13
"1002",30,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"9","prato","albero","SEDINOCCIO","right",2,5332,1,13
"1003",31,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"29","tavolo","vaso","SPALENTOLO","right",2,5986,1,13
"1004",32,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"25","violino","prato","CIGOLITELLO","left",1,1845,1,13
"1005",33,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"27","acqua","roccia","POLIETTOLA","right",2,1456,1,13
"1006",34,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"45","finestra","piazza","RETTIELLIA","left",1,1463,1,13
"1007",35,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"30","finestra","acqua","APRIATTOLA","left",1,1879,1,13
"1008",36,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"25","camera","insalata","BANCOTTINA","right",1,3295,0,13
"1009",37,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"16","scarpa","giacca","PALCAVERIA","left",1,2022,1,13
"1010",38,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"41","piazza","torta","BANDINAIA","left",1,1995,1,13
"1011",39,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"1","violino","tramonto","FIORINELLO","left",2,4048,0,13
"1012",40,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"42","giacca","torta","SDRAIATURA","right",1,1725,0,13
"1013",41,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"27","albero","specchio","SUONCOLLO","left",1,2834,1,13
"1014",42,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"31","tenda","scarpa","COTTOLIOLIA","left",2,5584,0,13
"1015",43,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"10","tenda","camera","VESTINETTA","right",2,4497,1,13
"1016",44,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"7","insalata","giacca","CENSARELLINA","left",1,4731,1,13
"1017",45,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"19","torta","camera","TERNOTELLA","left",1,4927,1,13
"1018",46,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"15","specchio","prato","MUSTONCELLO","right",1,2607,0,13
"1019",47,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"40","acqua","giacca","ARMONTURIA","right",2,1554,1,13
"1020",48,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"17","tramonto","tavolo","CERBOSCELLO","left",2,1642,0,13
"1021",49,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"6","acqua","insalata","LAVESCIA","right",2,3135,1,13
"1022",50,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"28","camera","roccia","CAMATINCIA","right",1,4163,0,13
"1023",51,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"36","martello","prato","FIOCOSCRIO","left",2,2765,0,13
"1024",52,"PALCAVERIA","piazza","roccia",0.452228311893175,"a",16,"1","piazza","roccia","IDRACIOLA","left",2,2184,0,13
"1025",53,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"7","specchio","fazzoletto","ARMORICELLO","left",1,2810,1,13
"1026",54,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"32","giacca","bambola","POZZETTERIA","left",1,2279,1,13
"1027",55,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"14","fazzoletto","albero","ROSCESCOLO","right",1,4758,0,13
"1028",56,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"22","prato","vaso","LUMERSTERSIMO","left",2,5022,0,13
"1029",57,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"2","vaso","fazzoletto","FIORECCIANDOLO","right",2,2224,1,13
"1030",58,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"5","roccia","finestra","FRICOTTELA","right",2,4151,1,13
"1031",59,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"24","tramonto","albero","PARTONCELLO","left",1,1834,1,13
"1032",60,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"34","libro","albero","PICATTOLO","right",1,3362,0,13
"1033",61,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"29","scarpa","acqua","IDRANDINA","right",2,4099,1,13
"1034",62,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"34","camera","scarpa","CLICCATTOLA","right",1,3114,0,13
"1035",63,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"14","roccia","scarpa","CLIETTOLA","right",2,4094,1,13
"1036",64,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"10","vaso","albero","FIORISITOLO","left",1,3109,1,13
"1037",65,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"8","bambola","roccia","CLIETTONDOLA","left",2,2641,0,13
"1038",66,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"18","finestra","giacca","POZZONELLA","right",1,4563,0,13
"1039",67,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"3","tramonto","vaso","SGUARELLIO","left",1,1350,1,13
"1040",68,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"36","tenda","roccia","CINCOTTELLA","right",2,2887,1,13
"1041",69,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"12","specchio","libro","SUONANNARIO","right",2,3806,1,13
"1042",70,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"28","tavolo","prato","RABELLIMENTO","left",1,2912,1,13
"1043",71,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"13","tenda","giacca","GIUBBIATURA","right",1,2260,0,13
"1044",72,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"37","piazza","camera","PANCOTTELLA","left",1,3247,1,13
"1045",73,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"30","vaso","libro","SDRANGOLIO","left",1,2806,1,13
"1046",74,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"20","libro","tramonto","SRADINELLO","left",1,2916,1,13
"1047",75,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"4","albero","violino","FIOTTINO","right",2,1895,1,13
"1048",76,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"6","violino","libro","FIORICELLO","left",1,4585,1,13
"1049",77,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"21","prato","fazzoletto","SUONISCRIO","left",1,2153,1,13
"1050",78,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"21","roccia","insalata","FRIGLIANZA","left",2,4211,0,13
"1051",79,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"31","muro","tavolo","VISUONDOLO","left",1,5606,1,13
"1052",80,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"16","specchio","tavolo","ROCCERIOLO","left",1,4072,1,13
"1053",81,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"11","torta","acqua","GIUBBITINA","right",2,2846,1,13
"1054",1,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"20","tavolo","specchio","SRADINELLO","right",2,6025,1,14
"1055",2,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"34","bambola","torta","CLICCATTOLA","right",1,4415,0,14
"1056",3,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"3","violino","tavolo","SGUARELLIO","left",1,2503,1,14
"1057",4,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"7","prato","martello","ARMORICELLO","right",1,3307,0,14
"1058",5,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"32","libro","prato","SDRAIARELLO","right",2,3752,1,14
"1059",6,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"15","insalata","tenda","POZZANELLA","right",2,5452,1,14
"1060",7,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"39","roccia","scarpa","SICCOTTELA","left",1,6150,1,14
"1061",8,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"44","scarpa","torta","SENDINAIA","right",2,2121,1,14
"1062",9,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"33","insalata","camera","MURANTURIA","right",2,4741,1,14
"1063",10,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"11","albero","libro","CROIETTOLO","left",1,4488,1,14
"1064",11,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"13","tenda","finestra","GIUBBIATURA","right",1,4764,0,14
"1065",12,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"36","giacca","camera","CINCOTTELLA","left",2,2523,0,14
"1066",13,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"31","violino","prato","VISUONDOLO","right",2,6092,1,14
"1067",14,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"43","roccia","camera","SDRANZIA","right",2,3477,1,14
"1068",15,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"23","specchio","albero","GRAMINELLO","right",2,3861,1,14
"1069",16,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"15","tavolo","albero","MUSTONCELLO","left",2,5527,0,14
"1070",17,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"12","scarpa","tenda","MURICATTOLA","right",2,2844,1,14
"1071",18,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"5","acqua","giacca","FRICOTTELA","left",1,2631,1,14
"1072",19,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"27","tramonto","violino","SUONCOLLO","left",1,2519,1,14
"1073",20,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"21","scarpa","finestra","FRIGLIANZA","left",2,4131,0,14
"1074",21,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"10","piazza","torta","VESTINETTA","left",1,5004,1,14
"1075",22,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"8","tavolo","tramonto","FIORARIOLO","right",2,3038,1,14
"1076",23,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"35","libro","tramonto","SPURIALLIO","right",2,3973,1,14
"1077",24,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"8","finestra","piazza","CLIETTONDOLA","left",2,3924,0,14
"1078",25,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"2","piazza","tenda","VESTOLETTA","left",1,3235,1,14
"1079",26,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"17","acqua","torta","CAPPETTELLA","left",1,4108,1,14
"1080",27,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"14","martello","vaso","ROSCESCOLO","left",1,3142,1,14
"1081",28,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"28","camera","scarpa","CAMATINCIA","right",1,4184,0,14
"1082",29,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"20","insalata","roccia","GOCCOTTELLA","right",2,4928,1,14
"1083",30,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"40","acqua","camera","ARMONTURIA","left",1,3530,1,14
"1084",31,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"30","roccia","torta","APRIATTOLA","right",1,5028,0,14
"1085",32,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"13","tavolo","vaso","SUONACARIO","right",2,2548,1,14
"1086",33,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"18","vaso","libro","NARAMPICOLO","left",1,2807,1,14
"1087",34,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"16","acqua","finestra","PALCAVERIA","right",2,2387,1,14
"1088",35,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"4","roccia","finestra","ERRACIOLINA","right",2,2691,1,14
"1089",36,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"26","vaso","albero","SDRAIOLIO","left",1,2557,1,14
"1090",37,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"25","roccia","bambola","BANCOTTINA","right",1,5915,0,14
"1091",38,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"10","libro","martello","FIORISITOLO","left",2,2238,0,14
"1092",39,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"21","prato","fazzoletto","SUONISCRIO","left",1,3194,1,14
"1093",40,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"37","camera","torta","PANCOTTELLA","left",2,4234,0,14
"1094",41,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"4","albero","violino","FIOTTINO","right",1,3025,0,14
"1095",42,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"6","acqua","insalata","LAVESCIA","left",1,1498,1,14
"1096",43,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"45","giacca","tenda","RETTIELLIA","left",1,1795,1,14
"1097",44,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"33","violino","martello","RAPALINCIO","right",2,1721,1,14
"1098",45,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"12","specchio","prato","SUONANNARIO","left",2,2172,0,14
"1099",46,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"5","tavolo","muro","FIONCOLIOLO","right",2,3824,1,14
"1100",47,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"28","vaso","violino","RABELLIMENTO","left",1,2239,1,14
"1101",48,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"26","camera","piazza","IDRATOLANA","right",2,2778,1,14
"1102",49,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"22","fazzoletto","specchio","LUMERSTERSIMO","left",1,2210,1,14
"1103",50,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"31","tenda","camera","COTTOLIOLIA","left",1,1552,1,14
