"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","targetUP","targetDOWN","foilUP","foilDOWN","targetwhere","KEY","RT","Accuracy","ID"
"935",44,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"9","prato","fazzoletto","tavolo","fazzoletto","left",1,3257,1,12
"936",45,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"29","prato","libro","specchio","martello","right",2,2968,1,12
"937",46,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"13","finestra","giacca","scarpa","giacca","left",2,7096,0,12
"938",47,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"3","bambola","torta","acqua","insalata","right",1,3326,0,12
"939",48,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"31","roccia","camera","insalata","camera","left",1,2865,1,12
"940",49,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"15","insalata","piazza","tenda","acqua","left",1,3243,1,12
"941",50,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"7","vaso","albero","violino","vaso","left",1,3658,1,12
"942",51,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"29","camera","insalata","acqua","camera","left",2,5471,0,12
"943",52,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"30","specchio","martello","tavolo","specchio","right",2,3640,1,12
"944",53,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"5","acqua","giacca","insalata","torta","right",2,2453,1,12
"945",54,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"34","violino","tavolo","martello","libro","right",2,7893,1,12
"946",55,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"2","vaso","prato","fazzoletto","albero","right",2,6303,1,12
"947",56,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"43","bambola","roccia","camera","tenda","right",2,6704,1,12
"948",57,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"11","piazza","acqua","tenda","giacca","right",2,2827,1,12
"949",58,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"25","giacca","camera","insalata","piazza","left",1,2092,1,12
"950",59,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"5","tavolo","prato","vaso","prato","right",2,5265,1,12
"951",60,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"10","torta","scarpa","giacca","insalata","right",1,8095,0,12
"952",61,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"4","acqua","tenda","insalata","roccia","left",1,1853,1,12
"953",62,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"4","tramonto","violino","prato","fazzoletto","right",2,2234,1,12
"954",63,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"9","scarpa","roccia","bambola","roccia","left",1,3188,1,12
"955",64,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"6","fazzoletto","specchio","vaso","albero","left",2,12033,0,12
"956",65,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"42","scarpa","acqua","tenda","scarpa","right",2,3241,1,12
"957",66,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"32","roccia","finestra","piazza","acqua","left",1,1985,1,12
"958",67,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"23","torta","insalata","tenda","roccia","right",2,3165,1,12
"959",68,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"41","acqua","torta","piazza","tenda","left",1,2924,1,12
"960",69,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"18","libro","specchio","libro","albero","left",1,3870,1,12
"961",70,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"27","tramonto","albero","violino","tavolo","left",2,7538,0,12
"962",71,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"31","specchio","muro","specchio","violino","right",2,5160,1,12
"963",72,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"20","vaso","martello","albero","specchio","right",1,4812,0,12
"964",73,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"26","acqua","finestra","acqua","scarpa","right",1,3669,0,12
"965",74,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"14","roccia","acqua","finestra","insalata","left",1,2067,1,12
"966",75,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"26","prato","martello","tramonto","tavolo","right",2,2494,1,12
"967",76,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"37","finestra","tenda","scarpa","torta","left",1,3762,1,12
"968",77,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"28","tramonto","libro","libro","specchio","left",2,4833,0,12
"969",78,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"39","giacca","bambola","camera","torta","right",2,2414,1,12
"970",79,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"19","tenda","scarpa","tenda","finestra","left",1,4507,1,12
"971",80,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"22","tramonto","vaso","libro","tramonto","right",2,3246,1,12
"972",81,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"21","specchio","tavolo","libro","violino","left",1,4545,1,12
"973",1,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"32","violino","tramonto","tavolo","prato","right",2,5923,1,13
"974",2,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"16","roccia","finestra","piazza","roccia","right",1,2929,0,13
"975",3,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"42","camera","acqua","tenda","scarpa","right",2,2669,1,13
"976",4,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"38","scarpa","roccia","torta","tenda","left",1,2656,1,13
"977",5,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"25","camera","roccia","insalata","piazza","left",1,3106,1,13
"978",6,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"24","martello","libro","tavolo","albero","right",2,6123,1,13
"979",7,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"32","finestra","camera","acqua","piazza","left",1,3003,1,13
"980",8,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"30","acqua","finestra","camera","finestra","left",1,2727,1,13
"981",9,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"26","tenda","piazza","scarpa","acqua","left",1,5483,1,13
"982",10,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"4","albero","prato","prato","fazzoletto","right",2,5314,1,13
"983",11,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"22","tavolo","prato","tramonto","libro","left",1,3884,1,13
"984",12,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"1","scarpa","tenda","roccia","acqua","left",1,3288,1,13
"985",13,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"26","tavolo","specchio","tavolo","tramonto","right",2,3466,1,13
"986",14,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"2","albero","specchio","albero","fazzoletto","right",1,8506,0,13
"987",15,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"20","prato","specchio","specchio","albero","left",2,3841,0,13
"988",16,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"34","bambola","torta","finestra","scarpa","right",2,4460,1,13
"989",17,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"11","tavolo","muro","muro","specchio","right",2,3056,1,13
"990",18,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"21","acqua","roccia","insalata","tenda","left",1,1319,1,13
"991",19,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"30","tramonto","tavolo","specchio","tavolo","right",2,7146,1,13
"992",20,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"1","specchio","violino","vaso","fazzoletto","left",1,1958,1,13
"993",21,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"29","prato","libro","specchio","martello","left",2,11144,0,13
"994",22,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"15","tramonto","vaso","albero","violino","left",1,3393,1,13
"995",23,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"17","piazza","torta","giacca","torta","right",1,6106,0,13
"996",24,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"5","finestra","giacca","insalata","torta","right",1,3175,0,13
"997",25,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"16","fazzoletto","vaso","martello","vaso","left",1,1412,1,13
"998",26,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"23","bambola","roccia","roccia","tenda","left",1,2013,1,13
"999",27,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"19","tavolo","fazzoletto","prato","violino","right",2,3317,1,13
"1000",28,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"6","insalata","torta","giacca","acqua","right",2,7570,1,13
"1001",29,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"39","insalata","finestra","torta","camera","right",1,12507,0,13
"1002",30,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"43","giacca","piazza","camera","tenda","left",2,3165,0,13
"1003",31,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"36","piazza","finestra","torta","piazza","right",1,20000,99,13
"1004",32,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"31","violino","vaso","specchio","violino","right",1,20000,99,13
"1005",33,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"33","martello","vaso","martello","prato","right",1,20000,99,13
"1006",34,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"13","camera","insalata","scarpa","giacca","left",1,9107,1,13
"1007",35,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"14","violino","libro","tramonto","albero","right",2,1273,1,13
"1008",36,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"10","giacca","tenda","insalata","giacca","right",1,1320,0,13
"1009",37,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"41","bambola","giacca","tenda","piazza","right",2,1421,1,13
"1010",38,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"5","prato","fazzoletto","vaso","prato","left",1,1214,1,13
"1011",39,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"9","giacca","insalata","roccia","bambola","left",2,1133,0,13
"1012",40,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"19","piazza","insalata","tenda","finestra","left",1,3919,1,13
"1013",41,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"3","camera","giacca","acqua","insalata","left",1,1103,1,13
"1014",42,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"3","albero","tramonto","specchio","fazzoletto","left",1,1849,1,13
"1015",43,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"27","vaso","albero","tavolo","violino","right",2,1626,1,13
"1016",44,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"40","scarpa","torta","camera","roccia","right",2,1533,1,13
"1017",45,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"8","fazzoletto","specchio","tramonto","vaso","right",2,2779,1,13
"1018",46,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"14","camera","scarpa","finestra","insalata","right",1,1907,0,13
"1019",47,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"36","tavolo","albero","libro","prato","left",1,20000,99,13
"1020",48,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"10","tavolo","violino","libro","vaso","right",1,20000,99,13
"1021",49,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"35","martello","prato","prato","specchio","left",1,20000,99,13
"1022",50,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"22","finestra","tenda","camera","giacca","right",1,20000,99,13
"1023",51,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"44","scarpa","finestra","piazza","camera","right",1,20000,99,13
"1024",52,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"45","insalata","tenda","scarpa","camera","right",1,20000,99,13
"1025",53,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"21","libro","vaso","violino","libro","left",1,20000,99,13
"1026",54,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"33","torta","roccia","roccia","scarpa","right",1,20000,99,13
"1027",55,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"29","piazza","acqua","camera","acqua","left",1,20000,99,13
"1028",56,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"9","violino","prato","fazzoletto","tavolo","left",1,2556,1,13
"1029",57,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"20","giacca","torta","torta","acqua","left",1,1799,1,13
"1030",58,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"27","torta","tenda","finestra","torta","left",2,2214,0,13
"1031",59,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"17","libro","albero","prato","albero","left",1,3323,1,13
"1032",60,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"18","specchio","libro","libro","albero","left",1,1570,1,13
"1033",61,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"7","torta","acqua","bambola","torta","right",1,2563,0,13
"1034",62,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"11","acqua","giacca","tenda","giacca","right",2,2077,1,13
"1035",63,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"15","acqua","scarpa","tenda","acqua","right",1,1114,0,13
"1036",64,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"28","camera","torta","piazza","giacca","left",2,5403,0,13
"1037",65,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"25","specchio","muro","muro","tavolo","left",1,2591,1,13
"1038",66,"PALCAVERIA","piazza","roccia",0.452228311893175,"a",16,"2","roccia","piazza","giacca","bambola","left",1,3591,1,13
"1039",67,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"34","tramonto","libro","libro","martello","right",1,4847,0,13
"1040",68,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"31","roccia","tenda","camera","insalata","right",2,2077,1,13
"1041",69,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"18","insalata","roccia","finestra","acqua","right",2,2516,1,13
"1042",70,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"7","violino","albero","violino","vaso","left",1,1757,1,13
"1043",71,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"13","specchio","martello","martello","violino","left",1,2161,1,13
"1044",72,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"37","giacca","scarpa","scarpa","torta","right",2,3210,1,13
"1045",73,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"28","tavolo","vaso","specchio","libro","left",1,4014,1,13
"1046",74,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"4","torta","finestra","insalata","roccia","left",1,5152,1,13
"1047",75,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"35","piazza","camera","piazza","finestra","left",1,2414,1,13
"1048",76,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"12","acqua","insalata","roccia","finestra","right",2,9923,1,13
"1049",77,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"8","camera","tenda","giacca","finestra","left",1,1794,1,13
"1050",78,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"23","prato","vaso","vaso","tavolo","right",1,4161,0,13
"1051",79,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"12","albero","fazzoletto","violino","tramonto","left",1,3214,1,13
"1052",80,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"24","tenda","acqua","roccia","torta","left",1,1819,1,13
"1053",81,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"6","violino","martello","vaso","albero","right",2,2113,1,13
"1054",1,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"16","finestra","scarpa","roccia","piazza","right",1,8490,0,14
"1055",2,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"20","albero","tramonto","albero","specchio","left",2,6212,0,14
"1056",3,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"2","albero","prato","fazzoletto","albero","right",2,2687,1,14
"1057",4,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"21","vaso","martello","violino","libro","left",2,4306,0,14
"1058",5,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"41","piazza","insalata","tenda","piazza","left",2,6696,0,14
"1059",6,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"32","violino","tramonto","tavolo","prato","left",1,3009,1,14
"1060",7,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"33","tavolo","muro","martello","prato","left",2,2226,0,14
"1061",8,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"29","finestra","camera","acqua","camera","right",1,2357,0,14
"1062",9,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"39","insalata","torta","torta","camera","right",1,4217,0,14
"1063",10,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"19","piazza","tenda","tenda","finestra","right",2,3870,1,14
"1064",11,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"34","finestra","piazza","scarpa","finestra","left",2,4955,0,14
"1065",12,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"8","martello","violino","vaso","tramonto","left",1,3347,1,14
"1066",13,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"18","camera","scarpa","finestra","acqua","right",1,2895,0,14
"1067",14,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"25","torta","bambola","piazza","insalata","left",2,3196,0,14
"1068",15,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"35","tramonto","tavolo","prato","specchio","left",1,2526,1,14
"1069",16,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"21","camera","insalata","tenda","insalata","right",2,4161,1,14
"1070",17,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"6","scarpa","giacca","giacca","acqua","left",1,3080,1,14
"1071",18,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"8","scarpa","torta","giacca","finestra","left",1,4638,1,14
"1072",19,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"17","roccia","camera","giacca","torta","right",2,4901,1,14
"1073",20,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"43","roccia","insalata","camera","tenda","right",2,3514,1,14
"1074",21,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"20","piazza","giacca","torta","acqua","left",1,5296,1,14
"1075",22,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"23","violino","albero","tavolo","vaso","left",1,2488,1,14
"1076",23,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"25","prato","martello","muro","tavolo","right",2,3420,1,14
