"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","foil","targetwhere","KEY","RT","Accuracy","ID"
"837",27,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,38,"BOVISELETTA","left",1,2211,1,11
"838",28,"UFFAMALINALISMO","pettegolezzo","pettegolezzo",0.409747618431885,"o",36,13,"NIDORMIENDOLO","right",2,3336,1,11
"839",29,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,31,"LUMITATRO","left",1,1933,1,11
"840",30,"SUONONELLA","tromba","tromba",0.496570662135082,"a",4,17,"TOPISEGNATURA","left",1,1343,1,11
"841",31,"BACINGINEO","capezzolo","capezzolo",0.504656607139577,"o",2,29,"BAMAGOGO","left",1,2795,1,11
"842",32,"SPONATENTALISMO","stampo","stampo",0.436606223838356,"o",27,4,"AMANIMARISMO","left",1,5235,1,11
"843",33,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,9,"COTOLITELLA","left",1,2049,1,11
"844",34,"AMAGGIOSCO","fascino","fascino",0.416690467636846,"o",30,7,"SDRASTELLO","right",2,2124,1,11
"845",35,"POSPICCIOLO","terrazzo","terrazzo",0.407849187862492,"o",35,25,"BUCCOLAIANDOLO","left",1,3037,1,11
"846",36,"SOMMIRATOLA","statua","statua",0.417796195312835,"a",41,12,"AFFOGNITURA","left",1,2154,1,11
"847",37,"BAIALININARLO","gattino","gattino",0.452422246675284,"o",10,23,"OFFENDANTOSO","right",2,1562,1,11
"848",38,"TETRUCCIERICO","manichino","manichino",0.436693144990155,"o",26,18,"DÉPLIOTIO","left",2,2512,0,11
"849",39,"BULICCHIRURA","dentista","dentista",0.418391257993589,"a",27,11,"VESTICELLA","right",2,2914,1,11
"850",40,"MAAZELLARIA","orchestra","orchestra",0.520253165746296,"a",1,2,"ATLETINATRICA","left",1,1934,1,11
"851",41,"SUONANELLO","violino","violino",0.480197333828064,"o",5,17,"FUMACOLIO","right",2,1694,1,11
"852",42,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,23,"SEPOLLAIA","right",2,3026,1,11
"853",43,"AMANIMARISMO","sentimento","sentimento",0.485411776222111,"o",4,33,"SCIOCOLTAZIO","right",1,20000,99,11
"854",44,"NEBBALLIANTO","crepuscolo","crepuscolo",0.457327965680897,"o",16,36,"UFFAMALINALISMO","right",2,3043,1,11
"855",45,"ILLUMITINA","lampada","lampada",0.48953839463578,"a",7,40,"ACUFEROIDIA","left",1,4521,1,11
"856",46,"BONSCETTIA","credenza","credenza",0.406283964386456,"a",37,21,"BOVETRITOLA","right",1,1912,0,11
"857",47,"SDEGNATISMO","disprezzo","disprezzo",0.517708945423487,"o",3,9,"GRATTUGIENDOLO","left",1,1865,1,11
"858",48,"LUMITATRO","faro","faro",0.421581339331163,"o",31,3,"SDEGNATISMO","right",2,1213,1,11
"859",49,"POZZETALITO","serbatoio","serbatoio",0.411098303335955,"o",32,10,"BAIALININARLO","right",2,1971,1,11
"860",50,"SCIOCOLTAZIO","fischio","fischio",0.427576149656166,"o",33,6,"TRAVINCIMENTO","right",2,3648,1,11
"861",51,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,5,"ILLUMINETTRIA","left",1,4536,1,11
"862",52,"PESCHETTORIO","attrezzo","attrezzo",0.454366055587418,"o",14,22,"MAFIDAMATO","left",1,1619,1,11
"863",53,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,24,"VACEFALINA","right",2,1480,1,11
"864",54,"CUOCCELA","pentola","pentola",0.458594744645759,"a",14,36,"ERBACOLATURA","right",2,1657,1,11
"865",55,"FRITIENDOLA","scodella","scodella",0.503490471257293,"a",3,43,"NASCOBILISTA","left",1,1621,1,11
"866",56,"BEVERCHIETTA","bibita","bibita",0.504716253629009,"a",6,19,"VAPOGELLA","left",1,1702,1,11
"867",57,"ILLUMINETTRIA","lampadina","lampadina",0.488456786989471,"a",5,8,"NUVOLTANZA","left",1,1389,1,11
"868",58,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,27,"BULICCHIRURA","left",1,1743,1,11
"869",59,"NUVOLTANZA","brezza","brezza",0.484015395070746,"a",8,7,"ILLUMITINA","right",2,1196,1,11
"870",60,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,5,"SUONANELLO","right",2,1763,1,11
"871",61,"TINFETIOLIA","allergia","allergia",0.413526929377243,"a",32,14,"CUOCCELA","left",1,2306,1,11
"872",62,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,6,"BEVERCHIETTA","left",1,2053,1,11
"873",63,"FUMACOLIO","tabacco","tabacco",0.442651736319948,"o",17,19,"GHIOTOSTALMENTO","left",1,1511,1,11
"874",64,"VORICIPANZIO","incentivo","incentivo",0.418727645029792,"o",38,28,"CORTECNOLISMO","right",1,2380,0,11
"875",65,"VAPOGELLA","schiuma","schiuma",0.443413308588936,"a",19,30,"CAGOGNAZZA","right",2,2685,1,11
"876",66,"BOVETRITOLA","carcassa","carcassa",0.441974707362872,"a",21,1,"MAAZELLARIA","left",2,2029,0,11
"877",67,"VACEFALINA","puntura","puntura",0.431007234616676,"a",24,18,"BOVACCIETTA","right",2,1725,1,11
"878",68,"GENAMORENZA","gelosia","gelosia",0.453520071512669,"a",20,16,"CUOCETTOLA","right",2,1839,1,11
"879",69,"CAGOGNAZZA","feccia","feccia",0.422413853089632,"a",30,25,"IRIBOLENZA","left",1,1947,1,11
"880",70,"GHIOTOSTALMENTO","fungo","fungo",0.431669987072567,"o",19,15,"INFETOTERO","left",2,3679,0,11
"881",71,"SUPESCITOLO","squalo","squalo",0.420294585989897,"o",34,27,"SPONATENTALISMO","right",2,2622,1,11
"882",72,"TRAVINCIMENTO","trionfo","trionfo",0.471378974659514,"o",6,21,"LETTOLETTO","left",1,1536,1,11
"883",73,"BOVISELETTA","pelliccia","pelliccia",0.410104570264826,"a",38,35,"VACIDEMINA","left",1,1646,1,11
"884",74,"DÉPLIOTIO","opuscolo","opuscolo",0.441686024950471,"o",18,12,"BOVIACCAMENTO","right",2,1911,1,11
"885",75,"BICCORERIANNO","rinfresco","rinfresco",0.402679014844255,"o",37,2,"BACINGINEO","left",1,3083,1,11
"886",76,"NIDORMIENDOLO","insetto","insetto",0.4654280952828,"o",13,8,"MORCAVATTICO","right",1,2893,0,11
"887",77,"COTOLITELLA","pasta","pasta",0.48355510448989,"a",9,20,"GENAMORENZA","right",1,2293,0,11
"888",78,"OFFENDANTOSO","insulto","insulto",0.440975943620665,"o",23,16,"NEBBALLIANTO","left",1,1357,1,11
"889",79,"GUARIOGRANDOLA","benda","benda",0.43746158905452,"a",26,34,"SEDINOCA","left",1,2568,1,11
"890",80,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,31,"SHAKESPEARIA","left",1,6474,1,11
"891",81,"CUOCETTOLA","padella","padella",0.463623805530619,"a",16,15,"PECCANNIA","right",2,5562,1,11
"892",1,"MORCAVATTICO","scarafaggio","scarafaggio",0.470493213526438,"o",8,36,"UFFAMALINALISMO","right",2,10791,1,12
"893",2,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,12,"AFFOGNITURA","left",1,7217,1,12
"894",3,"FRITIENDOLA","scodella","scodella",0.503490471257293,"a",3,20,"GENAMORENZA","right",2,4739,1,12
"895",4,"SPONATENTALISMO","stampo","stampo",0.436606223838356,"o",27,37,"BICCORERIANNO","right",2,10631,1,12
"896",5,"MORTUMAZITA","agonia","agonia",0.430053687084792,"a",28,23,"SEPOLLAIA","right",1,5583,0,12
"897",6,"TIELATILLINA","caramella","caramella",0.467069016585616,"a",10,41,"SOMMIRATOLA","left",1,2229,1,12
"898",7,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,5,"SUONANELLO","left",1,3255,1,12
"899",8,"NEBBALLIANTO","crepuscolo","crepuscolo",0.457327965680897,"o",16,32,"POZZETALITO","right",2,2084,1,12
"900",9,"BOVIACCAMENTO","macello","macello",0.457839353368462,"o",12,7,"SDRASTELLO","left",2,9679,0,12
"901",10,"NASCOBILISTA","patriota","patriota",0.411726791608716,"a",43,29,"NUTRONATEZZA","left",1,4211,1,12
"902",11,"POSPICCIOLO","terrazzo","terrazzo",0.407849187862492,"o",35,16,"NEBBALLIANTO","left",1,3677,1,12
"903",12,"POZZETALITO","serbatoio","serbatoio",0.411098303335955,"o",32,35,"POSPICCIOLO","left",1,1792,1,12
"904",13,"TRAVINCIMENTO","trionfo","trionfo",0.471378974659514,"o",6,4,"AMANIMARISMO","right",1,2554,0,12
"905",14,"BEVERCHIETTA","bibita","bibita",0.504716253629009,"a",6,16,"CUOCETTOLA","right",2,2046,1,12
"906",15,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,1,"MAAZELLARIA","right",2,1333,1,12
"907",16,"LETTOLETTO","comodino","comodino",0.436699875276071,"o",21,24,"BAMBITORIO","left",2,2585,0,12
"908",17,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,35,"VACIDEMINA","right",2,3498,1,12
"909",18,"TETRUCCIERICO","manichino","manichino",0.436693144990155,"o",26,18,"DÉPLIOTIO","right",2,3775,1,12
"910",19,"TAPOSTOIONA","mensola","mensola",0.410975906153405,"a",33,24,"VACEFALINA","right",2,2062,1,12
"911",20,"SDEGNATISMO","disprezzo","disprezzo",0.517708945423487,"o",3,12,"BOVIACCAMENTO","right",2,2006,1,12
"912",21,"UCCIDALOSAMENTO","massacro","massacro",0.466290928178276,"o",11,23,"OFFENDANTOSO","right",2,1664,1,12
"913",22,"BAMBITORIO","giocattolo","giocattolo",0.450036652496003,"o",24,13,"NIDORMIENDOLO","right",2,1547,1,12
"914",23,"AMANIMARISMO","sentimento","sentimento",0.485411776222111,"o",4,31,"LUMITATRO","right",2,3146,1,12
"915",24,"NUTRONATEZZA","abbondanza","abbondanza",0.428871896311444,"a",29,2,"ATLETINATRICA","left",1,3073,1,12
"916",25,"BAMAGOGO","idolo","idolo",0.440714478264661,"o",29,11,"UCCIDALOSAMENTO","left",1,4231,1,12
"917",26,"SEPOLLAIA","bara","bara",0.435754908929298,"a",23,36,"ERBACOLATURA","right",2,1630,1,12
"918",27,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,19,"VAPOGELLA","left",1,1555,1,12
"919",28,"FUMACOLIO","tabacco","tabacco",0.442651736319948,"o",17,34,"SUPESCITOLO","left",1,1289,1,12
"920",29,"ILLUMINETTRIA","lampadina","lampadina",0.488456786989471,"a",5,34,"SEDINOCA","right",2,1156,1,12
"921",30,"TINFETIOLIA","allergia","allergia",0.413526929377243,"a",32,39,"TECNOLICENZA","right",2,3101,1,12
"922",31,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,15,"INFETOTERO","left",1,1529,1,12
"923",32,"VACIDEMINA","malaria","malaria",0.410484135915653,"a",35,3,"FRITIENDOLA","left",1,2502,1,12
"924",33,"DECOMODA","poltrona","poltrona",0.408095781596733,"a",42,9,"COTOLITELLA","right",2,3326,1,12
"925",34,"AFFOGNITURA","melma","melma",0.470398073485889,"a",12,13,"GIUBBIATOLA","left",1,1358,1,12
"926",35,"CORTECNOLISMO","progresso","progresso",0.42950685771341,"o",28,3,"SDEGNATISMO","left",1,1791,1,12
"927",36,"AMAGGIOSCO","fascino","fascino",0.416690467636846,"o",30,20,"GROTOPSIANDOLO","right",2,8455,1,12
"928",37,"SCIOCOLTAZIO","fischio","fischio",0.427576149656166,"o",33,19,"GHIOTOSTALMENTO","left",2,4694,0,12
"929",38,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,28,"MORTUMAZITA","right",2,1469,1,12
"930",39,"MAAZELLARIA","orchestra","orchestra",0.520253165746296,"a",1,22,"GUTONERTITA","right",2,2285,1,12
"931",40,"PECCANNIA","lussuria","lussuria",0.463534279149531,"a",15,42,"DECOMODA","left",1,2115,1,12
"932",41,"GROTOPSIANDOLO","cranio","cranio",0.444663786157017,"o",20,17,"FUMACOLIO","right",2,2707,1,12
"933",42,"CAGOGNAZZA","feccia","feccia",0.422413853089632,"a",30,40,"ACUFEROIDIA","left",1,2320,1,12
"934",43,"COTOLITELLA","pasta","pasta",0.48355510448989,"a",9,17,"TOPISEGNATURA","right",2,3182,1,12
"935",44,"PESCHETTORIO","attrezzo","attrezzo",0.454366055587418,"o",14,25,"BUCCOLAIANDOLO","right",2,2483,1,12
"936",45,"BRUFFEMIANDOLO","pervertito","pervertito",0.523850635899467,"o",1,38,"VORICIPANZIO","left",2,3519,0,12
"937",46,"CUOCCELA","pentola","pentola",0.458594744645759,"a",14,33,"TAPOSTOIONA","left",1,1784,1,12
"938",47,"BOVETRITOLA","carcassa","carcassa",0.441974707362872,"a",21,7,"ILLUMITINA","left",1,2304,1,12
"939",48,"SEDINOCA","panca","panca",0.40737738992096,"a",34,27,"BULICCHIRURA","left",1,2864,1,12
"940",49,"NUVOLTANZA","brezza","brezza",0.484015395070746,"a",8,30,"CAGOGNAZZA","left",1,2335,1,12
"941",50,"UFFAMALINALISMO","pettegolezzo","pettegolezzo",0.409747618431885,"o",36,26,"TETRUCCIERICO","left",2,2388,0,12
"942",51,"GHIOTOSTALMENTO","fungo","fungo",0.431669987072567,"o",19,30,"AMAGGIOSCO","left",2,3272,0,12
"943",52,"BACINGINEO","capezzolo","capezzolo",0.504656607139577,"o",2,8,"MORCAVATTICO","left",2,4986,0,12
"944",53,"BAIALININARLO","gattino","gattino",0.452422246675284,"o",10,29,"BAMAGOGO","right",1,3209,0,12
"945",54,"ILLUMITINA","lampada","lampada",0.48953839463578,"a",7,32,"TINFETIOLIA","right",2,1211,1,12
"946",55,"GRATTUGIENDOLO","cucchiaio","cucchiaio",0.457632825837669,"o",9,27,"SPONATENTALISMO","right",1,4199,0,12
"947",56,"GUARIOGRANDOLA","benda","benda",0.43746158905452,"a",26,10,"TIELATILLINA","left",1,1277,1,12
"948",57,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,15,"PECCANNIA","left",1,1334,1,12
"949",58,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,11,"VESTICELLA","right",1,1401,0,12
"950",59,"DÉPLIOTIO","opuscolo","opuscolo",0.441686024950471,"o",18,9,"GRATTUGIENDOLO","left",1,1551,1,12
"951",60,"SUONONELLA","tromba","tromba",0.496570662135082,"a",4,21,"BOVETRITOLA","left",2,1140,0,12
"952",61,"IRIBOLENZA","collera","collera",0.429596032023148,"a",25,14,"CUOCCELA","left",1,1218,1,12
"953",62,"BICCORERIANNO","rinfresco","rinfresco",0.402679014844255,"o",37,1,"BRUFFEMIANDOLO","right",1,1787,0,12
"954",63,"SUONANELLO","violino","violino",0.480197333828064,"o",5,28,"CORTECNOLISMO","right",2,1257,1,12
"955",64,"SOMMIRATOLA","statua","statua",0.417796195312835,"a",41,43,"NASCOBILISTA","right",2,2718,1,12
"956",65,"BOVISELETTA","pelliccia","pelliccia",0.410104570264826,"a",38,26,"GUARIOGRANDOLA","left",1,1158,1,12
"957",66,"TOPISEGNATURA","matita","matita",0.472668740606664,"a",17,8,"NUVOLTANZA","left",1,1434,1,12
"958",67,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,4,"SUONONELLA","left",1,1475,1,12
"959",68,"ERBACOLATURA","pianta","pianta",0.410990668069201,"a",36,5,"ILLUMINETTRIA","right",2,1294,1,12
"960",69,"VORICIPANZIO","incentivo","incentivo",0.418727645029792,"o",38,22,"MAFIDAMATO","left",1,2510,1,12
"961",70,"BUCCOLAIANDOLO","cesto","cesto",0.454227200939773,"o",25,21,"LETTOLETTO","right",2,3736,1,12
"962",71,"INFETOTERO","vaiolo","vaiolo",0.447289180501927,"o",15,6,"TRAVINCIMENTO","left",1,1057,1,12
"963",72,"NIDORMIENDOLO","insetto","insetto",0.4654280952828,"o",13,14,"PESCHETTORIO","right",2,2712,1,12
"964",73,"VACEFALINA","puntura","puntura",0.431007234616676,"a",24,18,"BOVACCIETTA","right",2,1827,1,12
"965",74,"SUPESCITOLO","squalo","squalo",0.420294585989897,"o",34,33,"SCIOCOLTAZIO","right",2,1821,1,12
"966",75,"CUOCETTOLA","padella","padella",0.463623805530619,"a",16,38,"BOVISELETTA","right",2,1602,1,12
"967",76,"GENAMORENZA","gelosia","gelosia",0.453520071512669,"a",20,31,"SHAKESPEARIA","left",1,1836,1,12
"968",77,"LUMITATRO","faro","faro",0.421581339331163,"o",31,2,"BACINGINEO","right",2,1242,1,12
"969",78,"OFFENDANTOSO","insulto","insulto",0.440975943620665,"o",23,10,"BAIALININARLO","right",2,1190,1,12
"970",79,"BULICCHIRURA","dentista","dentista",0.418391257993589,"a",27,25,"IRIBOLENZA","right",2,2646,1,12
"971",80,"VAPOGELLA","schiuma","schiuma",0.443413308588936,"a",19,37,"BONSCETTIA","left",1,2218,1,12
"972",81,"BONSCETTIA","credenza","credenza",0.406283964386456,"a",37,6,"BEVERCHIETTA","left",1,4420,1,12
"973",1,"SPONATENTALISMO","stampo","stampo",0.436606223838356,"o",27,25,"BUCCOLAIANDOLO","left",1,6787,1,13
"974",2,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,43,"NASCOBILISTA","right",2,2369,1,13
"975",3,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,3,"FRITIENDOLA","left",1,3472,1,13
"976",4,"LETTOLETTO","comodino","comodino",0.436699875276071,"o",21,13,"NIDORMIENDOLO","right",2,3021,1,13
"977",5,"COTOLITELLA","pasta","pasta",0.48355510448989,"a",9,39,"TECNOLICENZA","right",1,5729,0,13
"978",6,"GROTOPSIANDOLO","cranio","cranio",0.444663786157017,"o",20,16,"NEBBALLIANTO","right",2,2115,1,13
"979",7,"NUVOLTANZA","brezza","brezza",0.484015395070746,"a",8,13,"GIUBBIATOLA","right",2,1641,1,13
"980",8,"BAIALININARLO","gattino","gattino",0.452422246675284,"o",10,8,"MORCAVATTICO","right",1,2042,0,13
"981",9,"BOVIACCAMENTO","macello","macello",0.457839353368462,"o",12,29,"BAMAGOGO","left",1,3885,1,13
"982",10,"VORICIPANZIO","incentivo","incentivo",0.418727645029792,"o",38,18,"DÉPLIOTIO","left",2,3198,0,13
"983",11,"PESCHETTORIO","attrezzo","attrezzo",0.454366055587418,"o",14,15,"INFETOTERO","left",2,1912,0,13
"984",12,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,8,"NUVOLTANZA","right",2,1598,1,13
"985",13,"NASCOBILISTA","patriota","patriota",0.411726791608716,"a",43,32,"TINFETIOLIA","right",2,2220,1,13
"986",14,"GUARIOGRANDOLA","benda","benda",0.43746158905452,"a",26,34,"SEDINOCA","right",2,1794,1,13
"987",15,"VACIDEMINA","malaria","malaria",0.410484135915653,"a",35,16,"CUOCETTOLA","left",1,1826,1,13
"988",16,"BUCCOLAIANDOLO","cesto","cesto",0.454227200939773,"o",25,37,"BICCORERIANNO","right",1,2421,0,13
"989",17,"BICCORERIANNO","rinfresco","rinfresco",0.402679014844255,"o",37,17,"FUMACOLIO","left",2,2096,0,13
"990",18,"SOMMIRATOLA","statua","statua",0.417796195312835,"a",41,35,"VACIDEMINA","left",1,1571,1,13
"991",19,"TINFETIOLIA","allergia","allergia",0.413526929377243,"a",32,2,"ATLETINATRICA","right",2,2179,1,13
"992",20,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,19,"VAPOGELLA","left",1,3444,1,13
"993",21,"VACEFALINA","puntura","puntura",0.431007234616676,"a",24,5,"ILLUMINETTRIA","left",1,1922,1,13
"994",22,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,11,"VESTICELLA","left",1,3619,1,13
"995",23,"UCCIDALOSAMENTO","massacro","massacro",0.466290928178276,"o",11,34,"SUPESCITOLO","left",1,1237,1,13
"996",24,"BAMAGOGO","idolo","idolo",0.440714478264661,"o",29,20,"GROTOPSIANDOLO","left",2,5978,0,13
"997",25,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,24,"BAMBITORIO","right",2,1692,1,13
"998",26,"CORTECNOLISMO","progresso","progresso",0.42950685771341,"o",28,12,"BOVIACCAMENTO","left",1,2077,1,13
"999",27,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,36,"ERBACOLATURA","right",2,1831,1,13
"1000",28,"BONSCETTIA","credenza","credenza",0.406283964386456,"a",37,6,"BEVERCHIETTA","left",2,1910,0,13
"1001",29,"TAPOSTOIONA","mensola","mensola",0.410975906153405,"a",33,28,"MORTUMAZITA","right",2,1696,1,13
"1002",30,"BEVERCHIETTA","bibita","bibita",0.504716253629009,"a",6,33,"TAPOSTOIONA","right",2,1218,1,13
"1003",31,"LUMITATRO","faro","faro",0.421581339331163,"o",31,30,"AMAGGIOSCO","left",1,862,1,13
"1004",32,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,27,"BULICCHIRURA","right",2,1428,1,13
"1005",33,"VAPOGELLA","schiuma","schiuma",0.443413308588936,"a",19,14,"CUOCCELA","right",2,2578,1,13
"1006",34,"NUTRONATEZZA","abbondanza","abbondanza",0.428871896311444,"a",29,30,"CAGOGNAZZA","right",2,2840,1,13
"1007",35,"FUMACOLIO","tabacco","tabacco",0.442651736319948,"o",17,2,"BACINGINEO","right",1,2081,0,13
"1008",36,"NEBBALLIANTO","crepuscolo","crepuscolo",0.457327965680897,"o",16,11,"UCCIDALOSAMENTO","right",2,2246,1,13
"1009",37,"CUOCETTOLA","padella","padella",0.463623805530619,"a",16,37,"BONSCETTIA","right",2,1508,1,13
"1010",38,"BAMBITORIO","giocattolo","giocattolo",0.450036652496003,"o",24,23,"OFFENDANTOSO","right",2,1852,1,13
"1011",39,"CUOCCELA","pentola","pentola",0.458594744645759,"a",14,23,"SEPOLLAIA","right",2,4176,1,13
"1012",40,"DECOMODA","poltrona","poltrona",0.408095781596733,"a",42,1,"MAAZELLARIA","right",2,1596,1,13
"1013",41,"SEDINOCA","panca","panca",0.40737738992096,"a",34,22,"GUTONERTITA","right",2,1361,1,13
"1014",42,"ERBACOLATURA","pianta","pianta",0.410990668069201,"a",36,9,"COTOLITELLA","right",2,1981,1,13
"1015",43,"INFETOTERO","vaiolo","vaiolo",0.447289180501927,"o",15,36,"UFFAMALINALISMO","right",2,1794,1,13
"1016",44,"BOVISELETTA","pelliccia","pelliccia",0.410104570264826,"a",38,29,"NUTRONATEZZA","right",2,1487,1,13
"1017",45,"UFFAMALINALISMO","pettegolezzo","pettegolezzo",0.409747618431885,"o",36,31,"LUMITATRO","right",2,1376,1,13
"1018",46,"BRUFFEMIANDOLO","pervertito","pervertito",0.523850635899467,"o",1,7,"SDRASTELLO","right",1,3410,0,13
"1019",47,"TRAVINCIMENTO","trionfo","trionfo",0.471378974659514,"o",6,27,"SPONATENTALISMO","left",1,1736,1,13
"1020",48,"ILLUMINETTRIA","lampadina","lampadina",0.488456786989471,"a",5,4,"SUONONELLA","right",2,1328,1,13
"1021",49,"BULICCHIRURA","dentista","dentista",0.418391257993589,"a",27,17,"TOPISEGNATURA","left",1,3750,1,13
"1022",50,"SEPOLLAIA","bara","bara",0.435754908929298,"a",23,31,"SHAKESPEARIA","right",2,1077,1,13
"1023",51,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,12,"AFFOGNITURA","left",1,1007,1,13
"1024",52,"BOVETRITOLA","carcassa","carcassa",0.441974707362872,"a",21,25,"IRIBOLENZA","right",2,3339,1,13
"1025",53,"SDEGNATISMO","disprezzo","disprezzo",0.517708945423487,"o",3,33,"SCIOCOLTAZIO","left",1,1477,1,13
"1026",54,"SCIOCOLTAZIO","fischio","fischio",0.427576149656166,"o",33,10,"BAIALININARLO","left",1,1551,1,13
"1027",55,"AMANIMARISMO","sentimento","sentimento",0.485411776222111,"o",4,21,"LETTOLETTO","right",2,1190,1,13
"1028",56,"CAGOGNAZZA","feccia","feccia",0.422413853089632,"a",30,7,"ILLUMITINA","right",2,954,1,13
"1029",57,"DÉPLIOTIO","opuscolo","opuscolo",0.441686024950471,"o",18,19,"GHIOTOSTALMENTO","left",1,1665,1,13
"1030",58,"GRATTUGIENDOLO","cucchiaio","cucchiaio",0.457632825837669,"o",9,1,"BRUFFEMIANDOLO","right",2,1368,1,13
"1031",59,"GENAMORENZA","gelosia","gelosia",0.453520071512669,"a",20,42,"DECOMODA","right",2,1587,1,13
"1032",60,"AFFOGNITURA","melma","melma",0.470398073485889,"a",12,26,"GUARIOGRANDOLA","left",2,1193,0,13
"1033",61,"SUONONELLA","tromba","tromba",0.496570662135082,"a",4,38,"BOVISELETTA","left",1,1520,1,13
"1034",62,"SUONANELLO","violino","violino",0.480197333828064,"o",5,14,"PESCHETTORIO","right",2,1119,1,13
"1035",63,"ILLUMITINA","lampada","lampada",0.48953839463578,"a",7,10,"TIELATILLINA","left",1,1770,1,13
"1036",64,"MAAZELLARIA","orchestra","orchestra",0.520253165746296,"a",1,41,"SOMMIRATOLA","left",2,1482,0,13
"1037",65,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,9,"GRATTUGIENDOLO","left",1,1737,1,13
"1038",66,"OFFENDANTOSO","insulto","insulto",0.440975943620665,"o",23,6,"TRAVINCIMENTO","left",2,778,0,13
"1039",67,"TOPISEGNATURA","matita","matita",0.472668740606664,"a",17,20,"GENAMORENZA","right",2,1622,1,13
"1040",68,"MORCAVATTICO","scarafaggio","scarafaggio",0.470493213526438,"o",8,32,"POZZETALITO","right",2,2400,1,13
"1041",69,"POZZETALITO","serbatoio","serbatoio",0.411098303335955,"o",32,38,"VORICIPANZIO","right",2,3557,1,13
"1042",70,"SUPESCITOLO","squalo","squalo",0.420294585989897,"o",34,5,"SUONANELLO","right",1,516,0,13
