Ps.number,Cue.number,Response.number,cues,Response,RT,Response_singular.x,Response_spelling,Minkowski.3.distance.n_cue,Mink3.overlap.n_cue,Response_finalAmE,Response_finalBrE,n_1,n_1_sing,Mink3.dist.n_1,Mink3.overlap.n_1,n_2,n_2_sing,Mink3.dist.n_2,Mink3.overlap.n_2,n_3,n_3_sing,Mink3.dist.n_3,Mink3.overlap.n_3,n_4,n_4_sing,Mink3.dist.n_4,Mink3.overlap.n_4,n_5,n_5_sing,Mink3.dist.n_5,Mink3.overlap.n_5,PPMI.n_cue,n_1_BrE,PPMI.n_1,n_2_BrE,PPMI.n_2,n_3_BrE,PPMI.n_3,n_4_BrE,PPMI.n_4,n_5_BrE,PPMI.n_5,PPMI.max,PPMI.max.which,Mink3.max,Mink3.max.which,PPMI.max.which2,Mink3.max.which2,logRT,PPMI.source,Mink3.source,Mink.max_nocue,PPMI.max_nocue,ZipfUK
2,4,20,COUPON,BONUS,1295.6,BONU,NA,3.123033851,7.996966149,BONUS,BONUS,EXTRA,EXTRA,1.400140452,9.719859548,SAVINGS,SAVING,1.463119373,9.656880627,BONUS,BONU,0,11.12,GIFT,GIFT,3.122938791,7.997061209,KEEP,KEEP,2.881574604,8.238425396,0,EXTRA,2.985563224,SAVINGS,0,BONUS,5.836750464,GIFT,0.25162769,KEEP,0,5.836750464,4,11.12,4,n-3,n-3,3.112470939,1,1,3,3,4.67
6,4,20,COUPON,SHOPPING,2352,SHOPPING,NA,3.256397521,7.863602479,SHOPPING,SHOPPING,HIGH STREET,HIGH STREET,3.524277508,7.595722492,REWARD,REWARD,3.136981102,7.983018898,VOUCHER,VOUVHER,3.118275617,8.001724383,REDUCTION,REDUCTION,3.818371758,7.301628242,CUSTOMER,CUSTOMER,2.719633042,8.400366958,0,HIGH STREET,NA,REWARD,0.676137267,VOUCHER,0,REDUCTION,0,CUSTOMER,1.673789388,1.673789388,6,8.400366958,6,n-5,n-5,3.371437317,1,1,5,5,4.67
14,4,20,COUPON,SALE,5082.9,SALE,NA,1.898635112,9.221364888,SALE,SALE,CHRISTMAS,XMA,2.335663,8.784337,MAGAZINE,MAGAZINE,3.070113603,8.049886397,SUPERMARKET,SUPERMARKET,2.229039759,8.890960241,EXPIRE,EXPIREDD,2.197693153,8.922306847,INVALID,INVALID,2.315570965,8.804429035,0,CHRISTMAS,0,MAGAZINE,1.024410873,SUPERMARKET,1.75049092,EXPIRE,0,INVALID,0,1.75049092,4,9.221364888,1,n-3,n-cue,3.706111566,1,0,4,3,4.89
16,4,20,COUPON,PAPER,10754.8,PAPER,NA,2.888559597,8.231440403,PAPER,PAPER,MEMORY,MEMORY,5.126981609,5.993018391,SAVINGS,SAVING,3.597886245,7.522113755,TIME,TIME,4.716363631,6.403636369,NOURISHMENT,NOURISHMENT,5.256205909,5.863794091,MEALS,MEAL,6.205465141,4.914534859,0,MEMORY,0,SAVINGS,0,TIME,0,NOURISHMENT,0,MEALS,0,0,1,8.231440403,1,n-cue,n-cue,4.031602339,0,0,2,1,4.94
21,4,20,COUPON,CHRISTMAS,5664.1,CHRISTMA,NA,3.157982673,7.962017327,CHRISTMAS,CHRISTMAS,DRINKS,DRINK,4.641142613,6.478857387,FOOD,FOOD,4.530286591,6.589713409,CHEAP,CHEAPER,2.662925692,8.457074308,FRAGILE,FRAGILE,3.362447404,7.757552596,SQUARE,SQUARE,3.621146853,7.498853147,0,DRINKS,1.416612679,FOOD,0.448074436,CHEAP,0.006379738,FRAGILE,0,SQUARE,0.54141071,1.416612679,2,8.457074308,4,n-1,n-3,3.753130912,1,1,3,1,5.16
27,4,20,COUPON,SPEND,860.9,SPEND,NA,1.566284921,9.553715079,SPEND,SPEND,KEEP,KEEP,1.637493944,9.482506056,SHOPPING,SHOPPING,2.904799909,8.215200091,SAVING,SAVING,1.865073535,9.254926465,LOYALTY,LOYALTY,2.514183166,8.605816834,PRODUCE,PRODUCE,3.58881999,7.53118001,0,KEEP,0,SHOPPING,1.425998708,SAVING,0.68684051,LOYALTY,0,PRODUCE,0,1.425998708,3,9.553715079,1,n-2,n-cue,2.934952708,1,0,1,2,5.13
34,4,20,COUPON,BIG,7967.5,BIG,NA,1.90130261,9.21869739,BIG,BIG,CHEAP,CHEAP,1.875305395,9.244694605,GOOD,GOOD,3.182768029,7.937231971,SMART,SMART,3.441194748,7.678805252,SCAN,SCAN,2.369697831,8.750302169,BARGAIN,BARGAIN,2.566185515,8.553814485,1.51448475,CHEAP,0,GOOD,0,SMART,0,SCAN,0,BARGAIN,0,1.51448475,1,9.244694605,2,n-cue,n-1,3.901322072,0,1,1,1,5.94
35,4,20,COUPON,COST,764.1,COST,NA,2.682229852,8.437770148,COST,COST,RECEIPT,RECEIPT,2.229573546,8.890426454,BILL,BILL,1.776055233,9.343944767,MONEY,MONEY,3.133401254,7.986598746,SAVING,SAVING,1.699181486,9.420818514,FREE,FREE,3.352391452,7.767608548,0,RECEIPT,1.107750661,BILL,0.420616222,MONEY,2.656859898,SAVING,2.819545762,FREE,0.846418721,2.819545762,5,9.420818514,5,n-4,n-4,2.8831502,1,1,4,4,5.17
2,5,20,CUDDLE,HUGGING,8018.3,HUGGING,NA,2.800731525,8.319268475,HUGGING,HUGGING,HOLD,HOLD,2.107026921,9.012973079,LOVING,LOVING,3.335682039,7.784317961,CARING,CARING,3.794499077,7.325500923,SYMPATHIZE,SYMPATHISE,5.125703488,5.994296512,SYMPATHY,SYMPATHY,4.416102198,6.703897802,0,HOLD,0,LOVING,5.409385119,CARING,0,SYMPATHIZE,0,SYMPATHY,0,5.409385119,3,9.012973079,2,n-2,n-1,3.904082301,1,1,1,2,3.42
5,5,20,CUDDLE,JOINT,2501.8,JOINT,NA,3.107935336,8.012064664,JOINT,JOINT,TOGETHER,TOGETHER,2.310978086,8.809021914,CHEERING,CHEERING,4.637073906,6.482926094,GOOD,GOOD,2.878635719,8.241364281,GREETING,GREETING,4.075266067,7.044733933,MEETING,MEETING,3.638483843,7.481516157,0,TOGETHER,1.783789504,CHEERING,1.798985888,GOOD,0,GREETING,0,MEETING,2.777940753,2.777940753,6,8.809021914,2,n-5,n-1,3.398252588,1,1,1,5,4.3
6,5,20,CUDDLE,BABY,4052.3,BABY,NA,4.63089164,6.48910836,BABY,BABY,ANIMALS,ANIMAL,1.954643439,9.165356561,PEOPLE,PEOPLE,2.703062774,8.416937226,ALONE,ALONE,4.81557322,6.30442678,CRYING,CRYING,4.060472082,7.059527918,NEED,NEED,4.210526291,6.909473709,2.4514952,ANIMALS,1.243306481,PEOPLE,0,ALONE,1.22981538,CRYING,3.758492168,NEED,0.382521285,3.758492168,5,9.165356561,2,n-4,n-1,3.60770159,1,1,1,4,5.29
21,5,20,CUDDLE,HAPPY,1750.8,HAPPY,NA,5.413286674,5.706713326,HAPPY,HAPPY,CLOSENESS,CLOSENES,3.444027514,7.675972486,NICE,NICE,2.557132725,8.562867275,TINGLY,TINGLY,4.320293991,6.799706009,APPRECIATE,APPRECIATE,1.736338304,9.383661696,KINDNESS,KINGNES,2.009200913,9.110799087,0.31947319,CLOSENESS,0,NICE,0.189916492,TINGLY,2.797366345,APPRECIATE,0,KINDNESS,0.159292507,2.797366345,4,9.383661696,5,n-3,n-4,3.243236538,1,1,4,3,5.56
27,5,20,CUDDLE,AWKWARD,2496.7,AWKWARD,NA,4.935901242,6.184098758,AWKWARD,AWKWARD,SOFT,SOFT,4.701335312,6.418664688,WARMTH,WARMTH,3.939927237,7.180072763,KISS,KIS,4.38909053,6.73090947,CHILD,CHILD,3.04895922,8.07104078,DOG,DOG,4.703284802,6.416715198,2.291173276,SOFT,0,WARMTH,0,KISS,1.89886613,CHILD,0,DOG,0,2.291173276,1,8.07104078,5,n-cue,n-4,3.397366361,0,1,4,3,4.19
34,5,20,CUDDLE,EXCITED,927.8,EXCITED,NA,4.236882855,6.883117145,EXCITED,EXCITED,HAPPY,HAPPY,2.00721887,9.11278113,SON,SON,4.007403473,7.112596527,DAUGHTER,DAUGHTER,4.047730265,7.072269735,CHILD,CHILD,3.730040742,7.389959258,WIFE,WIFE,2.692625712,8.427374288,0,HAPPY,1.864692405,SON,0,DAUGHTER,0,CHILD,0,WIFE,0,1.864692405,2,9.11278113,2,n-1,n-1,2.967454368,1,1,1,1,4.94
35,5,20,CUDDLE,HELP,1601.2,HELP,NA,4.000866076,7.119133924,HELP,HELP,REASSURE,REASURE,2.788925255,8.331074745,ONE,ONE,2.969180342,8.150819658,TOGETHER,TOGETHER,1.668543429,9.451456571,DREAM,DREAM,3.700785727,7.419214273,EMBRACE,EMBRACE,3.632118899,7.487881101,0,REASSURE,0.854514312,ONE,0,TOGETHER,0.140708329,DREAM,0,EMBRACE,0.479603273,0.854514312,2,9.451456571,4,n-1,n-3,3.204445581,1,1,3,1,5.75
7,6,20,DIAGRAM,POPULATE,4750.2,POPULATE,NA,2.384191639,8.735808361,POPULATE,POPULATE,STANDARD,STANDARD,1.296369261,9.823630739,INFO,INFO,2.783076622,8.336923378,SUMMARY,SUMMARY,2.104730183,9.015269817,EXPLAIN,EXPLAIN,3.936439595,7.183560405,VISUALIZE,VISUAALISE,2.799207736,8.320792264,0,STANDARD,0,INFO,0,SUMMARY,0,EXPLAIN,0,VISUALIZE,0,0,1,9.823630739,2,n-cue,n-1,3.676711895,0,1,1,1,2.34
12,6,20,DIAGRAM,REFERENCE,2331,REFERENCE,NA,2.414366702,8.705633298,REFERENCE,REFERENCE,FLOW,FLOW,1.583675617,9.536324383,ARROWS,ARROW,2.711549689,8.408450311,REVISION,REVISION,1.202053348,9.917946652,SUPPLEMENTARY,SUPPLEMENTARY,2.177999535,8.942000465,SLIDESHOW,SLIDESHOW,1.908037702,9.211962298,0,FLOW,0,ARROWS,0,REVISION,0,SUPPLEMENTARY,6.311263425,SLIDESHOW,0,6.311263425,5,9.917946652,4,n-4,n-3,3.367542274,1,1,3,4,4.1
13,6,20,DIAGRAM,LESSON,678,LESSON,NA,3.542533452,7.577466548,LESSON,LESSON,CLASS,CLAS,1.480368047,9.639631953,SCHOOL,SCHOOL,2.011348342,9.108651658,BOOKSHELF,BOOKSEHLVE,3.847703438,7.272296562,BOOKS,BOOK,2.906523015,8.213476985,VISUAL,VISUAL,3.768177444,7.351822556,0,CLASS,2.176304396,SCHOOL,1.995994992,BOOKSHELF,0,BOOKS,0,VISUAL,0,2.176304396,2,9.639631953,2,n-1,n-1,2.831229694,1,1,1,1,4.46
22,6,20,DIAGRAM,SHOW,3025.3,SHOW,NA,3.099631822,8.020368178,SHOW,SHOW,WORDS,WORD,3.158568507,7.961431493,EXPLANATION,EXPLANATION,3.461897711,7.658102289,POSTER,POSTER,3.13232549,7.98767451,BOOK,BOOK,2.956947348,8.163052652,DRAWN,DRAWN,2.212729763,8.907270237,1.812094049,WORDS,0,EXPLANATION,0,POSTER,0.447727385,BOOK,0,DRAWN,0,1.812094049,1,8.907270237,6,n-cue,n-5,3.480768447,0,1,5,3,5.77
30,6,20,DIAGRAM,SYSTEM,30.7,SYSTEM,NA,1.944642187,9.175357813,SYSTEM,SYSTEM,DNA,DNA,NA,NA,SKETCH,SKETCH,2.632733694,8.487266306,PIE CHART,PIE CHART,2.143407821,8.976592179,3D,3D,NA,NA,EXPLAIN,EXPLAIN,3.096900746,8.023099254,1.180851035,DNA,0,SKETCH,0,PIE CHART,NA,3D,0.80393544,EXPLAIN,0.668558443,1.180851035,1,9.175357813,1,n-cue,n-cue,1.487138375,0,0,3,4,5.26
7,7,20,DOORMAT,BLACK,868.3,BLACK,NA,3.121208716,7.998791284,BLACK,BLACK,COLORS,COLOUR,1.636933383,9.483066617,BACKING,BACKING,2.847608203,8.272391797,GRIP,GRIP,5.552519693,5.567480307,ESSENTIALS,ESSENTIAL,2.579591,8.540409,LILAC,LILAC,3.584032274,7.535967726,0,COLOURS,2.933748532,BACKING,0,GRIP,0,ESSENTIALS,0,LILAC,0,2.933748532,2,9.483066617,2,n-1,n-1,2.938669801,1,1,1,1,5.26
12,7,20,DOORMAT,HOUSE,1649,HOUSE,NA,2.694359208,8.425640792,HOUSE,HOUSE,SPIKY,SPIKY,2.952645058,8.167354942,BROWN,BROWN,2.983256595,8.136743405,PUSHOVER,PUSHOVER,2.800954836,8.319045164,WALKED-OVER,WALKED-OVER,NA,NA,NON-DOMINANT,NON-DOMINANT,NA,NA,1.411351518,SPIKY,0,BROWN,0,PUSHOVER,0,WALKED-OVER,NA,NON-DOMINANT,0,1.411351518,1,8.425640792,1,n-cue,n-cue,3.217220656,0,0,3,1,5.83
13,7,20,DOORMAT,GUESTS,2399,GUEST,NA,2.780565901,8.339434099,GUESTS,GUESTS,POST,POST,2.144472035,8.975527965,SLIPPERS,SLIPPER,3.308371377,7.811628623,MATERIAL,MATERIAL,3.195299687,7.924700313,MATERIAL,MATERIA,3.195299687,7.924700313,MATS,MAT,3.614964825,7.505035175,0,POST,0,SLIPPERS,0,MATERIAL,0,MATERIAL,0,MATS,2.951042171,2.951042171,6,8.975527965,2,n-5,n-1,3.380030248,1,1,1,5,4.62
22,7,20,DOORMAT,CLEAN,3129.4,CLEAN,NA,4.44689205,6.67310795,CLEAN,CLEAN,DIRTY,DIRTY,1.097425902,10.0225741,DIRT,DIRT,2.088533829,9.031466171,DRY,DRY,2.928020489,8.191979511,BOOTS,BOOT,4.0452311,7.0747689,SNOW,SNOW,2.152496884,8.967503116,0,DIRTY,4.323419246,DIRT,3.529789121,DRY,2.203199013,BOOTS,3.23360442,SNOW,0.372147296,4.323419246,2,10.0225741,2,n-1,n-1,3.495461078,1,1,1,1,4.97
30,7,20,DOORMAT,HIDE,297.2,HIDE,NA,2.936762006,8.183237994,HIDE,HIDE,PARCEL,PARCEL,3.31756281,7.80243719,WRITING,WRITING,3.552918909,7.567081091,THICK,THICK,3.64057525,7.47942475,FIRST,FIRST,2.390657643,8.729342357,BROWN,BROWN,3.070725264,8.049274736,0,PARCEL,0.699341746,WRITING,0,THICK,2.465851616,FIRST,0,BROWN,0,2.465851616,4,8.729342357,5,n-3,n-4,2.473048805,1,1,4,3,4.66
33,7,20,DOORMAT,CHANGABLE,6768.5,CHANGABLE,CHANGEABLE,2.717622205,8.402377795,CHANGEABLE,CHANGEABLE,DARK,DARK,2.566532671,8.553467329,WIPE,WIPE,3.807362219,7.312637781,STAND,STAND,4.036986145,7.083013855,VACUUM,VACCUM,2.670635155,8.449364845,DIRTY,DIRTY,3.387823495,7.732176505,0,DARK,0,WIPE,0,STAND,0,VACUUM,0,DIRTY,0,0,1,8.553467329,2,n-cue,n-1,3.830492433,0,1,1,1,1.54
2,8,20,ENAMEL,DECAY,1841.2,DECAY,NA,2.870724278,8.249275722,DECAY,DECAY,TOOTH,TOOTH,4.003747951,7.116252049,MOLARS,MOLAR,3.895573262,7.224426738,OUTSIDE,OUTSIDE,3.827141322,7.292858678,OUTER,OUTER,2.948154577,8.171845423,COVER,COVER,3.396171214,7.723828786,4.831289218,TOOTH,10.05890569,MOLARS,0,OUTSIDE,0.642641708,OUTER,0,COVER,0,10.05890569,2,8.249275722,1,n-1,n-cue,3.265100966,1,0,4,1,3.49
14,8,20,ENAMEL,OLD,2089.5,OLD,NA,3.163890002,7.956109998,OLD,OLD,VARSE,VARSE,NA,NA,PAINT,PAINT,3.31441094,7.80558906,MUG,MUG,3.121562753,7.998437247,CUP,CUP,3.52122214,7.59877786,PLATE,PLATE,3.191882652,7.928117348,0.096481121,VARSE,NA,PAINT,0.703914765,MUG,1.393058767,CUP,0,PLATE,0.106587806,1.393058767,4,7.998437247,4,n-3,n-3,3.320042375,1,1,3,3,5.79
16,8,20,ENAMEL,HEIRLOME,1502.6,HEIRLOME,HEIRLOOM,2.263226446,8.856773554,HEIRLOOM,HEIRLOOM,FAMILY,FAMILY,3.478647023,7.641352977,HOME,HOME,3.029496015,8.090503985,ANTIQUE,ANTIQUE,1.069198628,10.05080137,CHARITY,CHARITU,1.838961496,9.281038504,EXPENSIVE,EXPENSIVE,1.545367953,9.574632047,0,FAMILY,7.259979213,HOME,0,ANTIQUE,0,CHARITY,2.151657913,EXPENSIVE,0,7.259979213,2,10.05080137,4,n-1,n-3,3.176843385,1,1,3,1,3.27
21,8,20,ENAMEL,PROTECTION,2230.8,PROTECTION,NA,2.664080425,8.455919575,PROTECTION,PROTECTION,MASK,MASK,2.889092957,8.230907043,SMELLY,SMELLY,5.369378923,5.750621077,COATS,COAT,2.989746843,8.130253157,CLEAR,CLEAR,1.951629556,9.168370444,SILVER,SILVER,2.732799533,8.387200467,0,MASK,1.682378072,SMELLY,0,COATS,1.597282055,CLEAR,0.603165468,SILVER,0,1.682378072,2,9.168370444,5,n-1,n-4,3.348460636,1,1,4,1,4.46
34,8,20,ENAMEL,YELLOW,2695.6,YELLOW,NA,2.818105789,8.301894211,YELLOW,YELLOW,THINNING,THINING,2.897360321,8.222639679,SOLID,SOLID,4.714188975,6.405811025,SHINY,SHINY,1.269248752,9.850751248,WHITE,WHITE,0.666945446,10.45305455,CHIPPED,CHIPPED,3.130098264,7.989901736,4.602724063,THINNING,0,SOLID,0,SHINY,2.382191111,WHITE,3.552913763,CHIPPED,2.216048786,4.602724063,1,10.45305455,5,n-cue,n-4,3.430655448,0,1,4,4,4.84
35,8,20,ENAMEL,WHITEN,12056.2,WHITEN,NA,1.945632035,9.174367965,WHITEN,WHITEN,REPLACE,REPLACE,2.349217527,8.770782473,RESTORE,RESTORE,2.64230305,8.47769695,BATH,BATH,5.782112888,5.337887112,BOWL,BOWL,4.290996212,6.829003788,PLATE,PLATE,3.640744351,7.479255649,0,REPLACE,0,RESTORE,0,BATH,0,BOWL,0,PLATE,0,0,1,9.174367965,1,n-cue,n-cue,4.081210444,0,0,1,1,2.17
38,8,20,ENAMEL,DRILL,7768,DRILL,NA,3.820445668,7.299554332,DRILL,DRILL,WEAR,WEAR,4.44741234,6.67258766,BRITTLE,BRITTLE,2.683149566,8.436850434,CHEW,CHEW,5.24991632,5.87008368,SHINY,SHINY,4.181495342,6.938504658,HARD,HARD,3.178651188,7.941348812,0,WEAR,0,BRITTLE,0,CHEW,0,SHINY,0,HARD,0.238015301,0.238015301,6,8.436850434,3,n-5,n-2,3.890309217,1,1,2,5,3.96
4,9,20,FARMYARD,COOP,1866.2,COOP,NA,2.354067471,8.765932529,COOP,COOP,STABLE,STABLE,1.360331842,9.759668158,STY,STY,1.471322146,9.648677854,FIELD,FIELD,2.081146898,9.038853102,EGGS,EGG,4.382357539,6.737642461,LABORER,LABOURER,2.357357007,8.762642993,0,STABLE,0,STY,0,FIELD,0,EGGS,3.955495494,LABORER,NA,3.955495494,5,9.759668158,2,n-4,n-1,3.270958185,1,1,1,4,3.08
9,9,20,FARMYARD,WATER TROUGH,6408.7,WATER TROUGH,WATER TROUGH,4.174207788,6.945792212,WATER TROUGH,WATER TROUGH,BARBOR,BARBOUR,NA,NA,RATS,RAT,3.141317647,7.978682353,CATS,CAT,4.180353662,6.939646338,DOGS,DOG,4.598794532,6.521205468,COBBLES,COBBLE,3.57220786,7.54779214,NA,BARBOR,NA,RATS,NA,CATS,NA,DOGS,NA,COBBLES,NA,NA,NA,7.978682353,3,NA,n-2,3.806769942,NA,1,2,NA,NA
17,9,20,FARMYARD,CATS,493.9,CAT,NA,2.230789233,8.889210767,CATS,CATS,DOGS,DOG,1.53454297,9.58545703,STRAW,STRAW,3.488140716,7.631859284,COBBLES,COBBLE,2.953974908,8.166025092,FARMHOUSE,FARMHOUSE,3.415675476,7.704324524,ANIMALS,ANIMAL,1.121834432,9.998165568,2.962477182,DOGS,7.22024368,STRAW,1.063548199,COBBLES,0,FARMHOUSE,0,ANIMALS,3.778200471,7.22024368,2,9.998165568,6,n-1,n-5,2.693639026,1,1,5,1,4.42
19,9,20,FARMYARD,HARVEST,1931,HARVEST,NA,2.747179134,8.372820866,HARVEST,HARVEST,TOOLS,TOOL,2.61657365,8.50342635,FARMHOUSE,FARMHOUSE,2.670543321,8.449456679,GATES,GATE,2.183455299,8.936544701,HAY,HAY,1.963309638,9.156690362,WORKERS,WORKER,2.826345488,8.293654512,0,TOOLS,1.506142175,FARMHOUSE,0,GATES,0,HAY,7.100798659,WORKERS,1.674191587,7.100798659,5,9.156690362,5,n-4,n-4,3.285782274,1,1,4,4,4.03
20,9,20,FARMYARD,GOAT,9434.5,GOAT,NA,1.69906219,9.42093781,GOAT,GOAT,MILKING,MILKING,2.915577099,8.204422901,HEARD,HEARDING,NA,NA,SHEEPDOG,SHEEPDOG,1.80783778,9.31216222,CATS,CAT,1.71421709,9.40578291,KITTENS,KITTEN,1.67082686,9.44917314,3.983789324,MILKING,6.955730469,HEARD,0,SHEEPDOG,0,CATS,0,KITTENS,0,6.955730469,2,9.44917314,6,n-1,n-5,3.974718889,1,1,5,1,4.12
26,9,20,FARMYARD,DONKEYS,711.6,DONKEY,NA,1.071366683,10.04863332,DONKEYS,DONKEYS,CHICKENS,CHICKEN,4.192935882,6.927064118,WELLIES,WELLIE,NA,NA,RATS,RAT,2.140763406,8.979236594,COMBINE HARVESTER,COMBINE HARVESTER,NA,NA,HAY,HAY,2.918396797,8.201603203,4.389377429,CHICKENS,4.935538052,WELLIES,5.032601313,RATS,0,COMBINE HARVESTER,NA,HAY,3.720216346,5.032601313,3,10.04863332,1,n-2,n-cue,2.852235939,1,0,3,2,3.57
31,9,20,FARMYARD,CORN,5923.1,CORN,NA,5.169070264,5.950929736,CORN,CORN,PUDDLE,PUDDLE,5.486886921,5.633113079,CHIMNEY,CHIMNEY,4.984078438,6.135921562,HOUSE,HOUSE,5.210203731,5.909796269,MOUSE,MOUSE,5.431057267,5.688942733,STRAW,STRAW,4.185353593,6.934646407,0,PUDDLE,0,CHIMNEY,0,HOUSE,0,MOUSE,0,STRAW,0,0,1,6.934646407,6,n-cue,n-5,3.772549065,0,1,5,1,3.94
37,9,20,FARMYARD,FEED,10420.1,FEED,NA,3.817011674,7.302988326,FEED,FEED,GATHER,GATHER,3.148172748,7.971827252,HARVEST,HARVEST,2.764196636,8.355803364,FIELDS,FIELD,3.783261732,7.336738268,TRACTOR,TRACTOR,3.985520914,7.134479086,EARLY,EARLY,3.703428347,7.416571653,2.088882523,GATHER,1.097582218,HARVEST,2.968964191,FIELDS,2.969069217,TRACTOR,2.185529918,EARLY,0,2.969069217,4,8.355803364,3,n-3,n-2,4.017871887,1,1,2,3,4.69
4,10,20,FIG,VICTORIAN,5456.9,VICTORIAN,VICTORIAN,NA,NA,VICTORIAN,VICTORIAN,CHRISTMAS,CHRISTMA,NA,NA,DATE,DATE,NA,NA,BIBLICAL,BIBLICAL,NA,NA,TREAT,TREAT,NA,NA,FOOD,FOOD,NA,NA,2.717476322,CHRISTMAS,1.471615033,DATE,2.526121058,BIBLICAL,0,TREAT,0,FOOD,0,2.717476322,1,NA,NA,n-cue,NA,3.736945995,0,NA,NA,2,4.75
9,10,20,FIG,RIPE,3329.7,RIPE,NA,1.396490346,9.723509654,RIPE,RIPE,CHRISTMAS,CHRISTMA,3.465699582,7.654300418,CAROL,CAROL,4.683869967,6.436130033,SONG,SONG,5.770385468,5.349614532,PUDDING,PUDDING,2.123142174,8.996857826,GIVE,DON'T GIVE A...,3.901776306,7.218223694,7.427397093,CHRISTMAS,0,CAROL,0,SONG,0.609875705,PUDDING,1.819739452,GIVE,0,7.427397093,1,9.723509654,1,n-cue,n-cue,3.522405106,0,0,4,4,3.7
17,10,20,FIG,CREAM,7569.1,CREAM,NA,0.752541493,10.36745851,CREAM,CREAM,PUNNET,PUNNET,NA,NA,PIZZA,PIZZA,2.347991338,8.772008662,FRESH,FRESH,2.16446111,8.95553889,GOURMET,GOURMET,1.421620821,9.698379179,EXCLUSIVE,EXCLUSIVE,4.331239068,6.788760932,4.702954702,PUNNET,4.616243069,PIZZA,2.641305928,FRESH,3.548441536,GOURMET,0,EXCLUSIVE,0,4.702954702,1,10.36745851,1,n-cue,n-cue,3.879044243,0,0,4,1,4.89
19,10,20,FIG,MUESLI,3682,MUESLI,MUESLI,NA,NA,MUESLI,MUESLI,SNACK,SNACK,NA,NA,ACCOMPANIMENT,ACCOMPANIMENT,NA,NA,TREAT,TREAT,NA,NA,FOOD,FOOD,NA,NA,PERSIAN,PERSIAN,NA,NA,0,SNACK,0,ACCOMPANIMENT,0,TREAT,0,FOOD,4.519205882,PERSIAN,0,4.519205882,5,NA,NA,n-4,NA,3.566083784,1,NA,NA,4,2.9
32,10,20,FIG,SMALL TREE,2977.8,SMALL TREE,TREE,4.3919336,6.7280664,TREE,TREE,TREE,FIG NTREE,0,11.12,FRESH,FRESH,4.557088053,6.562911947,SYRUP,SYRUP,4.838946408,6.281053592,TENDER,TENDER,3.39093253,7.72906747,RIPE,RIPE,3.506529649,7.613470351,7.065960889,TREE,6.671131871,FRESH,0.04214031,SYRUP,2.099739522,TENDER,0,RIPE,3.712462715,7.065960889,1,11.12,2,n-cue,n-1,3.473895526,0,1,1,1,4.95
1,11,20,FOLD,TIP,1278.4,TIP,NA,2.184756374,8.935243626,TIP,TIP,JEANS,JEAN,4.205794202,6.914205798,DUVET,DUVET,2.339955272,8.780044728,CRAFTS,CRAFT,1.453944618,9.666055382,CARD,CARD,1.900247715,9.219752285,ACTION,ACTION,3.822037886,7.297962114,2.770235901,JEANS,0,DUVET,2.766595488,CRAFTS,0,CARD,0.397643189,ACTION,0,2.770235901,1,9.666055382,4,n-cue,n-3,3.106666762,0,1,3,2,4.55
10,11,20,FOLD,GREEN,3068.7,GREEN,NA,4.6363129,6.4836871,GREEN,GREEN,FIELD,FIELD,3.061803307,8.058196693,SUNFLOWERS,SUNFLOWER,2.88678196,8.23321804,EAR,EAR,3.57261499,7.54738501,VAN GOGH,VAN GOGH,NA,NA,MUSEUM,MUSEUM,2.694740884,8.425259116,0.656002686,FIELD,1.995307544,SUNFLOWERS,0,EAR,0,VAN GOGH,NA,MUSEUM,0,1.995307544,2,8.425259116,6,n-1,n-5,3.486954433,1,1,5,1,5.22
18,11,20,FOLD,BANKRUPT,10439.8,BANKRUPT,NA,4.445485565,6.674514435,BANKRUPT,BANKRUPT,STRAIGHT,STRAIGHT,2.969356138,8.150643862,ANGLE,ANGLE,2.310596491,8.809403509,NEAT,NEAT,2.639912928,8.480087072,CHANGE,CHANGE,2.846300646,8.273699354,DIFFERENCE,DIFFERENCE,2.776248069,8.343751931,0,STRAIGHT,0,ANGLE,0,NEAT,0,CHANGE,0.145267863,DIFFERENCE,0,0.145267863,5,8.809403509,3,n-4,n-2,4.018692179,1,1,2,4,3.65
24,11,20,FOLD,HOUSEWORK,687.5,HOUSEWORK,NA,3.014899294,8.105100706,HOUSEWORK,HOUSEWORK,CHORES,CHORE,1.368654417,9.751345583,CHILDREN,CHILDREN,3.837668983,7.282331017,HOBBY,HOBBIE,2.139288097,8.980711903,CRAFTS,CRAFT,3.281561755,7.838438245,ARTIST,ARTIST,2.989196983,8.130803017,4.984465617,CHORES,0,CHILDREN,2.184021497,HOBBY,0,CRAFTS,0,ARTIST,0,4.984465617,1,9.751345583,2,n-cue,n-1,2.837272703,0,1,1,2,3.21
25,11,20,FOLD,WRITING,2338.1,WRITING,NA,2.577162483,8.542837517,WRITING,WRITING,PENCIL,PENCIL,3.170080919,7.949919081,COLOR,COLOUR,3.515351547,7.604648453,MAGAZINE,MAGAZINE,2.021563266,9.098436734,SELL,SELL,3.735086214,7.384913786,ADVERT,ADVERT,4.014062551,7.105937449,0,PENCIL,3.051851685,COLOUR,0,MAGAZINE,2.745826682,SELL,0,ADVERT,0,3.051851685,2,9.098436734,4,n-1,n-3,3.368863082,1,1,3,1,4.76
