,ppn,object,image,response,response_corrected,recognition_RT,first_key_RT,name_agreement,H_statistic,Normalised_H_statistic,unknown_osullivan_et_al,idiosyncratic_osullivan_et_al,nonobject_osullivan_et_al,physically_dissimilar,is_natural,is_modal,modalWordFreq,responseWordFreq,modalWordLength,responseWordLength,responseProductionFreq,responseProductionFreq_non_outlier,is_invalid,is_rt_outlier,not_in_subtlex_uk
8394,ppt_17,birch,birch_1.png,tree,tree,468.6000001,72.20000005,93.93939394,0.390452131,0.246347867,0,0,0,0,1,1,4.95,4.95,4,4,31,31,0,0,0
8395,ppt_17,lettuce,lettuce_3.png,flower,flower,481.5999999,88.70000005,68.75,1.59589,0.568467488,0,0,0,0,1,0,3.81,4.5,7,6,1,1,0,0,0
8396,ppt_17,ferryboat,ferryboat_4.png,boat,boat,610.6000001,71.70000005,59.375,1.96640154,0.65546718,0,0,0,0,0,1,4.89,4.89,4,4,19,18,0,0,0
8397,ppt_17,seahorse,seahorse_4.png,seahorse,seahorse,632.9000001,68.29999995,90.625,0.597454723,0.298727362,0,0,0,0,1,1,2.8,2.8,8,8,29,28,0,0,0
8398,ppt_17,skateboard,skateboard_4.png,skateboard,skateboard,561.2,96.79999995,93.75,0.399790067,0.252239448,0,0,0,0,0,1,3.39,3.39,10,10,30,30,0,0,0
8399,ppt_17,raspberry,raspberry_3.png,berry,berry,403.8,79.4000001,75,1.16268789,0.581343945,0,0,0,0,1,0,3.81,3.8,9,5,4,4,0,0,0
8400,ppt_17,flytrap,flytrap_2.png,plant,plant,766.5,94.39999986,43.75,2.476365862,0.745460405,0,0,0,0,1,0,2.358493558,4.81,12,5,6,6,0,0,0
8401,ppt_17,stapler,stapler_2.png,stapler,stapler,635.6000001,66.69999981,100,0,0,0,0,0,0,0,1,2.58,2.58,7,7,33,33,0,0,0
8402,ppt_17,flytrap,flytrap_4.png,flower,flower,1051.8,66.20000005,46.875,2.344753534,0.781584511,0,0,0,0,1,0,2.358493558,4.5,12,6,3,3,0,0,0
8403,ppt_17,truffle,truffle_1.png,plant,plant,672,73.4000001,33.33333333,2.451510777,0.817170259,0,0,0,0,1,0,3.6,4.81,7,5,1,1,0,0,0
8404,ppt_17,inhaler,inhaler_3.png,inhaler,inhaler,651.0999999,79.70000005,78.125,1.309487352,0.466448806,0,0,0,0,0,1,2.91,2.91,7,7,25,25,0,0,0
8405,ppt_17,aloe,aloe_3.png,flower,flower,898.0999999,66.5,37.5,2.452619697,0.77371537,0,0,0,0,1,0,2.376976964,4.5,8,6,1,1,0,0,0
8406,ppt_17,beagle,beagle_1.png,dog,dog,611.8999999,72.29999995,87.5,0.644974209,0.406933419,0,0,0,0,1,1,5.17,5.17,3,3,28,28,0,0,0
8407,ppt_17,breadbox,breadbox_3.png,bread,bread,462.7,88.4000001,33.33333333,3.379724204,0.844931051,0,0,0,0,0,0,1.47,4.69,8,5,2,2,0,0,0
8408,ppt_17,kiwi,kiwi_3.png,fruit,fruit,662.2,80.10000014,78.125,0.991251399,0.4956257,0,0,0,0,1,0,3.27,4.73,4,5,3,3,0,0,0
8409,ppt_17,ash,ash_2.png,tree,tree,547.3,59.9000001,100,0,0,0,0,0,0,1,1,4.95,4.95,4,4,32,32,0,0,0
8410,ppt_17,toolbox,toolbox_2.png,box,box,581.8999999,96.4000001,62.5,1.407253534,0.606071108,0,0,0,0,0,0,2.88,5.12,7,3,9,9,0,0,0
8411,ppt_17,lettuce,lettuce_2.png,flower,flower,513.0999999,81.4000001,43.75,2.629749329,0.791633429,0,0,0,0,1,0,3.81,4.5,7,6,3,3,0,0,0
8412,ppt_17,mouse,mouse_1.png,mouse,mouse,816.6999998,106.8,87.87878788,0.534954723,0.337518852,0,0,0,0,0,1,4.41,4.41,5,5,29,29,0,0,0
8413,ppt_17,frogfish,frogfish_2.png,plant,plant,687.6000001,73.19999981,34.375,3.191399282,0.890218317,0,0,0,0,1,0,4.81,4.81,6,5,1,1,0,0,0
8414,ppt_17,spruce,spruce_1.png,tree,tree,492.3999999,88.5,84.375,0.98806367,0.382235204,0,0,0,0,1,1,4.95,4.95,4,4,27,27,0,0,0
8415,ppt_17,lionfish,lionfish_2.png,fish,fish,647.5,100.3999999,65.625,1.277004914,0.549976081,0,0,0,0,1,1,5.19,5.19,4,4,21,21,0,0,0
8416,ppt_17,oak,oak_3.png,tree,tree,586.5,96.5999999,93.75,0.399790067,0.252239448,0,0,0,0,1,1,4.95,4.95,4,4,30,29,0,0,0
8417,ppt_17,wine bottle,wine bottle_2.png,bottle,bottle,550,92.79999995,65.625,1.305041691,0.652520846,0,0,0,0,0,1,4.65,4.65,6,6,21,20,0,0,0
8418,ppt_17,kangaroo,kangaroo_4.png,kangaroo,kangaroo,445.5999999,78.4000001,93.75,0.399790067,0.252239448,0,0,0,0,1,1,3.62,3.62,8,8,30,30,0,0,0
8419,ppt_17,beech,beech_1.png,tree,tree,482.7,77.20000005,90.625,0.597454723,0.298727362,0,0,0,0,1,1,4.95,4.95,4,4,29,29,0,0,0
8420,ppt_17,goblet,goblet_3.png,cup,cup,487.1000001,106,43.75,1.778831049,0.766100834,0,0,0,0,0,0,3.22,5.09,6,3,12,12,0,0,0
8421,ppt_17,chalice,chalice_1.png,chalice,chalice,663.8,52.60000014,37.5,2.272371848,0.809435184,0,0,0,0,0,0,3.22,2.96,6,7,7,6,0,0,0
8422,ppt_17,cockatoo,cockatoo_3.png,bird,bird,553.3,112.0999999,54.54545455,1.520820453,0.760410227,0,0,0,0,1,0,3.84,4.85,6,4,10,9,0,0,0
8423,ppt_17,cockatoo,cockatoo_4.png,bird,bird,529.7,114.3999999,53.125,1.574192694,0.787096347,0,0,0,0,1,0,3.84,4.85,6,4,9,8,0,0,0
8424,ppt_17,houseboat,houseboat_4.png,boat,boat,541.5999999,85.19999981,68.75,1.636960293,0.583097021,0,0,0,0,0,1,4.89,4.89,4,4,22,22,0,0,0
8425,ppt_17,cashbox,cashbox_1.png,money,NA,3527.3,71.0999999,28.125,3.097067094,0.863905018,0,0,1,0,0,0,5.12,5.84,3,5,NA,NA,0,1,0
8426,ppt_17,chicken,chicken_4.png,hen,hen,683.2,104.8,53.125,1.162817587,0.733656214,0,0,0,0,1,0,4.82,3.96,7,3,14,14,0,0,0
8427,ppt_17,limousine,limousine_1.png,car,car,583.4000001,104.5,54.54545455,1.690809559,0.728192041,0,0,0,0,0,0,3.25,5.44,4,3,8,8,0,0,0
8428,ppt_17,apple,apple_2.png,apple,apple,541.3,103.2,100,0,0,0,0,0,0,1,1,4.58,4.58,5,5,33,32,0,0,0
8429,ppt_17,frog,frog_2.png,frog,frog,547.2,88.10000014,84.375,0.73806367,0.465666329,0,0,0,0,1,1,4.05,4.05,4,4,27,27,0,0,0
8430,ppt_17,dandelion,dandelion_3.png,flower,flower,489.0999999,109.8,63.63636364,1.182032094,0.745779218,0,0,0,0,1,1,4.5,4.5,6,6,21,21,0,0,0
8431,ppt_17,pineapple,pineapple_2.png,pineapple,pineapple,587.0999999,108.9000001,93.75,0.337290067,0.337290067,0,0,0,0,1,1,3.84,3.84,9,9,30,30,0,0,0
8432,ppt_17,collie,collie_1.png,dog,dog,501.8,72.4000001,93.93939394,0.32984607,0.32984607,0,0,0,0,1,1,5.17,5.17,3,3,31,31,0,0,0
8433,ppt_17,bulldozer,bulldozer_3.png,cat,cat,413.0999999,101.7,54.54545455,1.903601955,0.678076698,0,0,0,0,0,0,3.81,4.83,6,3,1,1,0,0,0
8434,ppt_17,trough,trough_4.png,tough,trough,642.4000001,98,75.75757576,1.209150996,0.430708275,0,0,0,0,0,1,3.32,3.32,6,6,25,22,0,0,0
8435,ppt_17,glider,glider_3.png,plane,plane,579.5999999,69.39999986,43.75,1.927421284,0.686561314,0,0,0,0,0,1,4.58,4.58,5,5,14,14,0,0,0
8436,ppt_17,apple,apple_4.png,apple,apple,552.8999999,93.39999986,96.875,0.200622324,0.200622324,0,0,0,0,1,1,4.58,4.58,5,5,31,31,0,0,0
8437,ppt_17,shoebox,shoebox_1.png,box,box,647.8999999,89.10000014,81.81818182,0.92556367,0.398618576,0,0,0,0,0,1,5.12,5.12,3,3,27,27,0,0,0
8438,ppt_17,wolfhound,wolfhound_3.png,dog,dog,533.8,80,84.375,0.98806367,0.382235204,0,0,0,0,1,1,5.17,5.17,3,3,27,27,0,0,0
8439,ppt_17,sneaker,sneaker_1.png,trainer,trainer,635.5999999,83.70000005,63.63636364,1.182032094,0.745779218,0,0,0,0,0,1,3.92,3.92,7,7,21,19,0,0,0
8440,ppt_17,inhaler,inhaler_2.png,inhaler,inhaler,516.4000001,98.79999995,87.5,0.793564443,0.341769603,0,0,0,0,0,1,2.91,2.91,7,7,28,28,0,0,0
8441,ppt_17,toadstool,toadstool_3.png,mushroom,mushroom,460.5,97,81.81818182,0.865856617,0.546294702,0,0,0,0,1,1,3.87,3.87,8,8,27,26,0,0,0
8442,ppt_17,lotus,lotus_1.png,flower,flower,504.5999999,94.10000014,90.625,0.534954723,0.337518852,0,0,0,0,1,1,4.5,4.5,6,6,29,28,0,0,0
8443,ppt_17,sneaker,sneaker_4.png,shoe,shoe,527.2,99.70000005,59.375,1.133432101,0.715116036,0,0,0,0,0,0,3.92,4.15,7,4,12,11,0,0,0
8444,ppt_17,toolbox,toolbox_1.png,tools,tools,685.3,83.39999986,78.125,1.309487352,0.466448806,0,0,0,0,0,0,2.88,4.21,7,5,1,1,0,0,0
8445,ppt_17,tankard,tankard_3.png,flask,flask,689.4000001,98.0999999,28.125,3.010428829,0.870209087,0,0,0,0,0,0,3.14,3.52,7,5,4,4,0,0,0
8446,ppt_17,seaturtle,seaturtle_2.png,turtle,turtle,792.1999998,84.29999995,87.5,0.731064443,0.365532222,0,0,0,0,1,1,3.64,3.64,6,6,28,28,0,0,0
8447,ppt_17,surfboard,surfboard_4.png,surfboard,surfboard,675.3,46.89999986,71.875,1.315589456,0.566593539,0,0,0,0,0,1,2.84,2.84,9,9,23,22,0,0,0
8448,ppt_17,orchid,orchid_3.png,flower,flower,602.2,59.79999995,59.375,1.133432101,0.715116036,0,0,0,0,1,1,4.5,4.5,6,6,19,18,0,0,0
8449,ppt_17,mug,mug_4.png,cuo,cup,555.1000001,62.89999986,63.63636364,0.945660305,0.945660305,0,0,0,0,0,0,3.93,5.09,3,3,12,12,0,0,0
8450,ppt_17,poppy,poppy_1.png,flower,flower,1247.1,54.29999995,63.63636364,0.945660305,0.945660305,0,0,0,0,1,1,4.5,4.5,6,6,21,21,0,0,0
8451,ppt_17,gondola,gondola_4.png,boat,boat,1239.1,89.5999999,37.5,2.061278124,0.734242083,0,0,0,0,0,1,4.89,4.89,4,4,12,12,0,0,0
8452,ppt_17,ash,ash_4.png,tree,tree,578.5,66.80000019,100,0,0,0,0,0,0,1,1,4.95,4.95,4,4,32,31,0,0,0
8453,ppt_17,rowboat,rowboat_1.png,boat,boat,513,109.0999999,68.75,1.636960293,0.583097021,0,0,0,0,0,1,4.89,4.89,4,4,22,22,0,0,0
8454,ppt_17,tank,tank_4.png,tank,tank,706.3000002,106.5,93.75,0.205592508,0.205592508,0,0,0,0,0,1,4.34,4.34,4,4,30,30,0,0,0
8455,ppt_17,dinghy,dinghy_3.png,boat,boat,762.7,86.10000014,45.45454545,1.592687215,0.685933048,0,0,0,0,0,1,4.89,4.89,4,4,15,15,0,0,0
8456,ppt_17,zeppelin,zeppelin_3.png,zeppelin,zeppelin,687,81.79999995,48.48484848,2.268344408,0.756114803,0,0,0,0,0,0,2.26,3.19,5,8,4,4,0,0,0
8457,ppt_17,snowmobile,snowmobile_3.png,snow buggy,snow buggy,866.0999999,103.4000001,31.25,2.859265829,0.797572033,0,1,0,0,0,0,2.04,NA,10,9,2,NA,0,0,1
8458,ppt_17,macaw,macaw_4.png,parrot,parrot,526.5999999,61.79999995,90.90909091,0.439496987,0.439496987,0,0,0,0,1,1,3.84,3.84,6,6,30,30,0,0,0
8459,ppt_17,steamroller,steamroller_3.png,toy,toy,537.6999998,73.5999999,56.25,1.903601955,0.678076698,0,0,0,0,0,0,3.84,4.39,7,3,1,1,0,0,0
8460,ppt_17,crate,crate_4.png,chest,chest,456.7,87.20000005,68.75,1.535550528,0.594032032,0,0,0,0,0,1,4.48,4.48,5,5,22,22,0,0,0
8461,ppt_17,hardtop,hardtop_1.png,car,car,543.5,89.39999986,90.90909091,0.583584487,0.291792243,0,0,0,0,0,1,5.44,5.44,3,3,30,29,0,0,0
8462,ppt_17,spaniel,spaniel_4.png,dog,dog,558.7,71.20000005,75,1.076597656,0.538298828,0,0,0,0,1,1,5.17,5.17,3,3,24,24,0,0,0
8463,ppt_17,battery,battery_1.png,battery,battery,545.6000001,92.10000014,93.75,0.399790067,0.252239448,0,0,0,0,0,1,3.87,3.87,7,7,30,30,0,0,0
8464,ppt_17,basketball,basketball_3.png,basketball,basketball,407.6000001,92.70000005,68.75,1.042599356,0.657806954,0,0,0,0,0,1,3.89,3.89,10,10,22,22,0,0,0
8465,ppt_17,tyrannosaurus,tyrannosaurus_4.png,t rex,t rex,627.0999999,84.0999999,62.5,0.954434003,0.954434003,0,0,0,0,1,0,3.98,3.241042843,8,4,12,12,0,0,0
8466,ppt_17,ashtray,ashtray_3.png,ashtray,ashtray,1010.9,130.4000001,81.81818182,0.74832655,0.374163275,0,0,0,0,0,1,3.2,3.2,7,7,27,24,0,0,0
8467,ppt_17,kangaroo,kangaroo_3.png,kangaroo,kangaroo,469,98.39999986,87.5,0.668564443,0.421817199,0,0,0,0,1,1,3.62,3.62,8,8,28,28,0,0,0
8468,ppt_17,drum,drum_2.png,rust,rust,562.8,95.5999999,31.25,2.967621829,0.857835089,0,0,1,0,0,0,1.6,3.33,7,4,1,1,0,0,0
8469,ppt_17,mushroom,mushroom_3.png,mushroom,mushroom,600.9000001,105.0999999,93.75,0.399790067,0.252239448,0,0,0,0,1,1,3.87,3.87,8,8,30,30,0,0,0
8470,ppt_17,satchel,satchel_3.png,bag,bag,530.3,93.5,65.625,1.226000285,0.613000142,0,0,0,0,0,1,4.89,4.89,3,3,21,21,0,0,0
8471,ppt_17,beaker,beaker_2.png,cuo,cup,1253.9,74,34.375,2.794278974,0.779444408,0,0,0,0,0,0,3.22,5.09,6,3,9,8,0,0,0
8472,ppt_17,seahorse,seahorse_2.png,seahorse,seahorse,1189.8,77.4000001,93.75,0.399790067,0.252239448,0,0,0,0,1,1,2.8,2.8,8,8,30,29,0,0,0
8473,ppt_17,siamese,siamese_4.png,cat,cat,566.3999999,74.89999986,81.25,0.818091464,0.516158246,0,0,0,0,1,1,4.83,4.83,3,3,26,26,0,0,0
8474,ppt_17,chameleon,chameleon_3.png,chameleon,chameleon,599.5999999,104,45.45454545,2.055228697,0.795070991,0,0,0,0,1,1,3.35,3.35,9,9,15,14,0,0,0
8475,ppt_17,collie,collie_3.png,dog,dog,625.3999999,56,93.75,0.399790067,0.252239448,0,0,0,0,1,1,5.17,5.17,3,3,30,29,0,0,0
8476,ppt_17,grasshopper,grasshopper_4.png,bug,bug,979.9000001,97.29999995,40.625,1.991046069,0.770241761,0,0,0,0,1,0,2.91,4.07,11,3,1,1,0,0,0
8477,ppt_17,rose,rose_2.png,flower,flower,583.8999999,75.70000005,62.5,1.260692411,0.630346206,0,0,0,0,1,0,4.64,4.5,4,6,10,10,0,0,0
8478,ppt_17,stapler,stapler_4.png,stpaler,stapler,593.6999998,95.4000001,96.875,0.200622324,0.200622324,0,0,0,0,0,1,2.58,2.58,7,7,31,31,0,0,0
8479,ppt_17,silo,silo_3.png,tank,tank,445.0999999,99.4000001,25,2.855388542,0.825392393,0,0,0,0,0,0,2.56,4.34,4,4,1,1,0,0,0
8480,ppt_17,cactus,cactus_1.png,fruit,fruit,626.7,85.30000019,46.875,1.923016664,0.684992357,0,0,0,0,1,0,3.35,4.73,6,5,1,1,0,0,0
8481,ppt_17,houseboat,houseboat_2.png,boat,boat,804,90.20000005,71.875,1.47509961,0.570646425,0,0,0,0,0,1,4.89,4.89,4,4,23,23,0,0,0
8482,ppt_17,hatbox,hatbox_2.png,container,container,768.8999999,122,50,2.548394346,0.710856625,0,0,0,0,0,0,5.12,3.77,3,9,2,2,0,0,0
8483,ppt_17,mushroom,mushroom_2.png,mushroom,mushroom,536.1000001,82.79999995,96.875,0.200622324,0.200622324,0,0,0,0,1,1,3.87,3.87,8,8,31,31,0,0,0
8484,ppt_17,kingfisher,kingfisher_1.png,bird,bird,515.3000002,100.4000001,59.375,1.22611342,0.773591438,0,0,0,0,1,1,4.85,4.85,4,4,19,19,0,0,0
8485,ppt_17,peach,peach_3.png,fruit,fruit,551.7,98.0999999,78.125,1.059487352,0.529743676,0,0,0,0,1,0,3.62,4.73,5,5,4,4,0,0,0
8486,ppt_17,speedboat,speedboat_1.png,boat,boat,691.1000001,126.3,51.51515152,1.162872082,0.733690596,0,0,0,0,0,1,4.89,4.89,4,4,17,17,0,0,0
8487,ppt_17,lotus,lotus_3.png,flower,flower,542.9000001,82.70000005,90.625,0.534954723,0.337518852,0,0,0,0,1,1,4.5,4.5,6,6,29,29,0,0,0
8488,ppt_17,fig,fig_1.png,plum,plum,822.3000002,70.30000019,50,2.01163886,0.77820814,0,0,0,0,1,0,3.48,3.79,3,4,2,2,0,0,0
8489,ppt_17,mouse,mouse_2.png,mouse,mouse,979.8,82.70000005,78.125,0.770343771,0.486032805,0,0,0,0,0,1,4.41,4.41,5,5,25,23,0,0,0
8490,ppt_17,jellyfish,jellyfish_2.png,jellyfish,jellyfish,828.7,101.8999999,81.25,0.766509507,0.383254753,0,0,0,0,1,1,3.56,3.56,9,9,26,22,0,0,0
8491,ppt_17,lettuce,lettuce_1.png,lettuce,lettuce,562.1000001,138.3,87.5,0.547553155,0.345467577,0,0,0,0,1,1,3.81,3.81,7,7,28,28,0,0,0
8492,ppt_17,raspberry,raspberry_2.png,berry,berry,617.3000002,101.0999999,60.60606061,1.637164971,0.633341865,0,0,0,0,1,0,3.81,3.8,9,5,8,8,0,0,0
8493,ppt_17,dandelion,dandelion_1.png,flower,flower,479,108.9000001,72.72727273,0.845350937,0.845350937,0,0,0,0,1,1,4.5,4.5,6,6,24,24,0,0,0
8494,ppt_17,yacht,yacht_3.png,boat,boat,640.7,74.70000005,56.25,1.491314657,0.745657329,0,0,0,0,0,1,4.89,4.89,4,4,18,18,0,0,0
8495,ppt_17,skateboard,skateboard_2.png,skateboard,skateboard,481.5999999,98.20000005,100,0,0,0,0,0,0,0,1,3.39,3.39,10,10,33,32,0,0,0
8496,ppt_17,jellyfish,jellyfish_1.png,fish,fish,490.1000001,129.3,71.875,1.686189844,0.531933671,0,0,0,0,1,0,3.56,5.19,9,4,1,1,0,0,0
8497,ppt_17,tabby,tabby_1.png,cat,cat,531,108.6999998,100,0,0,0,0,0,0,1,1,4.83,4.83,3,3,32,32,0,0,0
8498,ppt_17,rowboat,rowboat_3.png,boat,boat,650.2,92.79999995,63.63636364,1.692782184,0.65485754,0,0,0,0,0,1,4.89,4.89,4,4,21,21,0,0,0
8499,ppt_17,forklift,forklift_1.png,buggy,buggy,910.7,95.4000001,78.125,1.246987352,0.482400558,0,0,0,0,0,0,2.89,3.41,8,5,1,1,0,0,0
8500,ppt_17,frying pan,frying pan_2.png,pan,pan,570.6000001,123.3,43.75,2.020102603,0.719575066,0,0,0,0,0,1,4.6,4.6,3,3,14,14,0,0,0
9301,ppt_17,lunchbox,lunchbox_2.png,box,box,657.4000001,91.9000001,66.66666667,1.475940178,0.570971601,0,0,0,0,0,1,5.12,5.12,3,3,22,18,0,0,0
9302,ppt_17,palmtree,palmtree_3.png,tree,tree,690.6000001,77,42.42424242,1.773722623,0.763900754,0,0,0,0,1,1,4.95,4.95,4,4,14,13,0,0,0
9303,ppt_17,pineapple,pineapple_1.png,pineapple,pineapple,559.5999999,38.29999995,96.96969697,0.195909271,0.195909271,0,0,0,0,1,1,3.84,3.84,9,9,32,31,0,0,0
9304,ppt_17,dalmatian,dalmatian_2.png,dog,dog,534.5,64.79999995,51.51515152,1.162872082,0.733690596,0,0,0,0,1,1,5.17,5.17,3,3,17,17,0,0,0
9305,ppt_17,supertanker,supertanker_1.png,boat,boat,606,76.4000001,48.48484848,1.740771392,0.6734223,0,0,0,0,0,0,4.77,4.89,4,4,12,12,0,0,0
9306,ppt_17,corn,corn_2.png,corn,corn,667.6000001,83.19999981,48.48484848,1.709432065,0.736212318,0,0,0,0,1,1,3.94,3.94,4,4,16,16,0,0,0
9307,ppt_17,glass,glass_3.png,glass,glass,696.3999999,85.9000001,87.87878788,0.775259305,0.333886009,0,0,0,0,0,1,4.92,4.92,5,5,29,28,0,0,0
9308,ppt_17,lynx,lynx_3.png,cat,cat,583.7,131.6000001,45.45454545,2.33656847,0.737105284,0,0,0,0,1,1,4.83,4.83,3,3,15,15,0,0,0
9309,ppt_17,broccoli,broccoli_3.png,brocolli,broccoli,998.6000001,116.2,90.90909091,0.439496987,0.439496987,0,0,0,0,1,1,3.71,3.71,8,8,30,29,0,0,0
9310,ppt_17,seaweed,seaweed_4.png,plant,plant,814.3000002,99.0999999,30.3030303,2.597893763,0.819544236,0,0,0,0,1,0,3.83,4.81,7,5,6,6,0,0,0
9311,ppt_17,lion,lion_2.png,lion,lioness,635.3,56.5999999,84.84848485,0.965426307,0.373477877,0,0,0,0,1,1,3.02,3.02,7,7,28,28,0,0,0
9312,ppt_17,coral,coral_3.png,fish,fish,1067.7,76.70000005,30.3030303,2.804585169,0.810706925,0,0,0,0,1,0,3.86,5.19,5,4,1,1,0,0,0
9313,ppt_17,minivan,minivan_4.png,car,car,529.7,98.10000014,90.90909091,0.522978426,0.32996265,0,0,0,0,0,1,5.44,5.44,3,3,30,30,0,0,0
9314,ppt_17,jigsaw,jigsaw_3.png,tool,tool,1052,96.20000005,36.36363636,2.661691377,0.769401356,0,0,0,0,0,0,3.68,4.07,6,4,5,5,0,0,0
9315,ppt_17,coconut,coconut_2.png,kiwi,kiwi,962.8,98.10000014,93.93939394,0.390452131,0.246347867,0,0,0,0,1,0,4.08,3.27,7,4,1,1,0,0,0
9316,ppt_17,baseball,baseball_4.png,baseball,baseball,561.8999999,100.9000001,66.66666667,1.206914707,0.603457353,0,0,0,0,0,1,3.74,3.74,8,8,22,21,0,0,0
9317,ppt_17,zeppelin,zeppelin_1.png,zeppelin,zeppelin,603.2,63.0999999,51.51515152,2.405105975,0.724009041,0,0,0,0,0,0,2.26,3.19,5,8,2,2,0,0,0
9318,ppt_17,spruce,spruce_4.png,tree,tree,618.8,59.89999986,78.78787879,1.098593129,0.473138308,0,0,0,0,1,1,4.95,4.95,4,4,26,23,0,0,0
9319,ppt_17,suitcase,suitcase_3.png,bag,bag,570.6000001,90.5,48.48484848,1.489758698,0.641604148,0,0,0,0,0,0,3.14,4.89,9,3,1,1,0,0,0
9320,ppt_17,tumbler,tumbler_3.png,cup,cup,499.0999999,129.8,42.42424242,2.656129152,0.799574547,0,0,0,0,0,1,5.09,5.09,3,3,14,13,0,0,0
9321,ppt_17,gecko,gecko_1.png,lizard,lizard,648.7,112,81.81818182,0.911607375,0.455803688,0,0,0,0,1,1,3.73,3.73,6,6,27,24,0,0,0
9322,ppt_17,fox,fox_4.png,fo,fox,607,102.0999999,96.96969697,0.195909271,0.195909271,0,0,0,0,1,1,4.46,4.46,3,3,32,30,0,0,0
9323,ppt_17,elm,elm_4.png,tree,tree,1239.7,54.5,100,0,0,0,0,0,0,1,1,4.95,4.95,4,4,33,33,0,0,0
9324,ppt_17,speedboat,speedboat_2.png,boat,boat,522.4000001,97.9000001,57.57575758,1.294994945,0.647497472,0,0,0,0,0,1,4.89,4.89,4,4,19,18,0,0,0
9325,ppt_17,matchbox,matchbox_4.png,cards,cards,1175.2,92,54.54545455,2.031570544,0.723660029,0,0,0,0,0,0,3.11,4.59,8,5,4,4,0,0,0
9326,ppt_17,cockatoo,cockatoo_2.png,bird,bird,566.2,116.0999999,48.48484848,1.937444877,0.749505989,0,0,0,0,1,0,3.84,4.85,6,4,9,9,0,0,0
9327,ppt_17,robin,robin_3.png,rbin,robin,527.9000001,64.20000005,100,0,0,0,0,0,0,1,1,4.42,4.42,5,5,33,33,0,0,0
9328,ppt_17,basketball,basketball_4.png,basketball,basketball,444.6999998,92.80000019,72.72727273,0.845350937,0.845350937,0,0,0,0,0,1,3.89,3.89,10,10,24,24,0,0,0
9329,ppt_17,flowerpot,flowerpot_3.png,pot,pot,493.0999999,73.89999986,39.39393939,2.228807706,0.742935902,0,0,0,0,0,0,2.868921995,4.76,8,3,11,11,0,0,0
9330,ppt_17,sunflower,sunflower_2.png,flower,flower,478.9000001,81.70000005,69.6969697,1.027083513,0.648017548,0,0,0,0,1,0,3.55,4.5,9,6,9,9,0,0,0
9331,ppt_17,frogfish,frogfish_4.png,fish,fish,712.6000001,101.1000001,96.96969697,0.195909271,0.195909271,0,0,0,0,1,1,5.19,5.19,4,4,32,32,0,0,0
9332,ppt_17,jellyfish,jellyfish_4.png,fish,fish,708.0999999,94.29999995,81.81818182,0.92556367,0.398618576,0,0,0,0,1,0,3.56,5.19,9,4,2,2,0,0,0
9333,ppt_17,goose,goose_4.png,bird,bird,575.2,98.70000005,54.54545455,1.553557286,0.776778643,0,0,0,0,1,0,4.53,4.85,4,4,5,5,0,0,0
9334,ppt_17,houseboat,houseboat_3.png,boat,boat,999.7,70.60000014,42.42424242,2.463264668,0.777073485,0,0,0,0,0,1,4.89,4.89,4,4,14,14,0,0,0
9335,ppt_17,celery,celery_4.png,plant,plant,542.0999999,79.79999995,33.33333333,2.537230147,0.845743382,0,0,0,0,1,0,3.66,4.81,6,5,4,4,0,0,0
9336,ppt_17,beer bottle,beer bottle_3.png,bottle,bottle,751.3999999,83.29999995,48.48484848,1.998050937,0.711720104,0,0,0,0,0,1,4.65,4.65,6,6,16,16,0,0,0
9337,ppt_17,firetruck,firetruck_4.png,fire truck,fire truck,583.5,101.8999999,57.57575758,1.734092672,0.617696273,0,0,0,0,0,0,3.175742669,2.18709742,10,9,9,9,0,0,0
9338,ppt_17,grasshopper,grasshopper_2.png,bif,bug,639.3,115.7,42.42424242,2.008126789,0.864853134,0,0,0,0,1,0,2.91,4.07,11,3,2,2,0,0,0
9339,ppt_17,kiwi,kiwi_1.png,fruit,fruit,1159.3,57.60000014,75.75757576,1.139809506,0.569904753,0,0,0,0,1,0,3.27,4.73,4,5,4,4,0,0,0
9340,ppt_17,keyboard,keyboard_3.png,keyboard,keyboard,561.9000001,93.60000014,96.96969697,0.195909271,0.195909271,0,0,0,0,0,1,3.64,3.64,8,8,32,31,0,0,0
9341,ppt_17,mouse,mouse_3.png,mouse,mouse,604.8,99.9000001,93.93939394,0.390452131,0.246347867,0,0,0,0,0,1,4.41,4.41,5,5,31,31,0,0,0
9342,ppt_17,jet,jet_4.png,jet,jet,772.4000001,90.0999999,33.33333333,2.060095146,0.796953591,0,0,0,0,0,0,4.58,4.21,5,3,11,11,0,0,0
9343,ppt_17,chicken,chicken_3.png,hen,hen,624.7,81.0999999,63.63636364,1.096139159,0.69158681,0,0,0,0,1,0,4.82,3.96,7,3,11,11,0,0,0
9344,ppt_17,phonebooth,phonebooth_2.png,phone,phone,559.6999998,99.60000014,63.63636364,1.461404244,0.62939255,0,0,0,0,0,0,2.992400916,5.19,8,5,2,2,0,0,0
9345,ppt_17,asparagus,asparagus_3.png,food,food,1316,74.80000019,78.78787879,1.032302495,0.444588485,0,0,0,0,1,0,3.88,5.45,9,4,1,1,0,0,0
9346,ppt_17,hyena,hyena_1.png,dingo,dingo,984.3000002,24.20000005,75.75757576,1.283897006,0.496679161,0,0,0,0,1,0,3.2,2.49,5,5,1,1,0,0,0
